,nearest_farmyard
3754,1067.5020890118628
3755,2508.3713544885863
3756,3203.72440031008
3757,0.0
3758,1345.5694498468793
3759,2373.8185146912388
3760,2051.69006527381
3761,767.7924904518958
3762,2072.07544290966
3763,1216.2493468572281
3764,3172.762971195137
3765,4017.381783001824
3766,5621.322835630017
3767,4665.612198804849
3768,2830.8692808188985
3769,3004.2201394883173
3770,3004.2201394883173
3771,2632.8732437339263
3772,3577.935271641878
3773,996.6266835856949
3774,1707.9349489780216
3775,5729.2003076692745
3776,4796.809110440815
3777,1566.0472597305622
3778,3604.1146796128814
3779,5860.7757312394915
3780,3929.4627664954323
3781,2904.139894472463
3782,3723.6492676903144
3783,4863.866416107573
3784,2886.165788074109
3785,3887.0670428385088
3786,7089.359965861663
3787,4165.071703857396
3788,3782.9946832562414
3789,970.8471532410871
3790,972.5516721000084
3791,238.21220088264792
3792,1003.7872152295503
3793,648.5960032047628
3794,2487.892815028569
3795,3338.5895702507114
3796,5204.592906952203
3797,1942.8426604296053
3798,2479.6752362508273
3799,1609.571537494681
3800,3918.1169449010526
3801,396.9439985275185
3802,2766.161540877196
3803,1172.8489253754115
3804,2755.5459686114177
3805,4052.6265104497493
3806,5571.154342722316
3807,3713.5187366569667
3808,4077.2960194311145
3809,837.9469400460083
3810,5724.33785156827
3811,1741.3320771818
3812,4953.947418931662
3813,4953.947418931662
3814,1249.1901193920953
3815,3972.4873259663473
3816,2655.706068983841
3817,5466.4048223807085
3818,4828.601713136058
3819,2814.840259178334
3820,1485.3046467066597
3821,985.6247647927306
3822,6203.721632709631
3823,4599.8752793575295
3824,1693.4508924946513
3825,1670.9320970457322
3826,7981.574356762503
3827,3381.7239983888912
3828,1600.5743999100769
3829,3958.687584471983
3830,3602.7852997602618
3831,2756.305869435154
3832,1309.5076456287848
3833,934.3517268759452
3834,1753.09876214009
3835,3754.7898643725052
3836,7767.485067982221
3837,1016.0685686439069
3838,3215.546291123545
3839,5485.536759414427
3840,1174.9454074067835
3841,4910.752594413308
3842,5493.498980239155
3843,1311.1304458947557
3844,2282.4643626390257
3845,2324.2068180291544
3846,5374.429870941825
3847,1779.4373878622662
3848,921.1512684949502
3849,2578.674109148323
3850,7300.256999494154
3851,1266.848443902957
3852,1497.5140315359572
3853,150.85858941531805
3854,8276.917342078563
3855,4322.755380281158
3856,552.8857404009063
3857,1325.0383652582955
3858,3170.6043331473084
3859,5149.282220472286
3860,840.0836249027408
3861,1150.0815247079365
3862,3757.301690978349
3863,2475.236683822834
3864,1616.224283765867
3865,904.546207043397
3866,3228.700369722609
3867,2126.5241745810317
3868,4299.804975012043
3869,2560.0609177720667
3870,5246.164828580745
3871,4210.994980686719
3872,2438.9160964402713
3873,3449.997632734863
3874,955.9829073592629
3875,5058.04107172831
3876,1516.745620708906
3877,4709.143770366806
3878,1865.0598091249128
3879,2883.5589926845314
3880,4358.696176153037
3881,1657.108918093409
3882,3399.485100392269
3883,4338.908406471006
3884,7841.193143021067
3885,1983.6189688785253
3886,351.3759927342837
3887,7838.093931720217
3888,1122.0049344649728
3889,2436.572357318225
3890,2215.7107494043257
3891,517.2798696560266
3892,5647.932895702142
3893,1115.1609897678816
3894,146.21387004367685
3895,3392.29331472473
3896,3242.512910065769
3897,603.1390979927681
3898,5396.771858902776
3899,1462.7677914994365
3900,977.666815135259
3901,231.32223145229526
3902,412.01834887917755
3903,1924.2449223349004
3904,2315.244930463339
3905,1848.2907734936123
3906,4299.494970173551
3907,1520.3557305088914
3908,1498.1526010823334
3909,910.7697652376569
3910,1062.475960194125
3911,2767.6350013052447
3912,521.7564346320055
3913,4619.153026515166
3914,0.0
3915,1139.9393652592917
3916,965.0781060970036
3917,2097.132859687326
3918,1222.7685356851869
3919,3358.6465778232287
3920,4304.133756708858
3921,1347.953601976192
3922,4936.888305974318
3923,2646.28590124922
3924,8391.5627684226
3925,1909.1789069506367
3926,1254.5202565629845
3927,3886.0682811837178
3928,3162.1848322594124
3929,6136.905169292918
3930,3150.439492523792
3931,7547.465711931866
3932,5190.400782315083
3933,1151.5894356810045
3934,3011.2568482222728
3935,4021.731868362471
3936,1554.9774019267347
3937,3791.264742271149
3938,766.3466437410215
3939,361.7066101750375
3940,3926.3363507453932
3941,606.9834667848739
3942,2644.3575839432115
3943,2851.057501872067
3944,7073.342640682851
3945,2577.989617092441
3946,1513.186984221459
3947,2218.867904383443
3948,1192.6951097438666
3949,1629.9147710349132
3950,2006.0174338707475
3951,2237.998721004133
3952,2009.8038597794696
3953,3213.3246188657713
3954,1794.99924353861
3955,1285.5767015197337
3956,3246.4911677935424
3957,2112.3566572411437
3958,2635.1843862160954
3959,4622.927190070919
3960,3450.366339287757
3961,4257.581804611529
3962,2473.321589975472
3963,1380.1171720334662
3964,4401.941514223392
3965,5280.174827866248
3966,512.2814740898428
3967,3121.4734997253904
3968,4308.233537092553
3969,5053.78563700014
3970,1911.3342934595094
3971,1709.2663058291773
3972,3085.4841248306957
3973,1221.3838325326653
3974,3992.313441328976
3975,2658.40967250021
3976,2490.8856721823145
3977,1665.569976122107
3978,2208.702026589748
3979,2323.6060370489704
3980,1390.1482304159197
3981,3947.7854484806753
3982,4196.471683563324
3983,4917.20151384452
3984,2921.1503870207634
3985,3032.8905301596396
3986,1113.9934261138992
3987,1262.2588043946494
3988,3294.637297200993
3989,950.5275944338184
3990,999.891660873219
3991,2309.3780622711733
3992,789.782470217453
3993,4551.842805001193
3994,1320.8714534588344
3995,4867.265737321088
3996,3854.08143590513
3997,6385.006385918484
3998,574.1830547796269
3999,3631.818701634858
4000,3470.0901279126747
4001,1740.1223326864304
4002,2925.601067700185
4003,1740.1223326864304
4004,4619.115963099251
4005,2900.1087360644437
4006,2921.982177163471
4007,4242.24110297844
4008,876.8851893653834
4009,1884.707471751551
4010,2863.1985404260954
4011,2000.3273293893246
4012,2313.165978568991
4013,4634.31337626004
4014,992.6309675105935
4015,1810.8485318653377
4016,3498.7680734260557
4017,1642.9454522141823
4018,1958.4271586835678
4019,3467.283278288152
4020,4459.574824600652
4021,4823.764970407707
4022,2193.3885685324467
4023,2378.276731897767
4024,2527.5398442825554
4025,1944.4603511140224
4026,3544.615127304194
4027,3718.8028805937174
4028,1048.0656932109878
4029,1168.242394248139
4030,5803.135410439899
4031,2045.465862755191
4032,4912.532264503061
4033,1810.8519943513556
4034,1438.6707243836072
4035,2780.851073555757
4036,6896.694787460811
4037,1199.540342423543
4038,1973.435179237569
4039,2725.024967374961
4040,6108.532576048566
4041,2619.129196722558
4042,7366.278471703856
4043,990.0527349477829
4044,3675.8684649414135
4045,2932.430217371503
4046,906.8229987616728
4047,505.0811236290342
4048,1903.920721531885
4049,923.8382256571426
4050,1921.2739433936674
4051,2400.389586847088
4052,1156.0356771054023
4053,4280.970725632399
4054,2516.1370621814226
4055,4911.808345740963
4056,640.0584565918771
4057,475.9580440770924
4058,603.7064842906716
4059,4775.807663716704
4060,4170.390534359163
4061,1374.6023543556291
4062,3928.6036505081393
4063,2231.403523842186
4064,2225.461946346182
4065,1832.026798572127
4066,1821.042610998336
4067,3908.2399415778877
4068,2187.9084373888177
4069,1871.0901502124093
4070,2063.2761419805706
4071,3475.8214126199496
4072,1891.9969602585315
4073,1557.3455216135526
4074,6261.457492669403
4075,3810.2069087903606
4076,303.70887521145625
4077,3882.280347595271
4078,1172.586132560852
4079,947.0882514021833
4080,5417.0451279577965
4081,256.3911367485474
4082,4060.665696696258
4083,3176.005449707571
4084,1302.6782488603649
4085,3404.3862717547267
4086,647.5123473308386
4087,1014.1876029668247
4088,1242.009034330229
4089,1758.2557893565383
4090,598.7445453063315
4091,3933.94363374789
4092,409.5145665640967
4093,1171.1960787185606
4094,3437.805489482547
4095,3602.7852997602618
4096,885.6474040071655
4097,2315.3680572607914
4098,1906.1563104237778
4099,6393.96034424753
4100,827.5187003823335
4101,4073.8331648924473
4102,2073.799097792051
4103,5841.314901505572
4104,2292.6772483784107
4105,3021.029511997139
4106,705.4798326071223
4107,3517.5822172176813
4108,5347.9204788224415
4109,4023.38539180173
4110,7765.230172304095
4111,3456.5591276056084
4112,4660.171525511519
4113,400.5185286204354
4114,962.1123903913011
4115,2594.6387290596
4116,4099.114738617426
4117,743.1948459753373
4118,1681.5758969556416
4119,2969.0137348208036
4120,4885.743717277302
4121,2878.5238249895024
4122,756.0637151657286
4123,2022.6271827228873
4124,1642.1314911650347
4125,1475.6129360898187
4126,5438.778433385833
4127,1965.8214452500367
4128,192.89035601920492
4129,2989.763668010497
4130,3524.373976852941
4131,2074.874110179396
4132,3851.5747244932695
4133,7091.851082563364
4134,0.0
4135,1428.792542782641
4136,3904.2170215892356
4137,3704.546014438244
4138,502.3778497795459
4139,3758.2861072636038
4140,3195.338861755031
4141,2869.0057977712086
4142,1402.1121149925261
4143,5860.7757312394915
4144,4062.320869590319
4145,693.8534593141851
4146,899.0691622591893
4147,2319.1562889783604
4148,650.0343035300651
4149,1163.6076352681348
4150,293.2546390601728
4151,645.0753132849385
4152,2675.766429769516
4153,230.73516390872228
4154,2205.532892421935
4155,1653.8519295405922
4156,2341.018388356359
4157,1842.4189787680775
4158,1409.915432110707
4159,1842.4189787680775
4160,7079.232222520204
4161,3407.052216688186
4162,2459.7945262856724
4163,4103.2554009456435
4164,4483.112782439127
4165,3160.892741345285
4166,990.7343032948917
4167,3665.9653685207654
4168,1011.7863325579399
4169,1241.2300026842997
4170,997.2502249458447
4171,1141.4477464488577
4172,2478.544237051172
4173,2753.496059581887
4174,3844.9468321863665
4175,1581.55264687106
4176,1900.942770257782
4177,2266.304724747858
4178,1010.9487653590472
4179,0.0
4180,3589.966969790584
4181,2378.94511859906
4182,2834.9981492816028
4183,2979.5640949708486
4184,1517.3311966312483
4185,3336.7164944965907
4186,5716.384568529287
4187,883.255022332617
4188,3693.029132539068
4189,1387.0014131915805
4190,3098.3175990817067
4191,2337.061510711741
4192,2157.9018157480186
4193,1727.9804728420268
4194,2062.5025583725464
4195,753.9214246590946
4196,1186.5964517470209
4197,397.9305405407642
4198,3374.690770093425
4199,2078.269935975444
4200,2698.3846212037533
4201,2513.9406121193406
4202,6447.107484467418
4203,2225.0327218793586
4204,7168.853354665742
4205,3779.7540804646733
4206,1105.0118846931898
4207,1415.1996304973138
4208,4840.965406332437
4209,2552.0445945163133
4210,1938.916805985305
4211,1514.3366154756586
4212,1220.4583826045305
4213,1317.783888453205
4214,809.7238178981679
4215,2450.852804373239
4216,2840.8205620434405
4217,2450.852804373239
4218,5177.877323255602
4219,2924.9505826544905
4220,4394.551524039944
4221,1943.3858313992139
4222,7808.996394545119
4223,861.9597830736716
4224,1646.6615128985788
4225,2049.759351938139
4226,1060.6016987280066
4227,2707.0521096578823
4228,1294.1646087047175
4229,1197.3405550817356
4230,4526.657622403938
4231,1063.8617861050377
4232,925.676241920435
4233,4514.362717118727
4234,888.1589440681024
4235,2962.836950391419
4236,3292.5619621445794
4237,1812.086780427971
4238,1296.7839975644433
4239,5231.478241682844
4240,6111.380201489238
4241,2267.28300773028
4242,3665.9653685207654
4243,1484.576156056046
4244,8039.419708061807
4245,4907.583704488275
4246,1619.4725607313385
4247,644.4197227056208
4248,3975.858291467204
4249,1998.8150050266097
4250,1624.4432182800506
4251,2001.9356191460288
4252,1031.8868185956549
4253,3228.442632502954
4254,487.82338504562506
4255,3286.7585960735305
4256,3604.166855265561
4257,965.8751978559452
4258,1015.835058106029
4259,3316.022771073991
4260,1803.062840132438
4261,1138.9316465581614
4262,554.6761178142885
4263,2081.1013487853243
4264,3027.3596536380237
4265,4448.782638135267
4266,1642.3605622272325
4267,1011.9641558785783
4268,3485.41608471933
4269,6165.565237352687
4270,4926.452622751071
4271,468.2181278459057
4272,1517.6122663261883
4273,3127.057523824249
4274,4886.410648744757
4275,444.7626357844386
4276,768.892665660171
4277,1627.0694028259898
4278,3107.5140703905895
4279,2387.844886571321
4280,1249.7217517335123
4281,201.27202945654997
4282,3702.7110045129507
4283,2787.87203401244
4284,6954.277156845255
4285,1460.895768023271
4286,498.9751254989006
4287,2573.5445007559238
4288,2128.0021889582713
4289,4084.714145593778
4290,787.7708983690121
4291,3608.9358577901235
4292,4324.954461922004
4293,4333.929017866905
4294,8272.670325719584
4295,1139.187370641205
4296,8272.670325719584
4297,1792.6446324332112
4298,7899.75112784411
4299,4424.28145950558
4300,3652.8666264724943
4301,2030.8191795226176
4302,658.1137859050956
4303,2910.5320720836585
4304,2926.1239553700934
4305,1753.1264722698834
4306,2074.1206801135836
4307,4890.399238799514
4308,3425.25035976782
4309,2876.4049104809897
4310,4215.192507484504
4311,4215.192507484504
4312,2592.4915423885814
4313,727.6686536899907
4314,661.197734994643
4315,661.197734994643
4316,1711.2474092221657
4317,5712.493490036453
4318,5175.301006445998
4319,1754.2109831969142
4320,3900.3319496348827
4321,285.3198399141379
4322,2506.084399133532
4323,6118.699352968224
4324,1771.156907670139
4325,1723.6670463988255
4326,7149.302066983364
4327,1162.6113023605121
4328,1583.916141303519
4329,5896.07047437079
4330,518.6923495193807
4331,2064.7337147281023
4332,2958.641028608232
4333,2538.8800738364193
4334,2486.6722145443573
4335,5432.933845791249
4336,784.1768166390533
4337,2298.1894218675575
4338,852.284018307799
4339,1774.5149675627788
4340,1424.252744346174
4341,4829.694448519516
4342,2260.932239789366
4343,2697.299177678658
4344,2260.932239789366
4345,1620.9458833840856
4346,2671.796236665073
4347,2093.029191307283
4348,1630.144220545137
4349,2260.932239789366
4350,5370.678215993854
4351,1852.226330160014
4352,1884.2379724334623
4353,2255.5572308878445
4354,2285.07714319113
4355,2378.770241478316
4356,2156.4906633903233
4357,2178.1222130875835
4358,6072.18869010962
4359,569.8506727449476
4360,3161.086714746824
4361,3409.4418676626133
4362,3538.4445481218017
4363,3493.360476470797
4364,1170.6954665770388
4365,2265.626935970556
4366,3626.6176665182566
4367,3701.886145019078
4368,1323.3990871929236
4369,3241.265346496216
4370,2645.07655586266
4371,1364.276862289767
4372,2704.14344072484
4373,4938.813908648107
4374,3383.0112447833076
4375,2642.0176939302933
4376,1154.5628843713237
4377,4694.178656866478
4378,1260.0987046428788
4379,3284.0523303711984
4380,2699.8326763425116
4381,6532.827604211622
4382,0.0
4383,2536.860669910366
4384,3255.4427765138335
4385,1354.9916569410918
4386,2473.0369976968427
4387,4780.983597010188
4388,2097.903398463989
4389,4417.172932122679
4390,7987.329946586758
4391,1020.1219732962367
4392,2654.9027863606348
4393,2047.9455148984925
4394,3004.663126402761
4395,577.4025092342059
4396,1927.8263325109485
4397,2179.4430183639247
4398,3136.3244535636504
4399,2211.6601508196572
4400,2252.8753159830353
4401,1411.7057330778403
4402,2618.124499153925
4403,2057.082014917016
4404,688.1865370061488
4405,1998.0746183268614
4406,4530.901969238042
4407,4253.328236943502
4408,3671.9751337444436
4409,2745.372712034127
4410,4101.570595718395
4411,8522.915516033676
4412,1631.6081245775192
4413,2628.343170951124
4414,7098.851493117936
4415,3774.57087405418
4416,5992.908700415638
4417,2246.8964980598316
4418,7074.926227104851
4419,1863.6435839104977
4420,3364.3393699274134
4421,5016.462567109751
4422,2878.4896610343944
4423,1102.0721975799015
4424,3211.143058846169
4425,1719.345123659518
4426,1445.0045824188064
4427,3023.348590157692
4428,1891.926614325745
4429,5251.938238658418
4430,2876.4049104809897
4431,4569.983571585326
4432,1499.3047029755426
4433,3642.4632671658537
4434,1597.4813645885527
4435,1255.1055171472244
4436,2631.3716448983296
4437,267.20221743745697
4438,1029.2131593514177
4439,6112.19511991408
4440,2201.01443627572
4441,2848.8139298681176
4442,2427.1543200949804
4443,3103.7968051389457
4444,4580.319145159643
4445,1766.1272477456982
4446,1480.255557053135
4447,1748.827730864008
4448,4997.792126523405
4449,2594.588527906724
4450,226.36527462835573
4451,3199.884501494465
4452,2228.6239186644625
4453,545.163605168725
4454,6502.032163255509
4455,3220.145444665297
4456,2924.817904165442
4457,5329.348443076457
4458,3668.2218917455243
4459,3955.6235756091273
4460,1218.2298681031145
4461,3652.6437426553944
4462,1820.2398724194534
4463,5335.836373565954
4464,1716.4187897203192
4465,896.7015119483915
4466,1991.6012606359266
4467,713.0994658461755
4468,649.3411581134061
4469,1539.6880117655044
4470,2218.9033498978556
4471,1955.8814543959902
4472,2625.315172124984
4473,3578.887991998192
4474,3516.114408410058
4475,2914.6555748648757
4476,1742.9358288683704
4477,4399.984034773921
4478,1045.9010507208309
4479,1808.660674291518
4480,2493.742927249181
4481,4234.24551453063
4482,2062.2356470144273
4483,2580.2428363087215
4484,3349.7551718241743
4485,5668.451801478601
4486,1435.2593054561264
4487,1667.0162134956531
4488,2886.3038146371036
4489,3069.03971730615
4490,2644.9199979043733
4491,875.4425910521446
4492,5141.19602093672
4493,641.6366601691947
4494,8433.70714663825
4495,3353.591399883011
4496,2024.6598133808734
4497,5531.420174105381
4498,694.4448776219349
4499,4715.062798610306
4500,3160.22374878167
4501,6487.817763138086
4502,4714.516280733039
4503,3700.9245317254663
4504,1546.5863676491624
4505,1035.894123516309
4506,2932.430217371503
4507,1469.051611997266
4508,1735.971484749418
4509,1491.179071834374
4510,3474.206930531877
4511,6115.877114407053
4512,2221.5805993480685
4513,2374.8160306103937
4514,5879.720846558496
4515,3317.0032369501223
4516,2157.480696971377
4517,2392.3811421536448
4518,2960.387252654206
4519,5714.265078737227
4520,971.27762742746
4521,660.2870077838867
4522,1794.3587240563681
4523,3174.768084333223
4524,2077.8431742075504
4525,3405.8007695737783
4526,3113.412060297792
4527,5138.222698445309
4528,3914.165927849841
4529,907.4432316987097
4530,1428.4543266594253
4531,2344.7480889174967
4532,1559.2926496587322
4533,3341.9778480507857
4534,2257.704853128274
4535,3791.5997528818084
4536,1778.4878039249181
4537,1719.404701454089
4538,4410.11283580357
4539,5076.5475223302055
4540,1858.0998756776642
4541,1768.5142666259287
4542,1333.5803532420794
4543,1338.9162459068139
4544,1484.7647540150895
4545,1503.5201614107923
4546,5017.93080081259
4547,1805.875391089577
4548,1056.3551506071396
4549,5119.134589561467
4550,2589.453828775046
4551,5896.39642578093
4552,2262.113173997824
4553,245.35404222937095
4554,4475.0572417178355
4555,1048.0656932109878
4556,1431.558346456136
4557,815.1768238695288
4558,1471.5793443307657
4559,1471.5793443307657
4560,593.449404945906
4561,5019.60111887864
4562,3190.635694254389
4563,2228.3741825826764
4564,2153.885285225063
4565,1563.2377986200793
4566,1489.2173741117256
4567,1306.6543690532194
4568,7066.152608732475
4569,2526.1864534747842
4570,1006.379885528449
4571,1085.501786099698
4572,2076.3535496902796
4573,1133.9757051917788
4574,2430.5742497182355
4575,1120.3359414155084
4576,2190.5862287412283
4577,2659.2321263944646
4578,1416.5959629195452
4579,2861.046498879544
4580,4233.737742981272
4581,2406.1750359191674
4582,1103.2226327305787
4583,2212.399629873922
4584,3272.949552691088
4585,643.8519079078599
4586,369.5933731269307
4587,2260.579893720826
4588,5117.1839224603855
4589,3509.7950573185494
4590,673.6171988219965
4591,3084.8473394838734
4592,395.90470176691394
4593,1649.0889930420826
4594,3252.6283180759056
4595,7282.471969352
4596,2818.3233783408027
4597,7060.087468107967
4598,1656.7738673245522
4599,124.95126829818601
4600,907.8543087804408
4601,3480.070467695611
4602,2879.2910299804225
4603,548.824096363018
4604,3797.651982939788
4605,4778.507592478753
4606,993.2813715401418
4607,2848.6394275912016
4608,1952.5199160045975
4609,1642.7083201729058
4610,3354.456737307156
4611,2708.432407979337
4612,3808.8218992334537
4613,2738.7466353619834
4614,2496.934160970033
4615,2736.5551403035556
4616,2326.6107796928814
4617,2262.7515657455615
4618,820.1475971828494
4619,1878.292912441996
4620,457.7029332592547
4621,2934.1064768492975
4622,3278.0973644443
4623,2475.8605887044646
4624,2006.0307685964078
4625,1235.9981312834357
4626,1934.5152272240546
4627,5350.250913680317
4628,1852.5937056164817
4629,1223.4461528598524
4630,3148.160131243493
4631,1177.8629765332103
4632,1968.5957847507484
4633,6332.489396740861
4634,3507.2611509674807
4635,1652.1235373580175
4636,5263.527345862049
4637,2634.0451915629046
4638,1852.5937056164817
4639,1392.9585108818696
4640,780.6411225686522
4641,3733.730255375347
4642,500.24717418387337
4643,1161.5121633462009
4644,2582.010815804822
4645,4354.556736729199
4646,1858.520785357551
4647,2279.769118053239
4648,1283.9211167850438
4649,2476.708126971189
4650,379.0042393536611
4651,6366.403706359347
4652,342.413836322638
4653,4753.255983941467
4654,1380.4303412006673
4655,760.7932045850268
4656,4859.760440437846
4657,3862.8881205942603
4658,2447.820213103377
4659,3249.418178928234
4660,3313.994262724678
4661,2340.6281764371247
4662,5219.359113552398
4663,1474.1096430435903
4664,3541.6429896258505
4665,5345.271543089449
4666,1514.114942318471
4667,3835.0304067298553
4668,2684.174885744625
4669,5831.195092314572
4670,1070.3719279918155
4671,1545.741571217238
4672,1537.2163130521562
4673,1682.8654135998438
4674,4273.452370656611
4675,3722.6063116988025
4676,3514.686657686779
4677,836.0274373622593
4678,1040.7884307689362
4679,1882.6101721088328
4680,1455.687751674479
4681,277.5139173672872
4682,3725.681763840321
4683,1344.2256617610344
4684,1344.2256617610344
4685,1284.2559659764886
4686,1718.6022908752018
4687,1744.7960958254369
4688,6361.888754916451
4689,1538.4363533116577
4690,3305.837117789728
4691,950.2455337476786
4692,1657.0409880338266
4693,5374.385871052173
4694,1642.2405297063362
4695,3489.96771807628
4696,5353.244201757835
4697,2501.590578829012
4698,3564.2954536695597
4699,3960.4765642630914
4700,2210.571817214588
4701,3626.6793463080744
4702,3888.401199067315
4703,2660.3483291069356
4704,3115.0005444260073
4705,2560.8969211827916
4706,3632.0623957189955
4707,1260.8583177203243
4708,5594.8664533327055
4709,417.5415337880949
4710,1026.2357888198587
4711,3301.710083553979
4712,2953.696427127108
4713,3217.9000995798183
4714,2727.0055665165105
4715,2567.9667540016244
4716,7150.590539508667
4717,1515.1887054032663
4718,452.8917854337071
4719,415.3594846689471
4720,2362.482477252523
4721,7396.652283895325
4722,2826.5070948750667
4723,1777.2522272511258
4724,2240.133361215073
4725,4788.538681614002
4726,350.2481306954525
4727,1271.1243289330814
4728,4034.8416844880494
4729,390.9376373340899
4730,3905.505528718208
4731,1770.1925711803049
4732,171.2162102708325
4733,2502.055362940687
4734,843.1763250735993
4735,3289.69518312225
4736,8088.127250089676
4737,4412.945656559826
4738,1438.6337030350933
4739,789.4391272819992
4740,2219.819673652923
4741,1295.6743687298103
4742,1176.4252087050368
4743,716.0295928151861
4744,2467.4169044867513
4745,3071.2637731253403
4746,2972.0553230211012
4747,2323.7649875116967
4748,5601.542720199184
4749,3672.1730528597413
4750,943.8020730001325
4751,152.47549808293437
4752,2256.335502645499
4753,879.3552293396709
4754,6608.045476055005
4755,7648.9544765117325
4756,492.16812322306265
4757,1230.0419498482017
4758,1582.1796144861871
4759,4287.574421548796
4760,3165.153308810403
4761,4497.6222202507815
4762,854.9489128171404
4763,2008.1480779622718
4764,3322.528734169169
4765,2790.871759968893
4766,1944.6599567142991
4767,3654.171241711076
4768,1708.7241060188371
4769,1187.0672539840148
4770,7733.291425382979
4771,2115.350624293268
4772,2042.872851824867
4773,1788.805996211805
4774,2042.7418297529564
4775,1063.8617861050377
4776,3375.1948311403303
4777,2033.5161925642913
4778,1428.7645418865588
4779,1365.0001816062704
4780,5328.584099694145
4781,1974.2597530443027
4782,1365.0001816062704
4783,1622.1540721262843
4784,2066.6739490409195
4785,4132.68834344852
4786,6399.12453212901
4787,4489.214166003906
4788,2470.039004635154
4789,5850.029930259033
4790,2790.606540801324
4791,6461.401352094076
4792,4729.653360416514
4793,3735.342063590807
4794,3599.2350681825883
4795,2607.891674244665
4796,2778.8078734208593
4797,2790.606540801324
4798,1538.3795661417082
4799,1938.916805985305
4800,1416.9986933010173
4801,3876.0464280167666
4802,599.7345530022693
4803,3921.081511175021
4804,3096.1325631803784
4805,1059.281355930032
4806,91.08260510966673
4807,1746.817658769892
4808,707.6298584064135
4809,2792.5188142911666
4810,2876.2327487914135
4811,2269.303436543761
4812,1253.647959916756
4813,5003.696951782141
4814,3622.2627685011175
4815,224.74992380261102
4816,393.99706995177195
4817,2334.6600709419986
4818,1462.4431201572245
4819,6473.358739120133
4820,1303.8656322511174
4821,1358.6192160616904
4822,566.4414775010267
4823,4201.978780175782
4824,605.693908466045
4825,3544.93637664853
4826,1996.7562447202213
4827,4543.144198898856
4828,2702.4725365182617
4829,3954.2362336243045
4830,1871.760966349275
4831,4026.6450168966444
4832,3446.158334612696
4833,689.5851333773085
4834,405.9668502779097
4835,3378.2859505049214
4836,2732.8573744568002
4837,3120.028673463748
4838,3629.288049069726
4839,1765.6057972577723
4840,4510.453543113629
4841,3242.9140309968902
4842,1016.0842476577549
4843,904.7573404073254
4844,4256.826996840191
4845,1362.1791745150422
4846,6805.27716762975
4847,6977.517384869564
4848,6542.8820266388575
4849,1928.3685821209028
4850,5059.899529801209
4851,2127.65276301876
4852,332.7212759177693
4853,1667.8155187591885
4854,3636.8275767086297
4855,1525.4877274472785
4856,2842.2403613126603
4857,247.5940744823282
4858,14.246324647893294
4859,1571.9372919465125
4860,2823.6155433811164
4861,2403.0674311205917
4862,5320.466362289247
4863,2991.211236357941
4864,7440.738979335409
4865,719.2980467916748
4866,4828.846717217506
4867,4896.155600268907
4868,5826.77908453124
4869,3032.5733945276
4870,1490.4611541828872
4871,1533.180170267444
4872,5283.217297994837
4873,1518.20800262295
4874,1220.5873519164163
4875,676.2473770248406
4876,7876.789590039163
4877,4302.409684284025
4878,1043.7170771996857
4879,1919.2571189693758
4880,2756.3172061819896
4881,726.3682378549391
4882,2946.238891098249
4883,1943.4979820598053
4884,3362.3002710319433
4885,3806.886996482443
4886,7551.558759085209
4887,1302.9124448219322
4888,2783.6707402654556
4889,5968.088235714483
4890,3958.4975929642083
4891,1165.5630694016525
4892,7037.280718405969
4893,3004.732621935263
4894,2471.573435655615
4895,1156.786572747006
4896,3272.9058701957615
4897,7295.167833201875
4898,1470.7482645428524
4899,1527.0305888921248
4900,2840.8205620434405
4901,1531.740769274497
4902,906.8161640314917
4903,2031.0124214924092
4904,3232.3969155895625
4905,2461.376135196185
4906,2436.8832533820964
4907,2425.4339415202094
4908,850.0882971377185
4909,1999.091044850096
4910,4006.5377308759566
4911,1545.8765124360038
4912,5315.066246340629
4913,3465.580480272231
4914,688.596883808405
4915,2337.6137555236355
4916,635.26953321463
4917,948.7833428284001
4918,971.318184072928
4919,1644.4356309537006
4920,2142.318384121307
4921,1839.2751369039968
4922,429.06483098708
4923,3380.7493297404644
4924,3149.02711860306
4925,1215.6632225604335
4926,3898.524453471909
4927,750.2436033301085
4928,436.5595729887832
4929,3097.611906928035
4930,6622.829648711131
4931,3155.8776935385317
4932,6674.041086444239
4933,3145.1654292188223
4934,2162.2188552580983
4935,2573.3604363993895
4936,2585.6831875607586
4937,3615.04373186345
4938,2190.323595138965
4939,3526.927034402695
4940,5094.524145867562
4941,4162.335580247152
4942,4128.887548569878
4943,1648.2587059464156
4944,1698.9275991993472
4945,3336.344064615852
4946,4218.710398992185
4947,458.4243285976467
4948,1282.3934216773264
4949,2629.1404463735144
4950,2398.101062507791
4951,3176.210360871343
4952,4038.3737704196606
4953,2024.8461479015805
4954,4868.280819739179
4955,908.6447905542766
4956,7256.904376044222
4957,7219.309398551481
4958,2251.731555151299
4959,1963.5740826549634
4960,1502.7083287506834
4961,3237.9219502246106
4962,6082.524669507416
4963,5130.0823691024325
4964,1056.2846571804812
4965,6082.524669507416
4966,1329.9825512898715
4967,3546.3566833682175
4968,4297.836693340263
4969,6307.77716468991
4970,5023.40343159282
4971,5544.366364478853
4972,1900.517384829382
4973,296.52369722815035
4974,2852.912040156214
4975,2688.0675614174306
4976,2979.0256949621526
4977,2141.828020405506
4978,1150.01042071893
4979,1743.8883417681843
4980,6280.145563299526
