,nearest_wetland
2846,2295.5926916473027
2847,1485.2120934303593
2848,2861.101539232011
2849,860.3193057949619
2850,1448.72565232023
2851,10330.40555212463
2852,4280.373607410203
2853,2134.6107424620523
2854,2502.0095395016524
2855,6880.522654573458
2856,1678.9532387154525
2857,1288.9809822690193
2858,1768.4723864460782
2859,1133.5238629284147
2860,439.6386528142327
2861,703.4159177883464
2862,4390.272012779665
2863,7439.659361500975
2864,6118.867220284428
2865,4795.123657743278
2866,4329.4114571469745
2867,682.0442617594305
2868,3523.064695115458
2869,4289.447806514782
2870,2875.2146713445377
2871,2121.3967536348528
2872,1964.9034686837608
2873,2044.816462079998
2874,3166.0620312440924
2875,7549.736070114028
2876,750.0180138271853
2877,1753.1323562967516
2878,1069.4914381917529
2879,1280.8788671713367
2880,1547.8390123235292
2881,1324.462924651045
2882,940.8718756099229
2883,338.1141295924375
2884,4604.121699942956
2885,711.2829251055264
2886,1541.0055699227498
2887,1768.141100435076
2888,5077.849511321482
2889,4545.306022474261
2890,3853.288462358347
2891,3853.288462358347
2892,1864.7315365992808
2893,1013.5577142619982
2894,2175.1488993304943
2895,430.0417942885879
2896,1493.5270789406231
2897,2672.0350421567214
2898,5953.132241565386
2899,2182.8689209773925
2900,2843.5154696425657
2901,3770.947997518897
2902,363.84592108915933
2903,4928.92813888476
2904,999.780575742108
2905,1752.4736648623743
2906,1395.938510527584
2907,2672.0350421567214
2908,8653.400572911683
2909,1264.8776817287528
2910,843.5280154999549
2911,1259.0935343762667
2912,625.5319889866655
2913,2614.5843252504264
2914,2202.5852241041875
2915,1957.1548907451827
2916,1928.477255050717
2917,1862.3184560098778
2918,41.543718666764384
2919,1861.3987152882396
2920,6497.295422089233
2921,2068.861182643901
2922,2394.8445204508166
2923,3051.0137362562245
2924,2542.8882243152784
2925,1893.9025325738548
2926,5945.740757052781
2927,2069.764248304009
2928,4543.315997461105
2929,2438.2297701235043
2930,708.6581832019972
2931,2154.4663684641605
2932,4653.823426381567
2933,1352.0432788220053
2934,1692.4540081802936
2935,3088.343666724544
2936,5270.739866498879
2937,1279.7667690093085
2938,1545.8522134497637
2939,4804.603931471948
2940,5031.098804096589
2941,518.1521532205378
2942,1262.77037943769
2943,2625.215473573597
2944,916.606593005905
2945,2035.1008093742314
2946,2043.7634663999577
2947,477.6549114389685
2948,4947.246116082398
2949,3228.8905374466644
2950,2873.450573025938
2951,33.047301786549006
2952,979.3257557024654
2953,3592.5764593551658
2954,1393.8067619297663
2955,2649.5117433104588
2956,5445.783592069626
2957,967.8051283365259
2958,893.5023590004586
2959,1717.6183616486117
2960,1567.5774331575421
2961,1887.5310468827327
2962,5123.195372109131
2963,2266.4806212506537
2964,1155.9647953276458
2965,3144.0605899046545
2966,2472.6299777608315
2967,2056.495071503082
2968,2078.8413126824034
2969,1028.4643820880035
2970,1757.4143523004984
2971,2544.6550087598907
2972,427.49739429294294
2973,1352.2400591648818
2974,2065.4811541644303
2975,2701.450197068147
2976,6237.143354319194
2977,1417.0653970272044
2978,1694.8893820828455
2979,1296.9080104433156
2980,6438.057088800709
2981,6736.911267237286
2982,1077.121393758967
2983,1253.4449394062892
2984,2487.633662510018
2985,316.99924800300874
2986,747.2337086904332
2987,1649.8718536045608
2988,8048.5670076308725
2989,1204.0350389400367
2990,4618.809415041162
2991,1338.2006675981397
2992,4628.814893518589
2993,2532.982498269028
2994,2898.353934292656
2995,136.0438501291863
2996,2236.5722131873918
2997,3993.3747196407717
2998,549.974034450672
2999,4437.500018011017
3000,4159.994396968264
3001,2639.2371970170516
3002,1262.862545374833
3003,1213.0039110246942
3004,947.2731156287407
3005,5175.700357674083
3006,2450.580869011687
3007,2296.0573323569097
3008,2128.2842453286667
3009,2437.950332801076
3010,0.0
3011,1069.4175410046043
3012,1813.524834546974
3013,496.59125231145373
3014,1867.9113870985261
3015,2844.3447889778326
3016,3564.6347112770854
3017,4105.733072267817
3018,2093.510592536102
3019,949.8169917257678
3020,3012.219492686583
3021,2986.291449766742
3022,4191.666864704992
3023,4484.232855431321
3024,1607.5776373242936
3025,4289.449676002712
3026,2399.305502089057
3027,35.07386204079184
3028,1481.1595410159562
3029,1823.9546829081075
3030,1220.7975139649432
3031,2248.5261575085083
3032,1719.4731638820904
3033,2706.5617079330254
3034,5026.652953723433
3035,6377.558172898972
3036,74.57579355584468
3037,1822.1712254745626
3038,1455.3291982685691
3039,1250.3716578600363
3040,2125.128815471921
3041,11957.060733238157
3042,3418.1026774795737
3043,970.3966919389745
3044,3020.216140543733
3045,433.1618493175864
3046,1555.7011628501252
3047,2528.872622286288
3048,1282.9302202958547
3049,1663.6045939271553
3050,4098.994385066211
3051,2367.0608531681696
3052,2438.5944746298883
3053,758.1635088172357
3054,915.3874002771176
3055,2799.313802685034
3056,1502.9008915257507
3057,1221.0417891264162
3058,775.8721618331964
3059,2545.8248695408543
3060,4365.174083547659
3061,2823.5357823470954
3062,2949.954879650333
3063,3982.375142159239
3064,2491.176888708049
3065,2912.571312702864
3066,2835.527031090093
3067,10668.685515893365
3068,150.59892834740322
3069,687.8824811189947
3070,2084.9896371605837
3071,687.8824811189947
3072,1288.6760016060637
3073,1438.3754831783062
3074,3500.5204961079
3075,1612.2400284966523
3076,3743.8254557129
3077,1535.0310879505068
3078,695.6077791778191
3079,4100.214558126854
3080,1009.7425853714075
3081,1018.7442126629973
3082,1116.7922924556372
3083,1586.6514627657095
3084,1812.947555996865
3085,3912.597866122089
3086,5529.982651018051
3087,1949.8795737753633
3088,1520.3982906395788
3089,10441.163762810182
3090,1094.743426097945
3091,5146.672478058464
3092,3081.816350031593
3093,1966.134695470069
3094,3705.389543455297
3095,3796.2009293818046
3096,1855.9843983889257
3097,2401.567338108528
3098,608.095698218011
3099,5686.828014796861
3100,1493.7316836037091
3101,1771.8063597499893
3102,1493.7316836037091
3103,2321.021945687387
3104,1822.2315044623185
3105,2058.175503011841
3106,625.1605186678612
3107,2621.278092809202
3108,430.32945877620205
3109,660.3289370640986
3110,1851.2765684364706
3111,2538.341027069003
3112,3995.889497901202
3113,10359.784138936473
3114,1233.347081415465
3115,2321.8013442927377
3116,2224.3604347380056
3117,800.3234051753059
3118,2912.168138219885
3119,8413.30263206127
3120,7350.889596792453
3121,71.75533545329898
3122,2015.8932472485794
3123,2871.063960449898
3124,1109.0145210903586
3125,1160.94329027673
3126,1328.6456505796164
3127,3796.2507116356705
3128,2266.7588456851013
3129,181.7436299216838
3130,4684.72340818714
3131,1143.0168926817985
3132,2486.7057200139366
3133,1330.7654911246632
3134,3903.0698160382635
3135,1520.1120926891049
3136,4413.601606646419
3137,2983.3907800600277
3138,8964.078744800325
3139,3876.4817831185605
3140,2203.5789252818645
3141,1952.9402179258752
3142,6325.854580407392
3143,3175.534806831127
3144,815.4258210246866
3145,1511.4408059916504
3146,9506.554730100397
3147,2198.03624563449
3148,2036.7596430078177
3149,806.268922381542
3150,1425.9574185844979
3151,824.7038304751027
3152,994.9917742188662
3153,11756.809579386105
3154,1721.8075273205288
3155,1544.2047483003073
3156,1837.8129500848436
3157,862.031584833291
3158,1714.9689441879461
3159,1014.8443435515792
3160,1931.80302929803
3161,1165.0633977869995
3162,350.89504456465454
3163,5280.384933457654
3164,3468.62725557151
3165,1714.9689441879461
3166,2200.050293716398
3167,905.1727659327457
3168,973.8312564787952
3169,374.9539932410558
3170,5169.7314914648005
3171,1715.8121291685243
3172,5055.907762443092
3173,15.797492137681134
3174,4313.1481011212245
3175,381.90952439145445
3176,2144.144664646715
3177,1641.9406828818785
3178,681.7233106927785
3179,4598.266491712494
3180,8056.4673976967215
3181,3230.7985761156497
3182,3114.313125512531
3183,234.66898455124172
3184,1209.4082223843395
3185,768.854961787596
3186,3962.596204978217
3187,1712.7154616426185
3188,3066.2433889774634
3189,1195.190863136807
3190,2162.272574961001
3191,855.9654782936308
3192,1709.2565901895982
3193,703.2897418792543
3194,1609.1023725961456
3195,2466.3073783958016
3196,4059.3293150234294
3197,1676.5042820364347
3198,714.4975021872926
3199,5710.268048705455
3200,535.4137751657317
3201,1594.7139523045958
3202,1297.9429056873248
3203,3136.2834763240376
3204,333.2847324916362
3205,1380.3795396987155
3206,2023.0384436042589
3207,1826.6152612262547
3208,3049.60311759671
3209,475.52663691151986
3210,475.52663691151986
3211,1736.592607168786
3212,1634.5670696340335
3213,419.76454712143834
3214,3253.259567015515
3215,1376.1066950362424
3216,3141.892286015689
3217,2522.5038516606305
3218,4108.532124951778
3219,2179.2629283320366
3220,1415.9986550202414
3221,2674.397657149853
3222,707.9241806250712
3223,2738.4980082162447
3224,3616.04774260487
3225,2980.087118815116
3226,1773.9771852714941
3227,1224.4336312173327
3228,3872.3740059816255
3229,3030.7300059723234
3230,368.2489128405856
3231,1682.5743089047928
3232,5324.068610404969
3233,5725.055985129408
3234,160.94942017488634
3235,68.21621474529375
3236,1925.9079442945997
3237,515.5589330146067
3238,1724.3650639024584
3239,880.9989042821724
3240,3519.9000880070416
3241,2238.496591513568
3242,2786.206757640257
3243,387.97350696683776
3244,1547.628615952417
3245,903.5239792826421
3246,781.5390226228897
3247,812.9025504701398
3248,602.7908136181264
3249,2969.726173816786
3250,602.7908136181264
3251,2115.576825090254
3252,2182.44886964581
3253,1353.4350692682306
3254,2921.9233313390646
3255,3210.662266171901
3256,1398.5830832976194
3257,4148.598135804728
3258,724.5369585311926
3259,1656.6890596061849
3260,1338.153142164691
3261,2015.9307121159102
3262,2214.5773879905364
3263,529.2968272575147
3264,2309.68849960645
3265,2894.1888501376475
3266,14.391865634039942
3267,4721.225928571827
3268,8049.800652019444
3269,982.4488534953399
3270,1606.5853321670713
3271,2482.359949131029
3272,1312.388852256601
3273,2248.0005847893176
3274,1253.6011934948895
3275,1583.761230428457
3276,4503.941618759567
3277,2237.107164161814
3278,30.202063371896315
3279,1080.3905482943849
3280,6462.500720616711
3281,873.6180502335045
3282,2926.7365150429428
3283,977.6278829695397
3284,2304.8537527768003
3285,5539.986589594148
3286,598.7768546844014
3287,1195.5477583836405
3288,3044.6831603635196
3289,1815.388687555771
3290,1307.9478142602857
3291,1307.3339002683306
3292,6660.651525819047
3293,3518.90326717086
3294,238.49741863186352
3295,522.2314078464548
3296,1887.3911353904207
3297,2917.029900664226
3298,3747.357602598037
3299,733.1933483594564
3300,3190.920982265091
3301,3062.7256497631674
3302,1748.2848698066957
3303,3271.426050590589
3304,1182.6917792509696
3305,1479.7107168394123
3306,1530.6386055983548
3307,5395.789748357461
3308,3205.010316983111
3309,1476.711987481905
3310,1530.7525661564407
3311,1288.7131533659226
3312,1737.0643213452881
3313,3750.2495747330818
3314,5270.650026781514
3315,2337.1732348791525
3316,1101.346594345007
3317,2234.243589369959
3318,1328.5136811638922
3319,4885.531439535946
3320,2869.1423540713527
3321,4417.046453923273
3322,986.9514148537498
3323,2337.828613667333
3324,1019.663709326667
3325,4294.447420443424
3326,3721.23886338197
3327,2337.828613667333
3328,4961.926808465499
3329,2321.571795005576
3330,1398.0562148153676
3331,1398.0562148153676
3332,4741.259069368762
3333,1738.7248725465386
3334,2276.214908069131
3335,1699.1247774122132
3336,1087.23570369076
3337,402.46513988289934
3338,3295.659206987551
3339,667.0580658209574
3340,3554.9241851655174
3341,4162.714012230995
3342,3068.5937362953287
3343,2642.343144305147
3344,2552.85272534685
3345,1853.7619144557157
3346,1012.02870729161
3347,1657.171457014553
3348,6945.4059353942785
3349,7240.042499475245
3350,1621.848850204834
3351,1191.7823137590806
3352,6501.20247531274
3353,0.0
3354,647.0189109347034
3355,1029.9912382761413
3356,1741.080203136287
3357,799.1057627185713
3358,2897.6229870361262
3359,3978.811893141773
3360,1225.5037389277286
3361,1818.2648041944317
3362,1402.5235402332873
3363,1202.60678174853
3364,1508.254690014502
3365,3387.687157146396
3366,2087.995659126671
3367,3050.4518905924697
3368,5497.446251351974
3369,1116.0385143799733
3370,74.57579355584468
3371,2493.87029670234
3372,77.09765802464729
3373,2067.910280120388
3374,1819.8764037021742
3375,308.76058241436124
3376,2131.6191570235287
3377,548.7462681688038
3378,3521.790682949769
3379,3043.846171340923
3380,1753.8866644077023
3381,986.0956880255716
3382,1536.1100203866665
3383,1265.7330454064777
3384,4122.72872204673
3385,1839.7778936813838
3386,2380.927468052306
3387,1363.9881490609437
3388,2331.4683736704974
3389,1382.5698851888556
3390,1890.9317630958044
3391,2910.6066112609396
3392,415.5571021110419
3393,1904.2136317293543
3394,1771.1828605981918
3395,2120.5282275410777
3396,4226.013762334566
3397,1328.143257853694
3398,5815.728173494142
3399,6828.849726472842
3400,1552.045063022912
3401,3422.6481071428348
3402,675.0775792792944
3403,1904.9961422582412
3404,1541.364797663933
3405,1005.6566543614517
3406,3073.877105326552
3407,4908.830993910566
3408,3031.0773389994824
3409,1469.2146329162945
3410,2991.398633948689
3411,5554.393512988363
3412,2492.403702070084
3413,7761.487155995045
3414,6859.008527155959
3415,1806.2833138272176
3416,2966.8739613517673
3417,2467.638158478112
3418,1025.3436164158654
3419,2266.7948424163146
3420,936.3230445162
3421,1056.1911384718874
3422,7849.357123154684
3423,418.90373110297145
3424,126.6033962821907
3425,1758.8494148600655
3426,890.4065763817975
3427,1666.5556468897664
3428,4396.146264701045
3429,2030.5573074551783
3430,764.5192109793636
3431,2051.94295108303
3432,2243.8999383927658
3433,8019.677419004694
3434,1531.6970100305189
3435,1954.9614780746315
3436,812.8667270253211
3437,4407.288602183434
3438,2413.0375014080137
3439,883.7419454185714
3440,2576.3478593276477
3441,2539.7870011397627
3442,5783.39133953296
3443,2548.896939324103
3444,2128.1023051949414
3445,2570.190688499493
3446,3341.616640442132
3447,475.89809210497583
3448,2705.5382938974135
3449,1476.503835759276
3450,2412.2711694452673
3451,3321.249943511973
3452,2966.8739613517673
3453,3740.3004157695837
3454,2622.2412868592482
3455,1987.406850099777
3456,5695.582681769628
3457,1243.0067376019524
3458,812.0030519086287
3459,1926.1108081874017
3460,2006.091014168312
3461,3610.523514241537
3462,1354.5834943885554
3463,2334.392561409308
3464,1409.807597229755
3465,2809.962660095399
3466,973.6209652858988
3467,323.5324812244314
3468,1080.836892145566
3469,1270.247435969249
3470,471.51620911436805
3471,8984.232757768072
3472,1239.5909736295478
3473,2664.1068221999444
3474,1632.979384080264
3475,3586.19635271978
3476,1098.976850993097
3477,2209.625989255958
3478,654.9198077152462
3479,3835.9427925035784
3480,2715.884400061929
3481,551.4338914719623
3482,2299.4007700100506
3483,4123.396004230822
3484,858.3696683090449
3485,1956.560914772875
3486,598.1759089688388
3487,504.7222166659548
3488,1179.1703702053953
3489,2348.9370713939566
3490,1848.5382480404994
3491,3362.647598016653
3492,5359.8960902240615
3493,3115.765026802051
3494,2244.453396381656
3495,285.6345562995586
3496,285.6345562995586
3497,8104.7504564924375
3498,1232.0748323169003
3499,3759.5014216782824
3500,475.52663691151986
3501,2311.64134355682
3502,1757.885092242368
3503,5204.63031558824
3504,1889.9319302736376
3505,925.6335066451077
3506,506.6413539580253
3507,717.1807251396826
3508,3542.471716440025
3509,798.6166727326197
3510,1913.7311921105936
3511,1467.6924766943926
3512,642.7288538914861
3513,3175.086239350574
3514,2166.8913443134934
3515,4258.710387763805
3516,5922.19929264429
3517,199.9001690600198
3518,2051.081274613871
3519,3922.905264519625
3520,2405.048493166743
3521,1002.3395068057765
3522,4785.411804498649
3523,337.30859591972467
3524,2401.492101196968
3525,1944.0050456719819
3526,5974.97140362047
3527,2157.4345562277645
3528,4601.575773235344
3529,1402.533545543125
3530,1239.5054228104282
3531,2220.594556756705
3532,1347.0082180280447
3533,1137.3571114290519
3534,1119.4181665961185
3535,7225.989956911156
3536,4125.827558188922
3537,5006.856195595889
3538,2876.7291585842813
3539,3089.1626399331417
3540,1499.561258673679
3541,4334.062191573526
3542,2454.7051186685435
3543,886.8700494941303
3544,2489.1440904052474
3545,1680.6835612010136
3546,4715.767160712539
3547,1916.3041121486197
3548,1271.5711798065408
3549,2758.254863360189
3550,1325.8481031192089
3551,2745.496845895666
3552,370.61462400162776
3553,1733.4991486118029
3554,3527.9880537312865
3555,940.3531905170987
3556,1185.595371703599
3557,1504.896386849069
3558,4441.514857943057
3559,2404.213856555463
3560,1697.7411296733874
3561,687.8136646254816
3562,1463.0249664461853
3563,4662.190833619322
3564,573.7587706019268
3565,1703.3844250436264
3566,1797.7792447761408
3567,1144.9606447750227
3568,7114.823149144151
3569,6220.642519374159
3570,801.1237477199847
3571,983.2164616023249
3572,1771.120982557475
3573,6084.15825943964
3574,3628.093954761971
3575,711.968102169642
3576,4529.382436694292
3577,1830.0942994512518
3578,5157.257013509083
3579,1169.1915154679127
3580,5359.8960902240615
3581,3302.5310648402988
3582,7039.683200893535
3583,2279.243163135632
3584,2828.9758946317306
3585,2901.2859066941523
3586,2269.480061528937
3587,1283.8067572058521
3588,5627.653871705384
3589,2826.1349612437834
3590,8229.713103964184
3591,544.3320308092107
3592,999.3124986941117
3593,2495.99169175569
3594,286.9553690852112
3595,2458.5027870114704
3596,2443.8049843072063
3597,6161.231725368659
3598,834.6507109833678
3599,834.6507109833678
3600,4876.134854898469
3601,1440.2520255872487
3602,2798.094498446628
3603,2264.454491485478
3604,372.3621803525307
3605,56.70423099043203
3606,1408.0622119385202
3607,1234.4394683056614
3608,1730.28247246203
3609,316.15272646625004
3610,2167.1490782928195
3611,2476.795007136546
3612,256.4865847425017
3613,271.86870436216606
3614,4344.941290299673
3615,676.5095953811573
3616,1887.427825263032
3617,1186.1378223084969
3618,1072.9150310031714
3619,6903.190718507146
3620,1316.9056864754575
3621,469.89284334890743
3622,2647.312208380994
3623,1626.0623256674949
3624,1497.2016881054774
3625,3685.991933645837
3626,6057.224018536315
3627,1910.6133082406589
3628,1199.5537068309036
3629,1274.9882184692383
3630,2839.069221981768
3631,1784.2015957363556
3632,801.5737115315065
3633,5971.345099494149
3634,773.4071902750084
3635,905.7004039227994
3636,1343.0057310809423
3637,5769.448779559758
3638,2125.369589595668
3639,3031.6617071277105
3640,3798.3839439872886
3641,1544.8412258375045
3642,1415.8156734947777
3643,3648.380687544418
3644,3245.1186437546244
3645,2374.9117077947553
3646,7209.860949592072
3647,2945.696622733382
3648,1533.038554315331
3649,2019.7467467305544
3650,1979.1583131435086
3651,894.8045899867086
3652,410.50224250342256
3653,908.4254599736204
3654,1160.94329027673
3655,2747.8091948096244
3656,2488.5597843089186
3657,53.12203345212285
3658,29.94197866453552
3659,1352.8462305073647
3660,676.8406653244301
3661,3371.430660480143
3662,986.8252672625166
3663,2069.1447861541656
3664,1292.9465322449528
3665,1731.1267138206608
3666,907.5141012885607
3667,1585.6598929768065
3668,1906.6784373013252
3669,301.2812347313988
3670,2951.769234586709
3671,1598.264240940704
3672,1731.1267138206608
3673,1424.7274204363541
3674,4406.671268698497
3675,1370.6871231711152
3676,3655.1219947191207
3677,3055.48857836942
3678,1659.2957029785982
3679,1938.7610201774578
3680,4100.466102493906
3681,3081.497929665928
3682,2850.7057625947155
3683,568.7347294548061
3684,1852.5490429708386
3685,4741.450899118191
3686,3191.033513003209
3687,3452.865545997947
3688,1267.80513210661
3689,163.35116558366315
3690,1733.923483054809
3691,6787.912272059385
3692,4199.086741483944
3693,1423.4001031548555
3694,1707.6494270565693
3695,932.6660562951204
3696,687.003724308871
3697,6170.582673154474
3698,646.2059352209013
3699,5333.665040897531
3700,3625.132892959792
3701,357.4037130140849
3702,4694.976810823329
3703,1138.3322949763078
3704,357.4037130140849
3705,5006.331796351644
3706,4290.132485457226
3707,4951.067629645623
3708,7535.580913234295
3709,2994.1164289880776
3710,4606.851004355921
3711,591.3510086554895
3712,2129.1460857082116
3713,1391.9575535983486
3714,2545.8927729234933
3715,4764.077270649816
3716,414.8915245851869
3717,2974.302689094089
3718,3282.4607745641847
3719,2450.745065323628
3720,6536.261637636174
3721,2054.1247962849334
3722,1769.2818316603314
3723,11556.99721015597
3724,2655.654087312687
3725,2799.708511335175
3726,1798.1344507544884
3727,530.4678819608348
3728,971.5991921584942
3729,4466.290892482692
3730,1250.2530808840133
3731,3648.860634958815
3732,2042.3372452363055
3733,1327.4846463429396
3734,2483.167281122826
3735,2312.948928616671
3736,1463.8932126358332
3737,3953.5433586746126
3738,1463.8932126358332
3739,2486.973070806163
3740,2230.1950210301275
3741,2138.4100236655772
3742,4444.412983083565
3743,6693.563574523653
3744,3337.236403611364
3745,2511.562249024411
3746,891.5060474395984
3747,5127.854839420635
3748,1533.8357079072962
3749,4085.9129602703492
3750,5125.244696705775
3751,4012.206682244139
3752,5107.342920599378
3753,962.4873005520298
3754,1108.8013887181573
3755,2320.62958368329
3756,2893.0242290105916
3757,13259.800462193572
3758,2484.8119887490493
3759,3690.716907441486
3760,1445.5198031398957
3761,1291.844880721898
3762,5945.740757052781
3763,5252.145852084155
3764,2778.9724772859918
3765,783.490088831103
3766,1672.8294409889386
3767,257.07101037175335
3768,1133.647918393364
3769,2369.1639302781455
3770,2369.1639302781455
3771,856.2695302588721
3772,444.99696148523975
3773,7419.419510667789
3774,4029.44219336909
3775,1350.1864678001382
3776,7923.0590292985735
3777,1076.9410261549563
3778,535.6950633127168
3779,3310.274300445258
3780,5717.5740700988745
3781,857.5662502383205
3782,2211.9564311251347
3783,3872.7316387865017
3784,4230.252543671348
3785,456.38878859711343
3786,2681.360837168252
3787,1115.442755688477
3788,700.7668587563193
3789,410.32919541267034
3790,2428.448623580026
3791,636.6547956875511
3792,2410.258880500218
3793,4728.035223463185
3794,4176.728909786153
3795,2593.9862466157288
3796,4529.76235024234
3797,843.0796672784076
3798,4219.821846004421
3799,2660.767650249573
3800,3646.9055538087077
3801,2651.5223228635605
3802,1891.8537806879524
3803,259.4332542308056
3804,1637.8115476415414
3805,2328.1858292645697
3806,2280.4829619580496
3807,3814.725507018367
3808,1927.5548030867324
3809,2504.407250813856
3810,3954.9372101632284
3811,2120.9997793073458
3812,1603.3156116283444
3813,1603.3156116283444
3814,328.72950538226456
3815,1640.5668280836626
3816,8143.509441602213
3817,1562.5324175643957
3818,474.13951028045676
3819,1361.9940765474316
3820,7022.253999176373
3821,544.7535702727353
3822,773.9163951700042
3823,719.5206263240862
3824,2393.846825388529
3825,2568.899646730937
3826,2041.667600036091
3827,1045.7240726072039
3828,2018.0527668996476
3829,1568.5172002993122
3830,456.09598062718754
3831,1026.3939813626653
3832,1978.0428531958792
3833,1930.9236594493382
3834,1272.4564665523123
3835,1392.459193886244
3836,1630.0737426674327
3837,553.7553711774541
3838,1739.4361747978712
3839,1851.7544808004034
3840,7803.715556953202
3841,877.448109728841
3842,3294.4208919062157
3843,2318.4603380784783
3844,1901.9909452058505
3845,2107.786057869498
3846,844.1350155957571
3847,2033.8345169670326
3848,1634.5670696340335
3849,2231.7613845604733
3850,2667.8889227412324
3851,6573.972240087562
3852,9732.885790122891
3853,3526.4419208151376
3854,2308.037804036495
3855,1378.1081141086852
3856,1358.3114866098176
3857,1726.8235149629659
3858,3626.144492039547
3859,2884.7171526681736
3860,1684.5237000152847
3861,1784.3946520263507
3862,2464.4919482279242
3863,2066.542885776779
3864,2192.6770418080932
3865,2169.039450698454
3866,3106.0030321784566
3867,2252.01083880388
3868,1877.71698683278
3869,462.47956162727365
3870,4838.998664011994
3871,1399.263154979716
3872,5126.004521798332
3873,1458.7617326309064
3874,781.7837309172544
3875,860.6543128666274
3876,1013.4512189225301
3877,1693.1543705832707
3878,449.93240349017054
3879,2727.009393088249
3880,1591.1951834078973
3881,5210.514726751674
3882,1341.9681325635975
3883,1856.0810233225463
3884,2783.199424520647
3885,2308.2307071874066
3886,1204.6495508151136
3887,2810.627658031334
3888,1200.3346141510342
3889,5097.1976388154535
3890,1199.5489272271761
3891,3706.878497226589
3892,4124.26172127096
3893,3109.3122559544045
3894,2957.8777739187367
3895,3310.7853722677664
3896,432.7956393599557
3897,1158.4622480308594
3898,4986.539273303081
3899,1493.694201112868
3900,758.8182045327287
3901,2008.3411973705001
3902,7214.371007766735
3903,1400.1645538481478
3904,2106.290987874082
3905,2273.8854440846235
3906,932.6660562951204
3907,3416.8412344744534
3908,2496.364661686904
3909,142.37902107150424
3910,182.8887236953211
3911,706.3346689766757
3912,5846.822204780567
3913,1781.6149245587503
3914,8524.016292533777
3915,5278.326678471257
3916,4753.760513516533
3917,209.46068034154905
3918,2797.0221182571067
3919,2426.5559793866073
3920,2117.668853482645
3921,1106.885122553468
3922,3423.8182805092606
3923,1365.253101040574
3924,3321.1384758915906
3925,2060.0363254791673
3926,1985.6340738745791
3927,2115.432844449691
3928,3076.5169877211674
3929,4073.580784683692
3930,306.2328103205778
3931,1213.2314664091205
3932,1543.2552551323631
3933,1732.457246309889
3934,4100.96253501284
3935,4115.355573281979
3936,2625.2386115477584
3937,1640.9281691834378
3938,2146.1125475801305
3939,1587.5502834236945
3940,1281.6460550489248
3941,11933.301848172638
3942,1454.9724996102493
3943,238.71043514106137
3944,2205.551466552031
3945,1226.91127722156
3946,1168.3674315042624
3947,4233.905658161205
3948,4293.284104561389
3949,4944.305809903244
3950,2635.912611987117
3951,2521.2318146394273
3952,2681.0543630854004
3953,503.1727427168759
3954,7757.861780235251
3955,4178.466205815069
3956,1752.5587691546193
3957,1550.5990995889208
3958,841.9958909631072
3959,3802.036932243229
3960,1142.4636602445598
3961,151.2292114764062
3962,1792.3049328838285
3963,6535.346346842704
3964,3997.2163453039734
3965,4604.309304283182
3966,2053.1330192078826
3967,4422.3569943461225
3968,1563.0874358305214
3969,1350.7051504020583
3970,2236.760167049267
3971,3785.6754980647365
3972,688.4265811013665
3973,1446.6574468578237
3974,887.6474747978893
3975,965.5612197278732
3976,761.7840983883817
3977,4558.435908416175
3978,712.7381312451738
3979,1939.1172075909947
3980,2237.3260732877343
3981,1756.431940737485
3982,2961.2793619519175
3983,2567.041779265611
3984,2336.120498051603
3985,413.4828309813712
3986,3124.7158083367594
3987,383.2291574126693
3988,977.6308028965368
3989,2827.653206669659
3990,151.9375231707471
3991,688.5952597641517
3992,1083.1953189610172
3993,881.9208453063353
3994,2092.0722648695446
3995,1422.1675380520328
3996,1307.244047944463
3997,1930.2141870069472
3998,2037.7443287196656
3999,2918.257565699115
4000,2861.101539232011
4001,679.9799571140937
4002,4445.240018942977
4003,679.9799571140937
4004,2221.1076514252663
4005,2717.749817697786
4006,1751.6768713424142
4007,1009.0164995984227
4008,1490.6709386740058
4009,2656.423154666846
4010,2331.7683884841936
4011,2731.747295679881
4012,1551.697837011696
4013,3802.9958010709584
4014,819.0820674163438
4015,2016.3211553579756
4016,6498.869093913386
4017,2941.8711336881966
4018,1284.4883644911122
4019,2936.9045889186627
4020,1285.488520149593
4021,2444.678209988438
4022,3689.316026951898
4023,2279.1918012092924
4024,2091.377669453138
4025,4934.195010498113
4026,2361.9403434271876
4027,7164.848178763072
4028,1673.3134533557309
4029,8560.922156029044
4030,1816.5319552238211
4031,1016.5096910155797
4032,2182.6613558337626
4033,1438.0682692784303
4034,8185.2676677803365
4035,810.7947693088273
4036,1593.0268755161965
4037,6505.326620900288
4038,1197.3822419430387
4039,1347.959888992902
4040,1757.095396919015
4041,2179.3575501909513
4042,4471.9479779947405
4043,720.5389470299818
4044,1766.0678103596047
4045,1365.8539333053413
4046,197.73384440330943
4047,1513.2551926281694
4048,2427.0009689334406
4049,1694.5731289162356
4050,2429.96235499753
4051,1867.034911004084
4052,7012.463083834376
4053,2548.623818124241
4054,1610.355687001162
4055,4388.700588884621
4056,1214.9546180074883
4057,2304.703369602883
4058,4236.183313894186
4059,5611.752259968109
4060,4026.1995712519556
4061,5834.8152713154595
4062,4167.804829631809
4063,4746.812691480994
4064,4745.940738175
4065,2743.218677718722
4066,539.1601042524172
4067,1577.5915996957588
4068,731.301555174347
4069,3512.536123148708
4070,4540.902167746988
4071,1011.4639209195474
