,nearest_lake
3761,2034.1253436769923
3762,2900.7230589785195
3763,2358.088400683267
3764,2178.677057145339
3765,3970.0202872063214
3766,1648.5901362854988
3767,1733.0099895331666
3768,8390.19528263945
3769,269.6654327669476
3770,269.6654327669476
3771,4458.355470676215
3772,4839.725814191254
3773,4510.137636584161
3774,7710.308588210701
3775,1327.4376690170452
3776,4493.711955528137
3777,3683.389316039305
3778,4810.048218491571
3779,1744.0053202881948
3780,175.4536966976385
3781,2814.357715372595
3782,4183.461432901884
3783,3609.1034453368343
3784,4554.091386690544
3785,3642.8417480425874
3786,1526.237300214584
3787,3150.982195826719
3788,2960.4743096583366
3789,491.48714258340385
3790,451.65370140337114
3791,656.7224848680158
3792,442.2203464809294
3793,1877.4916435257537
3794,2549.0883732547477
3795,3185.6153732468356
3796,1549.4043360771525
3797,6384.378804349741
3798,2531.206898357389
3799,2226.052354003358
3800,991.275037987272
3801,1793.7453206694317
3802,2298.55138742207
3803,1232.3961971389028
3804,3032.4030628625155
3805,4473.44942490391
3806,3431.7629388638043
3807,665.7501562464348
3808,2408.418000064884
3809,2837.136529853181
3810,1633.2839355998312
3811,4034.19555690625
3812,2346.0202691325057
3813,2346.0202691325057
3814,3379.38729364812
3815,6019.6910016432275
3816,407.860089976283
3817,1629.556211477627
3818,1681.7290079147308
3819,981.4214903584685
3820,4117.130474856324
3821,1348.891711318212
3822,755.315666498827
3823,2382.739958246474
3824,3328.206813577019
3825,4600.82188555356
3826,412.0837932828482
3827,1946.2322117644128
3828,1195.0531751133385
3829,6085.15408340268
3830,2326.529671293757
3831,2606.4781594074975
3832,3634.7151235904803
3833,2773.0590643023115
3834,783.9200848568665
3835,3237.7696787578916
3836,564.704979728446
3837,1445.577354859024
3838,2030.8489962706567
3839,1893.0538889360262
3840,4880.134211119688
3841,969.825229895799
3842,3439.4781699061423
3843,4586.121167589109
3844,6342.751344740937
3845,1217.9391046553292
3846,722.3734498013437
3847,2909.7473997712477
3848,1716.184904753357
3849,686.9670493616034
3850,1450.354258020501
3851,936.0379827666893
3852,1636.928598956489
3853,2375.8016667629254
3854,288.69587551547977
3855,1490.7217846109563
3856,1976.1193579321407
3857,1682.75167493873
3858,5090.12366789451
3859,1935.879766560745
3860,2646.794465150503
3861,3175.445488790193
3862,4755.044584476094
3863,5149.526501272608
3864,5603.200613296225
3865,2188.5583682510746
3866,439.5077250889197
3867,2033.9898351063675
3868,1660.0146538526014
3869,2529.3641371190115
3870,1035.601682520555
3871,3318.9252812116597
3872,1455.0677231418088
3873,1357.0945735489797
3874,1278.8139587289893
3875,1805.3193037640015
3876,2529.522354796197
3877,2904.754142437416
3878,596.4450429314002
3879,948.0785762049481
3880,1497.6715540591806
3881,2878.071208499602
3882,2324.089924878147
3883,1692.6083204157587
3884,847.0447640206241
3885,1521.070207516032
3886,1616.4198243419305
3887,866.2582899975883
3888,5632.066287839166
3889,1474.5615707190782
3890,2139.0347418651763
3891,4751.290958986553
3892,4466.468842264671
3893,2394.2072541798443
3894,1202.262932585107
3895,2720.5358277856644
3896,2512.4918502836754
3897,1874.6401649030186
3898,622.0546380825153
3899,3097.8902633705093
3900,4433.263476578744
3901,1995.0344979127221
3902,7423.5823107558235
3903,823.0916794993954
3904,3327.21512722935
3905,3028.263902125776
3906,2119.936221973841
3907,5063.033005847232
3908,2892.520548360175
3909,162.67468982159576
3910,6054.06490079757
3911,434.33880505608727
3912,3020.912786904837
3913,2901.9048412216357
3914,6077.277987683304
3915,2986.456638860804
3916,2343.8584725489436
3917,2189.1908179758843
3918,800.329350440897
3919,1873.0313717248443
3920,4479.870736341068
3921,3299.6171791901597
3922,1377.8951012971222
3923,6250.417463486389
3924,981.7893675378895
3925,3407.240858923156
3926,735.7847732515258
3927,2016.654686373592
3928,1874.0044699784412
3929,2477.2790678570514
3930,2599.4836778736285
3931,385.680337447053
3932,854.6320925852806
3933,2781.049540367154
3934,7121.861901578092
3935,2039.617045063972
3936,5899.6983050798035
3937,3985.4613682586714
3938,2139.5663084803655
3939,3190.1426391020414
3940,1607.4001058695878
3941,7064.098103924115
3942,3640.7550598520734
3943,528.488484714695
3944,1854.9312773699066
3945,1974.3151816128393
3946,4075.7644841409438
3947,4998.801398423737
3948,1727.023891093312
3949,3118.2959101332194
3950,750.7204645343661
3951,3671.651194834425
3952,768.9311789843273
3953,1763.1644339717402
3954,4930.554896225072
3955,4919.489916510671
3956,9197.577372732676
3957,2855.7557580500347
3958,895.6916182251607
3959,1680.6301405913466
3960,3481.629610564354
3961,1073.1315485576224
3962,2034.7492262355195
3963,3694.191934467027
3964,888.3962069206952
3965,2114.8656055577894
3966,3191.407319736943
3967,5335.415381867895
3968,2819.498674957595
3969,2809.206917378529
3970,1505.0793366414196
3971,930.5308379474498
3972,3303.4182556074534
3973,545.6073132085497
3974,1812.24280988246
3975,3998.1164285853793
3976,1194.9451095300794
3977,697.4254354079743
3978,1760.259699452559
3979,3351.1453385595746
3980,2236.8890202865296
3981,5883.908960224243
3982,1046.5598261422053
3983,2290.8396140995937
3984,1075.54652236527
3985,1678.2664763372622
3986,2243.130355965137
3987,967.2002367634925
3988,5217.57396481154
3989,1126.8231737854665
3990,1402.4032363578822
3991,4253.858284142213
3992,4057.264307635643
3993,3579.4079772120845
3994,473.06017162121344
3995,1764.7529021675123
3996,1426.0399271994304
3997,1672.2413548803988
3998,2136.0010196782987
3999,1571.01478302311
4000,1667.1915248303485
4001,3653.645939470144
4002,6798.940903260787
4003,3653.645939470144
4004,5063.139836005644
4005,2742.8691652113457
4006,4238.527217701895
4007,2799.7704161009096
4008,2808.643750823928
4009,4168.977544866174
4010,3221.4245438334156
4011,3633.12905183551
4012,2153.5550360881716
4013,1693.4152741539588
4014,7727.874447942135
4015,3007.365545679747
4016,2058.5706683956564
4017,3210.6828986462174
4018,3562.3197704974446
4019,8285.517771255174
4020,2063.1352736196977
4021,2350.1901699525224
4022,6870.270268951192
4023,5169.357297266205
4024,5135.415264645004
4025,2620.8992442830013
4026,2314.3298852526304
4027,1468.9180044632892
4028,2206.2550399536344
4029,1391.7252148869516
4030,1382.0693973182235
4031,5064.112198509876
4032,2962.149276582711
4033,8788.018559745524
4034,5347.616663931964
4035,7935.897422576197
4036,1878.106122041265
4037,994.2092662126207
4038,3266.2516338995806
4039,1586.9131189751627
4040,1658.7562316352303
4041,7671.609725558099
4042,2477.438589947036
4043,1288.6141520887018
4044,4225.0058708022025
4045,1657.228894294997
4046,19.813808164024778
4047,4372.75283015446
4048,6166.4523347141685
4049,3402.0366118304087
4050,3212.181881738078
4051,1445.358151758756
4052,869.374730160568
4053,1815.7442691780789
4054,4524.550139208408
4055,1459.3223620859578
4056,1346.6307631398035
4057,1470.7928596808822
4058,2064.825347809024
4059,5567.71237342317
4060,1063.9600719274626
4061,5481.191815437053
4062,1494.9949005799313
4063,1919.0483439221937
4064,1916.9148240154705
4065,8962.787906408676
4066,2956.138833552769
4067,1419.1114872899077
4068,1752.877068622923
4069,801.1217414244021
4070,1360.499168185065
4071,820.2125574131434
4072,1420.3500994734359
4073,3108.3482095104646
4074,1827.3267863095714
4075,1231.2018087196898
4076,4308.333406382952
4077,2646.2322283883814
4078,2182.5715987815456
4079,2243.7031483122632
4080,1244.4117315951216
4081,7044.4447212060895
4082,2842.2707677122366
4083,1030.4631947518415
4084,8.368990096274041
4085,7284.8621362911745
4086,1161.2319292791367
4087,2282.8288969208925
4088,537.8787203168982
4089,1790.2440288040268
4090,1595.1433676875574
4091,1552.953200044542
4092,1907.1269204102894
4093,3278.049685829451
4094,1579.2682670244583
4095,2326.529671293757
4096,1239.8819869862648
4097,6507.386200655576
4098,3143.515311022326
4099,1258.473503738609
4100,3529.4792009771336
4101,3008.147248132697
4102,2856.5374223576396
4103,2043.9996786282013
4104,2661.3583971225944
4105,5342.035966872914
4106,1609.3837419691772
4107,2269.1302778463637
4108,1641.2813470596343
4109,2099.3399685008117
4110,675.8795650623916
4111,2479.974387917314
4112,3187.3045335117863
4113,1496.2127445260105
4114,738.1570905256141
4115,2644.3783846541887
4116,1934.2152215663925
4117,1132.240475601507
4118,3384.0024149961364
4119,3894.9862986556122
4120,3845.874554469255
4121,2628.636001948577
4122,630.6694984724492
4123,1439.8421675156349
4124,2771.430516280586
4125,294.48637742307153
4126,2181.773469067145
4127,7203.445569022066
4128,11194.74699731907
4129,872.9774169075538
4130,1674.5616689927097
4131,1842.7882899838276
4132,4577.65043002591
4133,1748.9719666155756
4134,11380.00837377827
4135,1526.7493502955076
4136,1386.374670789505
4137,2426.779235480888
4138,3769.476014982752
4139,4051.290998215127
4140,5219.82909680113
4141,1997.8584386305688
4142,1829.7978921188223
4143,1744.0053202881948
4144,2666.421511601844
4145,2729.664574676397
4146,51.19974594806423
4147,354.1768206007008
4148,725.1472799609317
4149,2146.7728506421113
4150,2353.270665781254
4151,1727.240201055359
4152,5082.298697335359
4153,972.4283217583583
4154,1871.5884616252933
4155,3301.5507498485713
4156,2054.8771965121155
4157,2540.5360547278688
4158,1397.4634788949197
4159,2540.5360547278688
4160,1510.095615728664
4161,2510.7883529498013
4162,6654.9458671196635
4163,2485.1736637420795
4164,667.6496935024469
4165,1609.333065711236
4166,10167.054646429984
4167,2730.7181555675834
4168,575.734538422696
4169,2986.5942731708737
4170,2544.9576389457948
4171,1272.2373084584024
4172,5469.676739855244
4173,676.9931484911984
4174,1885.6690267071292
4175,1414.2496186360954
4176,3554.886217495892
4177,2913.410969873389
4178,1190.1813406083152
4179,1106.9726697333547
4180,3229.36062866218
4181,3962.2652540086547
4182,2325.586220708156
4183,3180.4470107374686
4184,3706.1385777212136
4185,2671.0204170730644
4186,4258.8913701012125
4187,973.609598413258
4188,2414.811667698772
4189,848.7270272341763
4190,3696.7736946748264
4191,1249.6076636560365
4192,1552.181089199585
4193,2450.0471520208703
4194,466.5347951957124
4195,2079.5236206767927
4196,3209.4554678262066
4197,5762.45639057892
4198,865.5236706630959
4199,8231.37041805675
4200,1181.5877174619081
4201,5238.513224134803
4202,1895.8364448902876
4203,4603.508146082344
4204,747.7628869567477
4205,3804.471602805577
4206,1107.4636035515862
4207,3360.8814084472438
4208,3839.914069939726
4209,4427.854891853289
4210,3116.1316409691467
4211,391.377171463665
4212,3134.099617240826
4213,3186.7461176235965
4214,1399.014666468757
4215,1337.563762856784
4216,3965.280526947718
4217,1337.563762856784
4218,1363.53118486479
4219,1439.2785539831318
4220,1697.8574163777744
4221,3363.0777896335408
4222,2125.892843442869
4223,5208.653230236933
4224,1904.9238789005842
4225,4051.9279923216072
4226,2982.377141791244
4227,4993.06231221016
4228,3596.84729133214
4229,1708.850059048777
4230,2926.9283139937484
4231,2472.8068403079865
4232,1956.00160433939
4233,2276.4317546346306
4234,7322.20899746343
4235,8421.918965764782
4236,422.6521410071888
4237,4195.531268658712
4238,1835.6753938285012
4239,1107.4844162966363
4240,1091.1514517029534
4241,2746.2641030674968
4242,2730.7181555675834
4243,8112.254617024267
4244,561.4864048131609
4245,1979.9749789877949
4246,3349.783795554754
4247,3859.047748246408
4248,3645.963981480822
4249,503.8909227814225
4250,2859.513904261527
4251,501.4369242370845
4252,1463.4364274509896
4253,3017.883394968323
4254,1751.954960820881
4255,554.9164548991877
4256,6509.327007472432
4257,5262.402267103138
4258,2669.342772423888
4259,5445.277482004076
4260,4437.226005563614
4261,5396.844150601456
4262,2988.774231421378
4263,415.44794842215686
4264,2627.36762422231
4265,2631.335444437316
4266,1334.120063670098
4267,3175.7729264848713
4268,2429.1190939207913
4269,686.5027794994612
4270,1801.226066483815
4271,7701.935616966662
4272,2032.9163229499595
4273,4931.37036989551
4274,1350.2155155009627
4275,1157.454427964543
4276,2702.138876156681
4277,948.0196596712683
4278,5956.454583828302
4279,1213.9205835243063
4280,4997.151550008608
4281,1089.3900666803772
4282,1468.9118381129767
4283,4981.649808217417
4284,1702.8811319998144
4285,2869.78710116854
4286,12153.365121748178
4287,1398.711420043299
4288,4556.114505213808
4289,3018.0243987490812
4290,549.1952303260181
4291,1347.218759592414
4292,2096.543427397271
4293,2636.4450002520875
4294,870.313522181335
4295,1547.8234407876191
4296,870.313522181335
4297,1402.1299391952873
4298,689.7602876248351
4299,3013.792931171171
4300,1267.5427533086222
4301,1776.0863951041317
4302,1590.2980574715373
4303,3436.7775284687737
4304,863.8901839070161
4305,1205.8758874671903
4306,3561.3585373693436
4307,2582.979952100564
4308,7614.225490871838
4309,557.659228091726
4310,2542.9287112605543
4311,2542.9287112605543
4312,5967.271273146358
4313,3564.616283302917
4314,6074.216047570962
4315,6074.216047570962
4316,1670.3058934627234
4317,753.3465430239613
4318,2579.862402429353
4319,1329.9174842182344
4320,4329.3536514637535
4321,1027.507541244264
4322,2508.76391004754
4323,3716.744913940214
4324,3151.7544496947794
4325,1726.5695169225207
4326,763.2451603625937
4327,2515.314856715079
4328,2483.66746850022
4329,1210.6926728234837
4330,2993.590255207956
4331,7105.429191433021
4332,3434.034073712006
4333,2382.043921844676
4334,1480.6115992083116
4335,1593.587693060178
4336,2496.1383168732395
4337,2949.0196449311434
4338,5771.141872334624
4339,2484.56370550911
4340,782.1591742482694
4341,3419.6409515698374
4342,4464.461979380866
4343,1609.0580266736183
4344,4464.461979380866
4345,2486.8419232460888
4346,2787.923988867536
4347,4519.020300990938
4348,2476.830912865868
4349,4464.461979380866
4350,1867.7722391946056
4351,4403.938143286476
4352,1313.9410537428041
4353,6085.656596613738
4354,2523.044555272401
4355,2240.283552338164
4356,6847.868949822977
4357,903.838116172924
4358,3792.9779841906334
4359,3479.7935349375794
4360,3360.2921216928094
4361,2094.166818966915
4362,2293.9247252161294
4363,1174.3685560224333
4364,1817.127005419476
4365,4978.292407643948
4366,2379.204590090885
4367,1471.1057576007695
4368,3760.686382030988
4369,1827.1005657371063
4370,1808.9216466234998
4371,2659.824324238933
4372,1786.8366080006856
4373,1810.0887418641837
4374,1984.1276643189203
4375,1334.4240879974443
4376,6370.811224406228
4377,1286.3775325894321
4378,1529.1366026393562
4379,5120.623229080829
4380,672.2381873829898
4381,746.0120481539916
4382,1083.862047822709
4383,1047.7900146368295
4384,2578.3681488815805
4385,866.4382450139486
4386,1281.535975603791
4387,2905.5059571235543
4388,1509.0895813180869
4389,1706.155325783021
4390,1819.05050465198
4391,2210.690083552379
4392,972.0110578678922
4393,5294.852953045092
4394,208.99632211255062
4395,1618.6053835144069
4396,1149.3127795666705
4397,2042.865937909016
4398,8276.940125734112
4399,8411.179852316316
4400,5409.100902894979
4401,1491.7062792263766
4402,1423.1547646519998
4403,2680.2414667046937
4404,4157.638061212021
4405,4200.643742008217
4406,1351.1848647293655
4407,1375.3915776107929
4408,655.8407678864306
4409,819.9099576051123
4410,859.1167667713667
4411,1092.0397533611963
4412,8192.136252533444
4413,4833.309258668325
4414,1491.061314090986
4415,521.8199108997545
4416,2576.742044818575
4417,820.3134965542819
4418,1514.629440539142
4419,7583.658866700524
4420,6389.768379609789
4421,2181.9135896690104
4422,8572.635413173266
4423,1459.3234824528681
4424,1488.274993786964
4425,5554.85474738526
4426,2104.740554346433
4427,1081.5950792253748
4428,2915.6534347920447
4429,1121.2481904074643
4430,557.659228091726
4431,2049.423391297186
4432,3304.8914520370263
4433,2220.144111646035
4434,2991.2310391079354
4435,1177.757283595848
4436,3762.5312813298165
4437,1598.1809849662752
4438,1437.184570813949
4439,3693.5961281959476
4440,3013.045384194793
4441,1391.0124267971796
4442,3087.472128950482
4443,3485.0158155778377
4444,1248.0043464004264
4445,1578.836585871161
4446,1445.6820450692192
4447,4118.6400224741765
4448,1850.7393388210148
4449,1166.019114710782
4450,2173.02859499437
4451,4286.895405010525
4452,3839.8482348103244
4453,1340.6637709094427
4454,1373.1855732611575
4455,3155.034420057611
4456,341.7201630890365
4457,885.0834639076851
4458,3905.095030131285
4459,2612.7758452803932
4460,980.9609593293785
4461,2320.32970184288
4462,3267.9329556960606
4463,1349.0425637762069
4464,688.879094099539
4465,1531.366100793195
4466,651.3360685165903
4467,1461.2467054061394
4468,914.9434706454133
4469,4621.690811560856
4470,4780.687225502526
4471,564.5296039022957
4472,6005.273780991407
4473,1971.5376529843586
4474,2921.0992890349476
4475,882.3104769101543
4476,1579.9164379989136
4477,1784.842921930759
4478,835.7957912021848
4479,2262.3660233292726
4480,6149.191596690446
4481,2704.6708937452004
4482,4066.4954853605796
4483,2608.7924642165954
4484,1441.381573827648
4485,2201.8984050696686
4486,1111.8882729817374
4487,2902.7180182716597
4488,3585.759402337211
4489,3228.1511879028744
4490,1806.7874567602373
4491,1630.408579280343
4492,5314.703674745995
4493,1595.9063226617764
4494,1386.7007657387958
4495,1446.729596696482
4496,2769.427403520531
4497,1445.6199627412086
4498,1304.7324578957227
4499,2057.6471122646826
4500,3357.1238583800196
4501,2118.012145261312
4502,2595.1548557526885
4503,4586.289402594308
4504,1357.5622382104389
4505,1659.674109112287
4506,1657.228894294997
4507,3899.026407167201
4508,1202.3016527412967
4509,5833.8775857092905
4510,3157.6869454856546
4511,2194.3413554476692
4512,1459.7745574754056
4513,731.1861729324172
4514,1999.7612861885254
4515,1922.0172444117234
4516,2540.2798439565004
4517,1017.1988762474828
4518,1946.336195957087
4519,2307.2258197978144
4520,7748.554100056938
4521,2384.9844529101397
4522,3672.276678120105
4523,4234.79825151181
4524,4119.262659378655
4525,1156.3181127343678
4526,2037.9266359957755
4527,1634.2713539042734
4528,1018.860726336914
4529,1966.716261319403
4530,1407.3559570949521
4531,4559.083649779903
4532,5496.093142481229
4533,2355.690617527963
4534,1874.9425706193297
4535,1467.6515049246623
4536,2486.3665650214066
4537,666.7165574847907
4538,2155.9974645411003
4539,2405.58002092546
4540,7106.4180265078085
4541,1024.2931200150624
4542,1894.6610293248948
4543,5386.824497346678
4544,1423.5690226211377
4545,2082.749137817251
4546,2728.807538801371
4547,3519.8307147159308
4548,616.9424146114419
4549,5697.934951814689
4550,797.194561737149
4551,2251.982140700389
4552,170.65810809462178
4553,650.4481375574018
4554,4086.3982789584597
4555,2206.2550399536344
4556,924.3260585483429
4557,945.8634835068885
4558,1188.8422557486379
4559,1188.8422557486379
4560,1682.291523633374
4561,1540.9768695473444
4562,1481.0737972700435
4563,1958.876157858335
4564,1.0264492470200592
4565,2100.207261068515
4566,4718.336180299186
4567,2345.871980591342
4568,474.73391150212916
4569,2228.2805822199375
4570,1178.0270715865133
4571,1569.3675977861003
4572,2267.5465392775805
4573,2388.446250061235
4574,2709.53240400232
4575,6858.339664045371
4576,2481.70118045747
4577,1866.9397460982002
4578,1621.0388819658833
4579,1297.3106170199285
4580,2180.713935783728
4581,1387.6413476968728
4582,2348.352999755488
4583,1196.078734478724
4584,8095.688452684599
4585,2164.789433504819
4586,1979.6281655707817
4587,2980.1460116172934
4588,2317.040563791044
4589,1843.0823892634578
4590,1495.3700605553856
4591,3087.979810209495
4592,1955.29980078124
4593,795.5211891771004
4594,2009.9403672553897
4595,977.455612160209
4596,2674.4959878975974
4597,662.0908430156587
4598,3694.117647548537
4599,9730.61927553992
4600,1746.2914031720497
4601,1746.4957829238679
4602,1929.1421883820121
4603,884.8186222007138
4604,4267.586733274142
4605,1850.7498535533784
4606,1763.1451059510705
4607,2522.2363439081405
4608,5634.25303927631
4609,1442.3729826310093
4610,2481.3200500328885
4611,4371.515527109823
4612,5160.671926147704
4613,4794.60805249423
4614,5098.729534075849
4615,4793.193218126219
4616,4626.821702646515
4617,3828.7215858475724
4618,991.8662114182544
4619,5105.816843102269
4620,1577.4614055060747
4621,8671.190194103225
4622,1651.0713965552623
4623,1007.5759568810546
4624,1250.2298978030294
4625,5589.305224960978
4626,2472.460748390381
4627,2067.97960563891
4628,3693.293091190891
4629,3153.5853650556905
4630,1942.4110663844203
4631,2514.219738102544
4632,1145.5201382513778
4633,864.4874674513544
4634,3373.5953330819743
4635,1515.0855963587112
4636,714.4664215695785
4637,8493.95328910565
4638,3693.293091190891
4639,2369.8179230887745
4640,3965.4449089852324
4641,4625.877691102968
4642,5258.889588825188
4643,4542.758905622247
4644,5194.674528715089
4645,3174.153353587682
4646,1621.1236972354366
4647,3101.5816778126846
4648,937.5214280338677
4649,1170.3192785373437
4650,1884.2201442985918
4651,2556.730524545003
4652,12246.727657201202
4653,5581.285338987589
4654,4700.513519330491
4655,2471.97647111562
4656,2705.1184611088165
4657,5101.6275437187205
4658,1489.8897103865597
4659,4766.007996761714
4660,3243.6978243027716
4661,1708.7791515844865
4662,2299.298041863399
4663,3085.231625997517
4664,2700.170372787278
4665,1605.0343751509395
4666,1287.4049249640696
4667,1004.7707838159175
4668,2200.692077101695
4669,5075.151169605811
4670,5351.6965446224385
4671,815.1325498457718
4672,806.2810786983272
4673,755.9831735033389
4674,3025.317106228155
4675,4732.3089210131075
4676,2825.968856763221
4677,2133.182188405632
4678,8391.097363059576
4679,1882.4117308544378
4680,2727.326572965385
4681,1911.6898247782615
4682,4633.094868471879
4683,2024.0383585147842
4684,2024.0383585147842
4685,4720.666298839443
4686,1272.5477567733606
4687,2511.249144577824
4688,2598.6409251421182
4689,9665.086818722
4690,3118.482272614581
4691,3160.8349355990017
4692,2052.3712313743204
4693,1957.1935159276222
4694,7744.860297246963
4695,4716.444654446851
4696,3343.851868423472
4697,2021.2375237767194
4698,3442.272934770362
4699,359.5180302040545
4700,1568.8183581944127
4701,2290.6112543781082
4702,1187.4501022333247
4703,2593.7700865680135
4704,4962.8867317065515
4705,1729.5223251429486
4706,7100.269384084416
4707,158.9337426359101
4708,1707.8181708809927
4709,12087.991823688066
4710,1633.4207637459294
4711,4731.4934686616725
4712,1656.5777400504392
4713,2612.9280174263254
4714,1288.4563211662232
4715,4132.853130028501
4716,680.7045748932275
4717,1549.8692842785315
4718,2008.9493798207916
4719,2027.374880792481
4720,1177.6725012865506
4721,930.8655912173484
4722,679.1874634564648
4723,2820.4242374892874
4724,1283.8783756027512
4725,1486.2329239746332
4726,1214.0969542585976
4727,7061.450410820381
4728,4064.6682980191295
4729,2232.7067403342303
4730,1252.385022825561
4731,3107.709118698497
4732,5943.814482014326
4733,397.1869550335268
4734,1209.5109883559383
4735,3479.917776537358
4736,1127.2469277127848
4737,2830.6809061698377
4738,2646.376143692546
4739,1481.5394321323097
4740,6621.097033322396
4741,1050.8282601976473
4742,3671.1008684515855
4743,686.8136862100254
4744,6966.681338304777
4745,1673.1194918394542
4746,1738.7409450928258
4747,1964.0257285898094
4748,1714.5087398735855
4749,1755.4432303835497
4750,3400.9550072955753
4751,10014.924161727798
4752,2233.76586218085
4753,4400.905205015037
4754,2073.457139304925
4755,697.43847914819
4756,1850.5185731791762
4757,3341.606558128357
4758,1415.2117853287432
4759,2563.094885888927
4760,1114.3923628527814
4761,757.7416131332691
4762,3652.24318378974
4763,8391.14469400612
4764,3955.636279795478
4765,795.8157912928164
4766,4507.721626144554
4767,3626.8476511386557
4768,2084.999532779995
4769,2787.10729946632
4770,782.8781479935141
4771,3562.8893856516747
4772,3524.4727434735337
4773,2246.046995394873
4774,2507.092351368081
4775,2472.8068403079865
4776,2172.6273002422395
4777,1278.3385209499595
4778,2032.8670939834972
4779,1065.8525532723218
4780,1293.8968734270734
4781,1760.703344535195
4782,1065.8525532723218
4783,3852.9636976170523
4784,2677.670950148349
4785,2028.354123280522
4786,550.9157055302701
4787,2757.6236707937683
4788,3575.4192606350366
4789,1862.4424486292985
4790,2067.4982634737576
4791,2257.567795502332
4792,1347.2087390814154
4793,3454.9157384706673
4794,942.1014291851509
4795,4899.636935099725
4796,3075.0392802593174
4797,2067.4982634737576
4798,1129.0975536331264
4799,3116.1316409691467
4800,1624.6768911505974
4801,5202.802742506887
4802,5677.625871141402
4803,2695.0810384798992
4804,4438.065719298297
4805,2307.2758921983645
4806,2160.292333622816
4807,1228.268814820676
4808,920.2372790059471
4809,3429.016200984549
4810,1265.769293410344
4811,6493.725920649993
4812,3180.1207069521474
4813,3365.6455066232634
4814,7277.73675208081
4815,598.2581209428344
4816,1591.3294687693883
4817,5637.969807034962
4818,46.26751009156542
4819,185.63969890046945
4820,689.2935979665359
4821,409.4308006218332
4822,3339.856055667879
4823,1822.6725217554392
4824,2022.4193404289124
4825,3875.772486504341
4826,1001.7391141702072
4827,5915.263695518146
4828,4795.517186408042
4829,2459.9629632082233
4830,973.0963440680742
4831,5188.282545409514
4832,4973.95360234603
4833,1705.1918569388372
4834,948.4374406593236
4835,542.9281453402904
4836,6979.26881174673
4837,2123.3206685089326
4838,2960.694458560235
4839,4667.463314234567
4840,1196.737006778171
4841,3968.55944504638
4842,2606.2944591420455
4843,1129.463058674026
4844,2340.9093239586023
4845,1336.9346598506743
4846,2002.1138416487618
4847,714.0558869816913
4848,2240.4292267330984
4849,1988.638563716968
4850,3357.918107308608
4851,2656.74517285246
4852,11865.229658405535
4853,4064.8351842814673
4854,4063.6579290860977
4855,2144.6057431094905
4856,2601.5121062983003
4857,2562.9196281256786
4858,9893.617272374175
4859,185.84866594992164
4860,667.4277442299413
4861,1773.5841109818732
4862,3730.8213238089998
4863,110.6596412891713
4864,1874.8109765257032
4865,1501.6761757999955
4866,3072.9640429301658
4867,2303.7530041042005
4868,1776.425785425038
4869,2186.1290536447036
4870,889.4154322921063
4871,9665.905539433537
4872,4613.368649921029
4873,2062.0423538811106
4874,1446.1414068413103
4875,1494.2442192057206
4876,1615.9894481846047
4877,4131.7305488202255
4878,3303.20068579634
4879,557.0138098895663
4880,1511.8884474785516
4881,7384.397264897015
4882,794.8653980051644
4883,7406.111899192674
4884,1930.986947542751
4885,1394.5063236234196
4886,474.25384469539904
4887,1427.6712676910463
4888,678.3780031874181
4889,5020.2075189697925
4890,3609.115132450697
4891,5669.323242601932
4892,1744.4536219373772
4893,1166.145141333272
4894,1039.9529516518546
4895,1023.4864402384632
4896,1922.181126847775
4897,492.87210539383545
4898,1591.9804267140642
4899,1536.2032788668412
4900,3965.280526947718
4901,1379.7476057488338
4902,4463.038862334569
4903,4249.971279949037
4904,3875.637111539231
4905,4698.368769812574
4906,1462.3122322710228
4907,1449.4479059635846
4908,3581.8342193994904
4909,2107.4512870804338
4910,4283.9298178623
4911,2379.393971944617
4912,1837.3344765756651
4913,9064.742334610353
4914,2374.090879036835
4915,616.812864376127
4916,552.7398694814257
4917,1852.3835843397867
4918,1829.2278507221852
4919,1559.4176818552532
4920,3566.926176448068
4921,277.8285875580067
4922,10251.615911972427
4923,4767.551367555937
4924,6190.555209523729
4925,3376.6029826234503
4926,1378.767698243529
4927,3727.625430457232
4928,1771.0111788087481
4929,1981.8162072754767
4930,1620.3953221399772
4931,4195.99864968042
4932,1323.6476748436378
4933,3309.094209879568
4934,3168.0448933914254
4935,4097.582682405397
4936,3642.985029672608
4937,968.9675762477817
4938,3921.196022362345
4939,2270.5919756288918
4940,2578.6906910819985
4941,2323.39918343562
4942,2190.9024018773625
4943,253.2932878346257
4944,5167.80836635532
4945,1665.2958599796
4946,1704.434625246601
4947,1173.8419102832218
4948,2570.468992743443
4949,2098.159910746493
4950,0.0
4951,2173.5692424287536
4952,4837.700497193477
4953,2172.160116231702
4954,3225.969490678071
4955,2468.134042023058
4956,970.8275310483317
4957,1131.0461822220152
4958,77.50878891561939
4959,5227.109471657698
4960,1501.2838107153764
4961,1391.6909281092123
4962,4640.320393163376
4963,883.5204104762867
4964,487.4743016833344
4965,4640.320393163376
4966,2450.036425970565
4967,2782.612028109514
4968,2486.8291901222806
4969,2333.1618852579186
4970,1843.1145408747477
4971,1775.4251805566705
4972,3170.5003391362625
4973,6909.400063145749
4974,1570.3669595961148
4975,2387.25462259052
4976,2719.646220053393
4977,725.7619267298122
4978,1692.0323262705974
4979,6240.813728718502
4980,1073.0227280579757
4981,4702.560992491908
4982,4071.4351877776908
4983,4044.6278724540784
4984,974.9202584144462
