,nearest_commercial
2601,605.4227219573092
2602,1194.3423234572695
2603,1492.510024450952
2604,1494.357768694207
2605,1256.4815713826808
2606,926.8385159533301
2607,742.079239206901
2608,1493.7050175417378
2609,1774.5795277088187
2610,504.9097404541087
2611,562.2976437205654
2612,53.820632126306634
2613,3437.427359403287
2614,385.26933604162934
2615,1787.176391372573
2616,1123.9347535661745
2617,208.3481613082827
2618,1073.3783384669975
2619,546.412827118408
2620,344.1535873840367
2621,619.9573903822096
2622,1687.0514482430037
2623,1303.6038314774544
2624,159.35435717535105
2625,1222.9123196848013
2626,121.94083236482626
2627,1813.9642805206452
2628,1833.7724279247789
2629,374.42074450240295
2630,727.8233402486842
2631,513.6458479510369
2632,1319.7107338611388
2633,1135.9204881393111
2634,431.16200126756667
2635,553.2165789344795
2636,527.4400758816383
2637,669.8412165747387
2638,764.6480675161
2639,470.72207707089075
2640,4921.774363553999
2641,958.2879448385952
2642,994.5523058070435
2643,118.84037843445309
2644,478.89539297819425
2645,101.63466301909679
2646,187.65930755176498
2647,1218.5440963830015
2648,1239.3668723568817
2649,1310.8255061497066
2650,361.59663492646456
2651,174.04428213137834
2652,1444.3112742368855
2653,428.7739508921403
2654,1952.4284515142278
2655,221.82186793550665
2656,138.2322773171966
2657,249.34016826260793
2658,53.21417546904616
2659,1399.2301885468535
2660,426.30211037655243
2661,518.9316140824477
2662,1213.5886803996527
2663,719.962734697504
2664,500.2124749094918
2665,269.9531856138971
2666,1147.3968205685171
2667,551.573625799917
2668,948.6923788372457
2669,391.93149796428713
2670,12.734496275518255
2671,244.13627443796878
2672,1266.2545361961468
2673,1917.782099111943
2674,1055.9247028064792
2675,129.3942499444937
2676,526.7667754339342
2677,1071.0739579379085
2678,226.3071591250948
2679,999.0299956030216
2680,366.93034695959915
2681,233.80152367695186
2682,252.36861898791074
2683,1190.990913522985
2684,255.12241887588507
2685,861.7002814568294
2686,871.5592657405418
2687,266.5382827785812
2688,213.38487136900468
2689,206.678300267709
2690,749.7124100688719
2691,618.128691648306
2692,708.137742494155
2693,188.0219985540799
2694,63.024275514113114
2695,430.2126414293421
2696,433.8863851781038
2697,601.0958847827334
2698,975.8730455518049
2699,665.1572639793359
2700,276.4691600020591
2701,260.10999304404845
2702,292.7081739560049
2703,188.33295261127526
2704,179.58274407828057
2705,126.63461585889573
2706,890.6337975817224
2707,451.32573416370593
2708,1668.5669819445773
2709,1087.6848514333446
2710,92.45562984157169
2711,517.1913979002583
2712,624.803569681607
2713,225.7499702465806
2714,505.78753519425896
2715,225.7499702465806
2716,3475.2427905898935
2717,480.8449786227318
2718,2084.926813520975
2719,590.9765443263367
2720,694.6295692004873
2721,1047.8827995942925
2722,794.8010312174126
2723,467.2116948116846
2724,256.4218297469645
2725,359.7422975750129
2726,171.91883149389304
2727,99.99935648005213
2728,472.30246817127437
2729,1444.726193122717
2730,692.7244242656978
2731,676.9376099405295
2732,195.01563800269665
2733,358.5643223446118
2734,742.973951097516
2735,58.24267664110927
2736,2055.05380797813
2737,150.26508985941223
2738,216.65805303625982
2739,318.55566878328665
2740,259.8131148054119
2741,216.21778132309393
2742,413.86715971354556
2743,460.8944434312948
2744,460.8944434312948
2745,1676.8825923536747
2746,632.8326047004205
2747,326.4468517076091
2748,1333.743642280995
2749,345.5220473521855
2750,2509.33027216203
2751,326.4468517076091
2752,352.0776187506813
2753,1083.3971164472325
2754,1998.4645755695856
2755,1165.634737616207
2756,2648.130473603536
2757,344.9033611369626
2758,592.3016732217643
2759,981.243915350404
2760,625.3209393467537
2761,213.66143259434207
2762,651.9388707076964
2763,444.6997329374318
2764,1349.7112384485326
2765,53.66915993434951
2766,169.97630801939465
2767,35.219990979570504
2768,750.7955788170179
2769,729.7938760396895
2770,213.18308398356655
2771,549.2505320681915
2772,319.49459702035125
2773,1926.2577503972839
2774,157.7264326188755
2775,4738.422109019278
2776,821.3911231434321
2777,749.7124100688719
2778,612.8447829336703
2779,186.5304650298854
2780,523.3254929788695
2781,129.55876009755715
2782,231.87957228042484
2783,231.6812393614966
2784,2000.5673222401526
2785,47.36160387148967
2786,18.709224501204396
2787,192.87830304967483
2788,631.039738880181
2789,584.9015827926371
2790,1737.1919482653325
2791,123.122466572979
2792,230.8758416216441
2793,871.5482840663985
2794,1153.3203224080125
2795,1342.3387670268576
2796,1198.6027805222998
2797,43.04199148311589
2798,1787.3371479945197
2799,528.4798611669357
2800,779.8222343017861
2801,133.40521373534645
2802,26.556645285792012
2803,1494.2158190076564
2804,153.1833435741546
2805,335.5102709003629
2806,1641.152749221827
2807,1562.855792444777
2808,335.6374096791186
2809,989.5744529541216
2810,12.956457073305483
2811,1468.503247602514
2812,868.9547148882839
2813,304.91363129182065
2814,365.13839132351643
2815,574.1434984742596
2816,891.6316839867433
2817,440.26910603926535
2818,324.37360295008074
2819,339.22645807128845
2820,201.8206701252726
2821,833.4668757446024
2822,423.2668344161263
2823,567.4544961610194
2824,712.320263271062
2825,662.6517534850566
2826,567.4544961610194
2827,486.57828328227623
2828,133.98908843955155
2829,404.2619532673632
2830,922.5775091496224
2831,1776.7039710301983
2832,346.9042232175247
2833,922.5775091496224
2834,300.73531846003453
2835,630.5483699434124
2836,42.094816885394046
2837,2010.8140235808187
2838,644.6530317725559
2839,313.3804487332836
2840,906.6754930391234
2841,804.6913105157506
2842,386.9231533462706
2843,260.1823828469891
2844,1330.9388428406567
2845,72.18773021670168
2846,1804.5358743428658
2847,195.64445688582907
2848,146.3420284623477
2849,233.26756000629493
2850,841.1080007275184
2851,1677.7965544425433
2852,946.1974668092541
2853,635.4671544544152
2854,879.1801249181991
2855,1197.2031506241394
2856,744.9407451976208
2857,518.8133393612653
2858,746.5952124080052
2859,1535.1621157905086
2860,186.11395412312945
2861,868.2331858396258
2862,353.5473241792386
2863,1486.959427454376
2864,1056.764343456686
2865,619.6596480791441
2866,140.4444791173149
2867,649.7802144603801
2868,608.8886450298363
2869,1284.9524941762547
2870,179.34841321258082
2871,617.4152380049221
2872,976.6687354378207
2873,254.16115909690419
2874,652.0350433105341
2875,301.2203392923179
2876,1475.1199502910144
2877,1518.6489549931819
2878,406.01281624008203
2879,811.1675204250996
2880,174.85891092461503
2881,328.986893089303
2882,494.5171268353958
2883,721.5490227190529
2884,1454.031700175252
2885,618.3903205385669
2886,380.81711078613864
2887,53.85122327794525
2888,1027.2219910648905
2889,480.57750302268255
2890,933.950491971358
2891,933.950491971358
2892,0.0
2893,88.78734226275884
2894,557.6678232120362
2895,905.615244286159
2896,64.16348650269087
2897,386.998112437333
2898,3481.7067923824457
2899,495.71996476262626
2900,890.2353631676378
2901,588.3822771208625
2902,685.7277226962278
2903,742.1329242790487
2904,508.2479503689709
2905,601.8315069088144
2906,359.54121985894074
2907,386.998112437333
2908,1119.4881717766364
2909,140.53223493645476
2910,918.300626134167
2911,209.12779233033942
2912,93.93361537489255
2913,1385.2897975724377
2914,2478.95179418429
2915,728.0673172799607
2916,1903.4711088641059
2917,87.57566148519216
2918,160.99698148453047
2919,301.74004955029363
2920,242.37773371758453
2921,758.9936141441076
2922,2043.7628043621673
2923,151.2909906263143
2924,2288.534843876774
2925,757.9058341257269
2926,374.0444198731428
2927,352.24257676328097
2928,1568.4441658947212
2929,262.61593191256424
2930,22.12757713454995
2931,496.75262077150563
2932,1116.794362163871
2933,126.25350010964725
2934,1074.0856892136626
2935,139.2978753122412
2936,163.25346137867473
2937,850.5343219631035
2938,290.6408547864077
2939,1947.8539326013088
2940,796.0956963665795
2941,364.83237032184053
2942,771.6145861998606
2943,351.0178325923074
2944,464.48501500844475
2945,202.68394581544652
2946,691.3876923764534
2947,327.1310101653752
2948,1653.6706094925642
2949,587.2961903179731
2950,288.3556067324566
2951,3084.9803476083484
2952,945.9943945628709
2953,489.8305073363539
2954,232.40441464755926
2955,31.71044675793802
2956,1087.8089178748319
2957,280.2236325434971
2958,1371.8547073308248
2959,141.80286167866117
2960,241.2203540146549
2961,1132.1150314247998
2962,852.7333683959214
2963,625.55693752799
2964,202.8289122631518
2965,988.3914940365005
2966,434.4158667681409
2967,523.3254929788695
2968,172.0597833003107
2969,1015.2735972594975
2970,308.8263093744119
2971,1862.7096850268474
2972,2982.8371546201083
2973,18.716037040608363
2974,907.3085200275107
2975,161.73416381366553
2976,3344.1715733366736
2977,296.6120680190811
2978,679.8363218302743
2979,302.4770606030337
2980,645.2579092196817
2981,4677.749331448554
2982,294.4683371054968
2983,692.0106243774984
2984,199.38422355891188
2985,752.4486711253406
2986,1725.772601702624
2987,323.8225245326562
2988,433.46397372581
2989,589.7050251286198
2990,279.9770104926999
2991,640.857528420108
2992,2796.6397699019226
2993,158.78221262749085
2994,582.2262974979387
2995,96.57371633445547
2996,208.58722590107502
2997,1004.9628069392926
2998,430.6554814363221
2999,280.79631479292794
3000,217.2533679464757
3001,124.23325155199818
3002,874.5939186332816
3003,310.92231132631207
3004,433.5254921897985
3005,1598.472670436633
3006,1443.0935617046594
3007,486.57828328227623
3008,343.34515553040177
3009,30.001158572634182
3010,1305.8749826976007
3011,252.23095989919048
3012,1040.9750359911652
3013,693.0275002468348
3014,277.62016601064875
3015,247.26052569416288
3016,860.1381992009542
3017,646.2209303338593
3018,1252.8730784172205
3019,346.724837904773
3020,732.8424229896058
3021,553.7035178858342
3022,285.91068479038205
3023,1588.570895351349
3024,1539.146429662703
3025,737.9946671533402
3026,2195.288000626487
3027,3491.371700734826
3028,404.27951767721004
3029,409.46301507721085
3030,742.0436683713573
3031,524.6919668066228
3032,423.5728847498012
3033,92.64793076740492
3034,2315.6520726327976
3035,3140.0154472129466
3036,521.5768953189768
3037,314.64397357160016
3038,280.3634915923428
3039,0.0
3040,508.8147989928913
3041,5102.300368912831
3042,693.8194810380575
3043,586.8530573823016
3044,270.6574983320077
3045,639.8288454094682
3046,700.6672357074218
3047,501.54477463867687
3048,1154.6266375218738
3049,169.264126482455
3050,952.3865044396665
3051,1128.4168166679099
3052,238.53056936286987
3053,765.9354410424023
3054,1455.0684553584747
3055,59.59479145486526
3056,136.56345872603305
3057,38.717785175116234
3058,253.94674093538424
3059,1406.09635847997
3060,2038.6718867724496
3061,269.58681036338527
3062,40.50744998608909
3063,743.9492055950598
3064,1333.1825345386442
3065,237.4029253063316
3066,83.57408789523984
3067,3321.5518309989384
3068,689.3820378937656
3069,48.447256469759566
3070,1589.209846561554
3071,48.447256469759566
3072,184.9408052926856
3073,291.27285189567675
3074,1068.130286895867
3075,959.126063750228
3076,692.7244242656978
3077,1258.0740856945163
3078,1047.6537742769347
3079,3055.761445643344
3080,381.86825057012487
3081,621.975804105677
3082,191.6267898015209
3083,1322.030374984757
3084,719.9929071097066
3085,442.982357483637
3086,0.0
3087,598.5750312470279
3088,0.0
3089,2567.927343946573
3090,597.3599815672765
3091,117.74177873784605
3092,126.63461585889573
3093,1653.3035576914
3094,1101.5742018527196
3095,532.4084566287955
3096,679.9233089747714
3097,800.2746573752771
3098,478.26728555262906
3099,390.2473046272662
3100,558.0604493319582
3101,238.45514800313822
3102,558.0604493319582
3103,437.3495112660719
3104,498.9996183199717
3105,48.53182645381158
3106,1816.9065193471124
3107,1539.772811104613
3108,442.7259353203774
3109,70.75867029724243
3110,1159.6231140772416
3111,193.97534796439902
3112,417.7348856585544
3113,3109.026646191711
3114,560.0592680714318
3115,1119.1805333921056
3116,612.0471965644608
3117,309.01712751653133
3118,210.40740374800654
3119,1977.4401749680856
3120,450.21061641809615
3121,0.0
3122,1687.9472367356327
3123,11.293009975529456
3124,646.7724550629216
3125,466.2293595192522
3126,2392.8890764886473
3127,191.0315676144971
3128,1513.921208674156
3129,39.74397603107076
3130,225.98514806606372
3131,1705.1759190520813
3132,329.9547020681141
3133,580.1006825331677
3134,18.775592625684588
3135,187.75359284881065
3136,656.2264666984565
3137,2301.809123645367
3138,655.3280113173576
3139,146.66968472101286
3140,159.61176831897342
3141,345.6438022645712
3142,2126.1246322602137
3143,827.9323523125997
3144,861.9689467427756
3145,247.25581926026354
3146,2057.169461353349
3147,805.7552527226017
3148,226.3788203401451
3149,694.5837706966731
3150,1914.4836836201177
3151,332.05913014853365
3152,975.3485132584666
3153,5148.730738429361
3154,532.9719069846685
3155,471.4158674361981
3156,450.72476274547074
3157,521.7447121241585
3158,648.1528155898951
3159,306.1783106198957
3160,999.5535209884644
3161,351.2126710440586
3162,668.3533793213236
3163,1443.083515678278
3164,1645.1546378447701
3165,648.1528155898951
3166,209.58949220629563
3167,1500.5572549542273
3168,971.465187576308
3169,21.468720306317856
3170,1803.635111925393
3171,709.1069836622262
3172,92.46524027868932
3173,0.0
3174,485.7161743397636
3175,1192.6836419819533
3176,1409.863217965747
3177,310.70620695460167
3178,361.7603705854381
3179,843.747590198495
3180,5929.804856954774
3181,125.69586301357097
3182,50.55797993232004
3183,1497.2875980180522
3184,106.13819141915978
3185,115.53295695254653
3186,1905.9020642969674
3187,201.84230288547266
3188,2361.9917677977837
3189,428.2515235115782
3190,438.96986024094764
3191,861.6561727310626
3192,691.9418031015518
3193,1335.7395360548264
3194,579.4030953941844
3195,794.8010312174126
3196,1263.7006125632547
3197,602.3691097241879
3198,692.8509332593694
3199,2848.667823712094
3200,98.46342509511402
3201,107.38709921779216
3202,695.2054313928202
3203,634.3799757155076
3204,377.3705623187009
3205,634.3622061654903
3206,1348.1490831935923
3207,616.1007569930042
3208,49.509497328057755
3209,7.7528003978824955
3210,7.7528003978824955
3211,299.3492807962603
3212,772.1445907611447
3213,547.4875925428516
3214,332.18758092189034
3215,690.4243051264518
3216,360.38454504011565
3217,915.5621480015792
3218,874.7301338397353
3219,558.412727839072
3220,1095.9821314693313
3221,1526.0079761802679
3222,434.5626593241838
3223,255.2085804131516
3224,625.4466280675987
3225,949.6457440385553
3226,1285.93633581719
3227,1446.02928681381
3228,540.3625655321763
3229,279.00111675732825
3230,35.70469089620105
3231,705.681453035354
3232,492.1695279599115
3233,995.0505174795458
3234,238.06577975768997
3235,596.1445003570036
3236,58.582134882512705
3237,523.7047390664173
3238,156.8459891161348
3239,558.4809477379026
3240,110.70681835119106
3241,296.33927591120136
3242,1053.699703834699
3243,179.27320468325584
3244,1132.4885117029862
3245,743.1115820009367
3246,345.1356024332758
3247,804.1687828909006
3248,324.4781488647196
3249,1227.2614202250988
3250,324.4781488647196
3251,71.09062031002445
3252,1836.7694365209052
3253,2006.8567986943035
3254,1703.851553554072
3255,829.6274751947722
3256,387.03968988056295
3257,633.508271598837
3258,483.54395898804324
3259,1028.200870280782
3260,256.11601519611537
3261,514.1532915700711
3262,844.753293582323
3263,435.8130993088065
3264,1529.5697675703093
3265,344.4925567585942
3266,420.42827350382083
3267,483.74025371862103
3268,2480.271263841515
3269,202.27282228773495
3270,780.9013470620208
3271,154.16167453996206
3272,85.56304413273018
3273,770.7070247892631
3274,477.5719762943561
3275,558.3169419066637
3276,2401.1655237510495
3277,514.8679557323807
3278,1246.8021408778086
3279,659.4609441069192
3280,701.3432843597947
3281,821.838448486486
3282,834.9427633581785
3283,1009.8504595481235
3284,125.40346863065953
3285,3317.2715065019447
3286,457.2818652973334
3287,127.59624906511175
3288,205.87789957573864
3289,1.634598964862764
3290,0.0
3291,272.60079784362193
3292,4046.3170430309915
3293,476.06381225616684
3294,187.4991987800833
3295,1999.982795434887
3296,140.78686085102075
3297,1499.9752388821375
3298,375.944037420107
3299,244.77527882346263
3300,541.1467596581538
3301,273.70248975665277
3302,542.8421714974642
3303,158.60644438121912
3304,633.1269703449069
3305,444.6957712705692
3306,558.2681053300898
3307,1850.6144428139264
3308,379.3512690207002
3309,431.54113062795403
3310,829.3524847142571
3311,176.3817770787003
3312,982.0722609749345
3313,164.04221521307284
3314,1197.4344824170942
3315,725.6577730406924
3316,354.491536571869
3317,725.8300108602291
3318,664.9481094585547
3319,408.02907925981344
3320,473.21498225794875
3321,335.89638300001855
3322,978.3501431837379
3323,641.8237598483691
3324,1997.2135149650828
3325,310.8053022087098
3326,125.82125431267805
3327,641.8237598483691
3328,731.3187649115179
3329,115.77056447563652
3330,97.65072449564835
3331,97.65072449564835
3332,819.7961236694747
3333,251.05619740963982
3334,277.21999800491443
3335,484.6476903200211
3336,135.11518105393452
3337,916.2182193546646
3338,660.4164710916272
3339,258.62166144805127
3340,1604.1756870087747
3341,428.0440217089056
3342,1451.0331994719013
3343,417.0044552356152
3344,0.0
3345,503.2088126736858
3346,268.9003580126927
3347,1063.379830155994
3348,892.6963208181801
3349,712.3285478097829
3350,960.8716018454872
3351,1137.72677609174
3352,730.4507123469868
3353,645.3179325407585
3354,183.29199201099695
3355,512.7895262297513
3356,156.6776557082181
3357,559.930030207047
3358,373.72716463810826
3359,1327.3080472942538
3360,45.643140713456894
3361,218.17373844376198
3362,44.7457183391129
3363,460.63726957368243
3364,249.30110915784917
3365,441.11926533939436
3366,1024.887757707883
3367,1031.24799214485
3368,815.0692080389614
3369,206.46869264012494
3370,521.5768953189768
3371,617.3113077822359
3372,202.65562965306955
3373,522.3779982993337
3374,711.5659303724079
3375,822.3982456558632
3376,339.0243095647118
3377,646.8716027001459
3378,1039.776824095415
3379,1601.7710013015037
3380,6.9281581649182895
3381,94.50955895055218
3382,287.1254819871751
3383,373.4142907588939
3384,171.75115394634722
3385,109.4383855421443
3386,181.50853337751676
3387,795.2463990951502
3388,599.8918085344692
3389,320.14734013050395
3390,81.78482627347196
3391,217.31290195178056
3392,2899.2426932918306
3393,805.9633659442536
3394,472.9400492009498
3395,1657.5569445585732
3396,879.6141853954942
3397,295.0964325555014
3398,3812.065174326595
3399,581.4379796812458
3400,472.0676009351317
3401,982.0713065510134
3402,480.5595814509869
3403,977.6725842466917
3404,805.838820649933
3405,475.3812930957912
3406,246.33274792853774
3407,268.3531747649689
3408,865.7480456506978
3409,145.32775398404544
3410,128.0568308480063
3411,3076.5059780326555
3412,454.117819057951
3413,2283.357435462507
3414,1008.6541738653797
3415,611.3074642706454
3416,671.5188955764312
3417,877.7630307515448
3418,195.139988458684
3419,635.5118219251763
3420,476.63535164840613
3421,515.0047497403128
3422,442.87699114993853
3423,578.7215989919332
3424,192.09529231634977
3425,420.93306904794525
3426,186.88166723813976
3427,25.22008986421122
3428,911.4695929861031
3429,119.66434826842705
3430,40.279573615053366
3431,78.14413934165137
3432,1617.6459390158352
3433,430.61158689848753
3434,218.40764373630853
3435,999.5766800781125
3436,336.93906889525437
3437,1511.003227688882
3438,314.33054190521904
3439,453.07973748169064
3440,228.27617934399933
3441,632.7635186359498
3442,268.8640612486086
3443,616.716295972826
3444,132.71419217950324
3445,509.00646309258326
3446,1173.3186513818373
3447,323.4191930567672
3448,1456.5271592695674
3449,279.00226646237286
3450,277.2560538473918
3451,1492.0715640243516
3452,671.5188955764312
3453,69.1607489234205
3454,263.446701185358
3455,456.576240967793
3456,571.3500558645325
3457,279.12344164893545
3458,1132.8361690682398
3459,1017.3595761870813
3460,67.72527191918591
3461,823.0703575940026
3462,169.3110418303866
3463,65.57456129034371
3464,112.4455173874463
3465,48.099476336830044
3466,289.82887402449086
3467,124.19531033587668
3468,394.3125142353211
3469,1430.3199435271263
3470,646.5177825409404
3471,2197.8031420991974
3472,1447.521843452209
3473,514.329350603126
3474,145.47454275957554
3475,854.677871291827
3476,1047.2125046574342
3477,855.8380529099286
3478,772.9311486213484
3479,894.1109598580964
3480,660.4964304097217
3481,232.259515716135
3482,117.78339301661974
3483,491.32070369920194
3484,424.6161891819467
3485,1175.3674870681116
3486,644.5261975607303
3487,446.11610677585793
3488,435.22802952006174
3489,191.04740138730529
3490,1571.3199580073629
3491,497.4963308331059
3492,1339.128098035292
3493,6.026349902826461
3494,353.6545922858196
3495,871.2048831629628
3496,871.2048831629628
3497,696.1272203452733
3498,763.9993264327939
3499,1279.9944058373599
3500,7.7528003978824955
3501,121.23809890512236
3502,1698.7675544943138
3503,1026.5744873855638
3504,721.5481442625609
3505,1447.7994981004474
3506,1740.6152176901926
3507,957.7082461407359
3508,539.9174886813196
3509,1866.5565973932532
3510,343.7469118791157
3511,532.1208724091222
3512,598.726394106548
3513,1577.7703095621496
3514,164.65894848151058
3515,2000.372900750612
3516,152.9715174728683
3517,0.0
3518,96.21365820877493
3519,1437.921289090214
3520,1812.1846407835278
3521,1542.7332288204377
3522,1920.233465788052
3523,498.2460622319941
3524,263.7431631089232
3525,693.3058630284877
3526,804.6507158326737
3527,341.06063375115076
3528,211.80564055151672
3529,1342.191428458566
3530,1167.829644616208
3531,355.93293512502606
3532,725.6062554391291
3533,452.33540417944704
3534,1822.4420213967933
3535,786.3661496868358
3536,925.6789830037683
3537,1424.1055855622794
3538,410.43278958626587
3539,377.9838013524613
3540,371.27465340367365
3541,51.60007504753755
3542,826.4704695570666
3543,586.7293882943084
3544,390.9865556828952
3545,496.37335228175596
3546,645.2905140405305
3547,532.4965460717746
3548,609.3215044049798
3549,43.14889043426105
3550,277.2716780685167
3551,504.0474924051731
3552,2224.5869256152587
3553,733.4381845869348
3554,1966.5885438811058
3555,416.72748954719975
3556,585.5792214562993
3557,162.77809869045473
3558,215.2191743444979
3559,28.742395204735306
3560,173.73579074683525
3561,682.0312021405609
3562,370.77137050110156
3563,557.2150286887012
3564,581.9571301218322
3565,952.6106268440506
3566,100.86890542265238
3567,125.86033500010652
3568,997.1974075877489
3569,1701.0414018492024
3570,1048.3615136913606
3571,140.7765724834373
3572,1575.2107222955512
3573,0.0
3574,304.67274622751756
3575,651.0821576666349
3576,676.0346215847188
3577,176.03679973881938
3578,1818.9355172532144
3579,1367.4829221567902
3580,1339.128098035292
3581,1257.3987442524556
3582,1295.6265122651448
3583,44.402272746844766
3584,226.22810825602463
3585,1663.925770235745
3586,1006.441281480548
3587,887.1654165949739
3588,1323.7706451201457
3589,204.18010807217334
3590,959.1383382809522
3591,878.2283298405067
3592,1079.6490832274346
3593,1428.6917800506342
3594,289.66280034197115
3595,822.5245464007329
3596,183.36084821463422
3597,1537.3785234894026
3598,298.3860061152151
3599,298.3860061152151
3600,383.07174026627285
3601,36.759699513633684
3602,1651.0995578906486
3603,1386.9854305674617
3604,121.91720725436082
3605,3063.465565939775
3606,278.7033053039083
3607,2023.7169971545209
3608,246.71704453615712
3609,389.6482524995164
3610,272.64104878225726
3611,1821.6957193833105
3612,492.8413229918446
3613,803.4885691988421
3614,578.9735097937964
3615,1468.9732751489553
3616,197.08430379423396
3617,883.7624312264114
3618,1052.9726547774692
3619,3638.1519812235065
3620,665.7438699869814
3621,485.58490553560387
3622,499.13420856372375
3623,541.1735980266637
3624,325.6775949966677
3625,293.5662991012773
3626,1403.8261657122432
3627,29.173468699077063
3628,482.41349040831955
3629,1603.7558765488336
3630,2089.0678153498397
3631,922.7677391890882
3632,358.47719265432704
3633,374.3402542163232
3634,331.97833845149654
3635,693.846277893804
3636,323.52785979816
3637,328.5777151089529
3638,114.84330906167357
3639,524.1323080797557
3640,580.553348800551
3641,494.80799090341145
3642,747.0730776767008
3643,470.0166200432353
3644,463.8626421129998
3645,736.3265257231467
3646,1471.2236466807637
3647,830.3494841970046
3648,972.4858171257155
3649,772.8186632509379
3650,569.9888410363175
3651,1.2170815344016936
3652,452.06817709874036
3653,379.1884329303502
3654,466.2293595192522
3655,313.0651821829418
3656,629.07282023355
3657,420.0062182973475
3658,137.03509845302355
3659,599.0941543624706
3660,384.4794856292017
3661,686.7184775138957
3662,617.4242987758425
3663,624.7576910632918
3664,310.5019213188949
3665,391.7356828303852
3666,630.6762875452416
3667,557.9003610233548
3668,678.3361486997022
3669,404.20285326389876
3670,129.6672658726647
3671,213.7093709798437
3672,391.7356828303852
3673,1676.7418498471259
3674,322.94913756907386
3675,1369.5174273985756
3676,849.5307871769855
3677,722.3762736018289
3678,226.28962055218105
3679,599.7745312997578
3680,901.6878500457808
3681,479.2250068828558
3682,19.206013072665645
3683,903.0833145604932
3684,546.7958116464455
3685,432.95460979557066
3686,244.15301684173565
3687,431.1679227011588
3688,14.585190257604287
3689,182.14166468071338
3690,709.247153494375
3691,3733.9550725913673
3692,312.3218546870172
3693,891.5860501743663
3694,541.5746620838194
3695,259.77098721721393
3696,708.9415769665163
3697,899.3207277101127
3698,21.700533882440194
3699,800.6073887291908
3700,1318.2999076248482
3701,426.1435481025652
3702,100.62413910620008
3703,801.8856984688151
3704,426.1435481025652
3705,1216.2556112671712
3706,1200.8338919493187
3707,2295.2907608438695
3708,2399.4872490193234
3709,312.9333448720738
3710,25.821046186238128
3711,609.0124069945914
3712,241.15955264097167
3713,41.03192746392809
3714,158.7206932031675
3715,447.31325889157904
3716,110.89059188189036
3717,560.5904163655703
3718,852.6692313305847
3719,403.87083685889206
3720,4344.336253887552
3721,399.4616139119211
3722,731.4362688486941
3723,4731.937397313253
3724,1909.8810950000657
3725,302.16955411662525
3726,488.24728802308226
3727,534.3145582523207
3728,522.3567050511684
3729,2567.1063231473727
3730,444.96760126747637
3731,664.8247061502469
3732,1377.817065142689
3733,1583.6237980450499
3734,95.73808440166576
3735,117.03067590947765
3736,1171.9457225230994
3737,521.8715163334036
3738,1171.9457225230994
3739,575.8532914458322
3740,1505.9127531025176
3741,356.5617651928446
3742,2836.7679868262826
3743,3479.4562321913922
3744,1373.1667199023252
3745,169.3615035696208
3746,600.6186053519846
3747,124.10094008353455
3748,965.2947228888786
3749,1279.079402432631
3750,102.5105259378208
3751,972.8586801460651
3752,1060.6673761813004
3753,366.17774954984225
3754,1474.7795467817684
3755,1696.384063793803
3756,1120.0659045051093
3757,6443.165651273604
3758,341.68101375760125
3759,852.7397944609628
3760,1131.9778829546212
3761,2221.2897761880577
3762,374.0444198731428
3763,1180.2657319305792
3764,360.3380031921941
3765,1688.4778361067295
3766,173.63644150649267
3767,1021.0559722711145
3768,1187.0572538727902
3769,355.05628583561213
3770,355.05628583561213
3771,648.4393004040653
3772,198.9821926299335
3773,4486.322232258187
3774,1111.7438371507012
3775,758.4554779973038
3776,5445.176093927149
3777,984.0455143084248
3778,275.1684117980675
3779,792.132860250898
3780,589.7368652653115
3781,508.57375822150493
3782,80.80482005643464
3783,1929.1470344180293
3784,46.13611677452893
3785,375.3554892634465
3786,36.00736623075987
3787,167.2100158816852
3788,1110.0152906410497
3789,4.341613156092811
3790,479.1186584889048
3791,321.587072846242
3792,501.98632348639813
3793,853.9612827145804
3794,640.7554655856688
3795,123.04843573862915
3796,255.44538890542313
3797,193.86759872700034
3798,649.033781163511
3799,23.632965248570823
3800,797.3804226306936
3801,212.24406733847374
3802,1014.4658956510079
3803,169.23528769457377
3804,1170.6149467229668
3805,475.52181640382906
3806,405.44943209469307
3807,571.1745874322661
3808,494.0652526538529
3809,293.25685943907877
3810,745.2935997824934
3811,1334.7098918828638
3812,220.92288267295177
3813,220.92288267295177
3814,135.59265853431035
3815,1013.6707324547663
3816,389.40491819473647
3817,53.596518916194526
3818,819.3369353101134
3819,40.05499678397496
3820,4494.325576532609
3821,612.5741802703593
3822,765.468408015683
3823,560.7541129370143
3824,633.2144989736945
3825,431.81621433974516
3826,208.12579738421067
3827,832.3975313851241
3828,175.105711076791
3829,1532.7161254417929
3830,909.0801420636117
3831,13.676480262382912
3832,1396.1262171601538
3833,13.364873060761163
3834,724.9850119301617
3835,49.59662322084536
3836,63.11154730405755
3837,538.774559634178
3838,1047.9016395038539
3839,643.1133909992806
3840,5019.856621588458
3841,386.7793181055142
3842,2520.007594396692
3843,788.7196563166136
3844,398.9808307869271
3845,1412.6306871609543
3846,886.6710544076666
3847,250.33507236890281
3848,772.1445907611447
3849,878.0847668759027
3850,389.43360230973286
3851,566.8058158665119
3852,1548.2226428992917
3853,3498.1777672407206
3854,74.69829091499089
3855,57.74309622838605
3856,1211.46342076619
3857,337.5317405175291
3858,1881.123882266081
3859,141.78587982135593
3860,413.7525241537641
3861,102.11954847106733
