,nearest_park
1387,241.7867002694974
1388,369.6868743603139
1389,313.33926400894956
1390,620.498615137181
1391,170.44915166550638
1392,686.337745585734
1393,195.60672029662734
1394,608.723787358353
1395,86.53573025603932
1396,160.74010963427878
1397,110.52925410206356
1398,272.541891924439
1399,271.6639281675153
1400,0.0
1401,34.04827909339982
1402,86.19556555887304
1403,251.33174581481185
1404,201.70301136975513
1405,1017.8137719151629
1406,844.92541852761
1407,342.9618201113022
1408,226.13802653944916
1409,538.664665499182
1410,20.149162496175087
1411,49.27692180999521
1412,139.05126467123208
1413,412.7131503576421
1414,61.81911781111095
1415,107.62761010257783
1416,13.318062415312347
1417,188.37012638479732
1418,32.31023063252466
1419,303.28388691439784
1420,93.608200305629
1421,325.2595504962142
1422,385.19999536343414
1423,218.1912373185603
1424,117.3917006569836
1425,0.0
1426,8.697294654723548
1427,539.6141656550911
1428,179.31319695954878
1429,395.97550315918005
1430,789.9841952681047
1431,953.4181533343001
1432,195.00298686500065
1433,600.7854689595407
1434,379.9454126404425
1435,215.49881361915482
1436,158.4771498756489
1437,32.02670126732597
1438,169.95731695555156
1439,778.028932493955
1440,136.44237199417424
1441,0.0
1442,249.61533327154527
1443,0.0
1444,108.92648697777848
1445,313.8334381634948
1446,247.178225011688
1447,264.79281338289894
1448,95.60186686424072
1449,9.038271087291976
1450,61.22171221804393
1451,53.69165735117152
1452,286.2023464672442
1453,313.72629249503944
1454,0.0
1455,241.5790566052491
1456,291.26987524415784
1457,779.1997108777078
1458,276.2648758936975
1459,137.43430609509707
1460,485.25823034387344
1461,489.10161106385357
1462,63.24724582744332
1463,121.88277683797038
1464,280.70611558938833
1465,215.12053720132872
1466,29.072568551768708
1467,334.1272050047016
1468,63.24724582744332
1469,45.72462208468404
1470,173.79962384135547
1471,592.5875683586063
1472,436.17891850091695
1473,81.09654815060604
1474,131.12642274335713
1475,112.77411242630767
1476,203.8608649815608
1477,144.4446209912538
1478,306.5012026164042
1479,35.36344670181016
1480,208.50892331902574
1481,175.70229582333047
1482,228.25706808607274
1483,623.8532348139341
1484,568.3707846866392
1485,50.07657485451093
1486,29.568623626061918
1487,19.588053394703493
1488,179.53341898631655
1489,86.35227471347828
1490,0.0
1491,16.54416482375799
1492,989.6854880067468
1493,558.258087065422
1494,92.4664345553842
1495,177.16237075801772
1496,12.300342866921168
1497,606.6748898860552
1498,51.62384865874626
1499,33.7615080068342
1500,318.27234513849476
1501,892.321234537976
1502,283.4440157474399
1503,144.4277147276915
1504,383.88928066576216
1505,96.26435430249178
1506,171.69738794284623
1507,505.5053166184741
1508,234.78677024824142
1509,150.93521879082834
1510,216.35407351280912
1511,138.91530494933224
1512,110.22493041658925
1513,748.7354088377788
1514,181.24726349125046
1515,278.5004821278938
1516,101.26651465876681
1517,83.74993747937881
1518,334.5691341374889
1519,428.8765257728394
1520,50.205819163614635
1521,649.1166435615066
1522,297.03172499442536
1523,387.28794519035586
1524,220.2452747591661
1525,194.9728001584673
1526,219.2352862715319
1527,219.2352862715319
1528,94.3129505448832
1529,125.11549519929503
1530,439.7510353729046
1531,0.0
1532,98.93504426951786
1533,63.24724582744332
1534,195.6674530374823
1535,609.3958830524516
1536,402.0563540416165
1537,215.99293933455877
1538,610.0494340046544
1539,374.2447772674375
1540,76.35095811901334
1541,16.788585678288122
1542,437.15318162006133
1543,181.5619184863246
1544,210.16532507310322
1545,611.3774081040551
1546,70.71924511517282
1547,214.94027313347493
1548,69.89444750162929
1549,236.6807946604445
1550,222.89934151876656
1551,104.71494351174594
1552,536.2577584536269
1553,170.7425698987522
1554,102.22771177190894
1555,196.55147471808957
1556,316.9595679415075
1557,627.0258383384438
1558,423.74191265314056
1559,538.1299061108317
1560,850.6508709298364
1561,62.90989179751123
1562,130.63464873719207
1563,116.69181844964601
1564,116.69181844964601
1565,252.37509959940496
1566,22.624161938009934
1567,621.8436263433441
1568,28.17414123140865
1569,38.14564707967532
1570,39.89339138221124
1571,319.1364954387262
1572,90.53359245782212
1573,372.9381223929307
1574,176.22030360491007
1575,412.9495429308908
1576,164.5416648148153
1577,308.9106115705867
1578,194.10608291646315
1579,462.8571781728912
1580,41.78948850344644
1581,457.4068415026244
1582,1924.7422986139427
1583,521.0549386377797
1584,212.5403200328026
1585,112.1746947404329
1586,0.0
1587,214.25007533573338
1588,458.3818001400512
1589,102.39236665033619
1590,196.75663859743693
1591,29.23559716882924
1592,55.2053670181269
1593,39.2000486887028
1594,11.031606405944265
1595,106.36075815228835
1596,299.5563278514142
1597,26.28060211547386
1598,47.12223271228301
1599,401.22611377437505
1600,35.26699395917255
1601,145.77651089122634
1602,91.89564937632036
1603,740.9083352554782
1604,138.264740616868
1605,193.64634395929014
1606,45.31705037575978
1607,54.440809645486766
1608,269.2478046885373
1609,78.29771182171025
1610,207.3840868272555
1611,267.8640291150357
1612,543.9666361080002
1613,248.18988209539555
1614,306.790443686015
1615,249.33653190553648
1616,115.34934527933069
1617,112.94302360647644
1618,173.80731409291295
1619,34.84337330852335
1620,403.7251663074938
1621,116.8666174141228
1622,805.1078125299446
1623,487.0164208794217
1624,251.31187639832353
1625,28.17414123140865
1626,704.9416588525389
1627,313.538412059193
1628,17.11249345843804
1629,261.41200992952196
1630,205.91442401763425
1631,638.5730365228808
1632,488.2904225571923
1633,381.0286797047285
1634,303.96480952395177
1635,87.16969135154591
1636,211.79836320762044
1637,98.04489815681144
1638,27.358826160148997
1639,265.24931231508486
1640,59.91747423421445
1641,505.5053166184741
1642,11.411733297232734
1643,177.50757458158148
1644,87.90384436664208
1645,404.3161586225914
1646,225.75814851715617
1647,309.979153769912
1648,509.8114364768939
1649,87.90384436664208
1650,210.268392415769
1651,895.6297185345751
1652,79.11714200594497
1653,247.51054149817932
1654,251.27927667288685
1655,336.5892423697138
1656,11.830555434095139
1657,200.95948543308998
1658,470.69195823068173
1659,440.873751501824
1660,435.1636109402243
1661,43.68726981930692
1662,244.62356837605583
1663,1075.6307373355726
1664,205.1926099128089
1665,48.88555937348694
1666,160.44850869668244
1667,366.6959841555302
1668,332.5776645880538
1669,251.39340063826026
1670,491.1714001807316
1671,94.80909615829506
1672,260.5469209848032
1673,214.7079243800106
1674,81.04509457911989
1675,74.71475594454894
1676,488.06402666367984
1677,244.38489815865026
1678,80.51807690213546
1679,225.71043814351611
1680,463.09640255590625
1681,240.65837711668948
1682,231.1315231036517
1683,569.1438101653634
1684,152.05214387350918
1685,104.42169497629455
1686,35.81421510575691
1687,301.17274649660004
1688,396.78159495935404
1689,132.3596326136435
1690,109.12752894939939
1691,375.45335359831154
1692,238.67022308137442
1693,464.09520811659814
1694,211.36203481463076
1695,483.635590004191
1696,214.89689940653653
1697,31.350730507933804
1698,211.4901858463389
1699,244.3860698997816
1700,45.99069706953722
1701,231.0256272274737
1702,108.39642461126226
1703,302.97112327047734
1704,771.2064523210674
1705,326.5413961776703
1706,155.39207475571575
1707,0.0
1708,575.5115073892921
1709,209.40394713775348
1710,27.17407348214511
1711,406.5661354630037
1712,0.0
1713,14.527453521228928
1714,54.612135898339254
1715,236.13670028585824
1716,286.03146037694887
1717,1.811511790386644
1718,776.6464583623582
1719,26.487347815322217
1720,787.9461609335888
1721,678.3936523539966
1722,461.0463952405693
1723,433.14313605844177
1724,484.0306005171761
1725,101.71679386091057
1726,684.7651388938068
1727,22.730845554367654
1728,286.0541411917234
1729,281.38391371389196
1730,499.6843062008265
1731,258.4579050458346
1732,80.89801423540683
1733,227.8154055282967
1734,50.03992819086047
1735,24.03303204024887
1736,0.0
1737,388.5218952575405
1738,183.3839306233996
1739,113.7582473986195
1740,192.36345140910854
1741,674.3726779421658
1742,530.3765771510953
1743,381.4022351619742
1744,240.26465018657439
1745,221.8268951108239
1746,315.11622486193085
1747,37.232722145742954
1748,229.23731198637407
1749,0.0
1750,241.07456734106836
1751,387.7016298300354
1752,1075.6307373355726
1753,98.47204698975733
1754,246.32706711378057
1755,246.00812663169603
1756,98.59593805444716
1757,197.75841690395038
1758,230.23824567191286
1759,0.0
1760,270.05135960978515
1761,124.49248812025937
1762,71.36294642273697
1763,297.4028798468664
1764,118.89642770303118
1765,195.33536763723154
1766,197.38112520987733
1767,628.7848907309875
1768,273.98077910409864
1769,286.9524676312256
1770,325.90288787123956
1771,365.9576830664655
1772,151.37962771335853
1773,454.8697578644247
1774,275.92985803559213
1775,201.70301136975513
1776,487.7640881238148
1777,201.93526461774655
1778,278.6671267439399
1779,209.70083644992505
1780,201.93526461774655
1781,138.30485569299742
1782,0.0
1783,621.1001317300719
1784,95.51322478328434
1785,346.28010864808084
1786,259.2773528945579
1787,275.7314225244033
1788,249.48069612568102
1789,308.55271413538753
1790,220.86660352306012
1791,198.42557815974203
1792,953.0045359647534
1793,1009.3596283721611
1794,953.0045359647534
1795,760.3134536212681
1796,403.6179430106204
1797,272.79895414252445
1798,105.69166434063659
1799,659.6107736296273
1800,203.0105251798357
1801,19.469361693348024
1802,180.45288912634825
1803,178.60509175525857
1804,917.7751396805792
1805,61.35453592649244
1806,146.6079283646182
1807,435.85850835709624
1808,279.6609164348771
1809,31.457448557261326
1810,149.09056393107076
1811,131.4253572788895
1812,151.1416677158318
1813,211.06558618494597
1814,89.8386640333235
1815,132.7811491707914
1816,256.3100114506681
1817,139.74102015021532
1818,227.87253287811185
1819,85.41560132190806
1820,420.8641783656655
1821,380.0488576362499
1822,131.8875678287075
1823,160.76408829137213
1824,214.55782723885417
1825,203.7932821082351
1826,168.63711025775532
1827,650.3208154041155
1828,223.16451604446988
1829,328.26510047431145
1830,339.88489845642533
1831,333.1938594598885
1832,145.42911194194912
1833,305.7178231419138
1834,259.5981549506458
1835,359.88512569831914
1836,233.89247116488886
1837,78.85489789420838
1838,112.3260931161667
1839,276.7411568678058
1840,59.461163487173735
1841,321.7979297748811
1842,247.22754410437426
1843,28.07208340878926
1844,123.84072308465602
1845,235.50014667537894
1846,115.3324715107362
1847,457.8623806218596
1848,180.96768700848145
1849,291.4533474497801
1850,348.41211231431686
1851,17.669335350788455
1852,206.33591731071468
1853,696.513625666863
1854,592.5875683586063
1855,24.039021118569824
1856,152.6906526778378
1857,0.0
1858,46.91100138829792
1859,92.85488333879853
1860,0.0
1861,266.2216488012263
1862,325.4855345638219
1863,155.46628947793107
1864,1171.3774095134336
1865,527.8134601013801
1866,188.05453421901015
1867,195.66133829527064
1868,60.73813305612905
1869,322.089653291248
1870,207.32942948205883
1871,39.16550214531627
1872,592.7981784132353
1873,396.1781506877328
1874,84.11460491650878
1875,373.5692134425554
1876,81.7603096536781
1877,294.3142776153769
1878,171.1627425290698
1879,339.055127112189
1880,88.12263335094615
1881,74.85588327870357
1882,141.01455238140363
1883,188.70233380321605
1884,54.249837190534855
1885,75.44107081000523
1886,93.72531972508696
1887,116.54559150114827
1888,263.46219664092763
1889,143.2956312698377
1890,203.75222613002708
1891,311.90242875964657
1892,87.23790095942105
1893,431.8061610488944
1894,40.111207450707866
1895,306.18917769903186
1896,306.18917769903186
1897,582.3034567071769
1898,109.08681167410603
1899,215.3926907913527
1900,262.92179641852624
1901,178.2994597246439
1902,72.57825464393774
1903,424.17744011536524
1904,165.2415055335311
1905,162.2703895534791
1906,33.19625540914149
1907,210.90658326112438
1908,253.3463553091501
1909,814.7075348579214
1910,233.0896326696619
1911,334.89006789695145
1912,300.6752577896336
1913,630.3430685883382
1914,260.0164827213116
1915,542.4048584940363
1916,170.11855534760835
1917,861.8515476425549
1918,264.4956407160531
1919,21.808658565533534
1920,337.0362394661402
1921,114.61230677095556
1922,281.87187366335843
1923,254.44048040729663
1924,125.2430091487836
1925,251.83277764640465
1926,34.487426309527734
1927,242.6716444402432
1928,112.17189277456544
1929,15.349501554267045
1930,452.603109752637
1931,275.8323258181402
1932,171.17400632241853
1933,196.27353905372905
1934,77.09518828166962
1935,627.3210489036755
1936,639.7268045703631
1937,148.19247215851604
1938,0.0
1939,235.89463380364498
1940,132.1977695674425
1941,163.2732863199535
1942,322.50015444193554
1943,436.2883824683158
1944,43.49210022552916
1945,142.78111937017985
1946,30.956417071937533
1947,212.38390450592124
1948,163.35573305856093
1949,90.54337974396948
1950,414.2291899995136
1951,297.7711190976601
1952,87.05631205451193
1953,96.83067235214772
1954,390.0302882954552
1955,145.8515688366191
1956,90.26749675996902
1957,356.1866551288048
1958,365.6430586090134
1959,596.3633556377437
1960,480.14658763845927
1961,444.17958634203234
1962,129.3647877923328
1963,42.155983068960445
1964,265.4379419598896
1965,15.825342901950028
1966,90.91678084609957
1967,323.64455611560055
1968,115.0273960212025
1969,27.23561091358549
1970,453.5721309856085
1971,68.87529617106331
1972,775.6566475690347
1973,358.4021482747847
1974,1215.5063666705285
1975,315.69223826623454
1976,451.8411588309486
1977,28.850656640398373
1978,135.87433580016045
1979,1871.889027464233
1980,339.93452558671754
1981,347.4286894232834
1982,286.52439477690695
1983,54.857227244111414
1984,198.9646121266509
1985,83.27590072758645
1986,278.73606155724224
1987,275.8669793163598
1988,64.98712752373694
1989,649.9025888771419
1990,1580.41281226299
1991,307.1224122741728
1992,171.25095166336166
1993,337.15348740334593
1994,556.7453661880202
1995,0.0
1996,69.44729763601502
1997,33.55061315789456
1998,707.6773195906878
1999,110.3414728075106
2000,23.096895900805176
2001,152.1587709514034
2002,45.59440722431955
2003,152.1631868793965
2004,14.537539539522102
2005,117.71036127497072
2006,34.48874417294876
2007,69.54257444477051
2008,150.5985020324682
2009,359.9572317500719
2010,0.0
2011,246.4337044793011
2012,388.04612696799285
2013,201.70301136975513
2014,64.07418553844649
2015,284.241929409196
2016,199.2537668343237
2017,1.325025236960656
2018,89.22552913731518
2019,502.4989810128582
2020,88.16041248982997
2021,328.21131784439706
2022,160.13546967709874
2023,509.49495745136164
2024,182.21828543618997
2025,498.0100916591499
2026,286.0007217247481
2027,112.52646586216918
2028,88.3375959043546
2029,345.426737397065
2030,160.63653554986945
2031,89.26179423367462
2032,1.5390688550226443
2033,886.6055415039314
2034,113.60577295349132
2035,462.94676848977235
2036,310.5293773485686
2037,164.06764373761587
2038,259.1518012491548
2039,75.16039441309506
2040,82.81087655304647
2041,739.6854829551952
2042,244.21576625690676
2043,55.022464262206164
2044,82.14824359810642
2045,49.11819965769463
2046,98.63011388353264
2047,198.0007067207394
2048,0.0
2049,310.457624901304
2050,0.0
2051,203.33842155818792
2052,468.4705449056581
2053,187.6308121068731
2054,1497.3821796368707
2055,268.3380299906315
2056,604.3667615089649
2057,406.6963753856002
2058,0.0
2059,416.13774746805785
2060,450.54407136602333
2061,7.5922862303971534
2062,269.7617629876825
2063,738.3312439272808
2064,263.0861444308319
2065,45.49263052396564
2066,222.48212592578778
2067,130.53845279912804
2068,86.53608726175828
2069,829.4736055743203
2070,417.2015480545012
2071,349.2069471451788
2072,100.74748148062129
2073,227.62407468868165
2074,140.4047839019328
2075,225.17557176360836
2076,158.02111308280675
2077,579.6408984527122
2078,134.417383686361
2079,791.2094286033652
2080,256.3329521800254
2081,98.93504426951786
2082,267.34010708204187
2083,377.7955808855883
2084,425.0540506120548
2085,16.888563948134205
2086,0.0
2087,192.53238593636243
2088,26.55106301905144
2089,26.196371054110728
2090,380.0990115276722
2091,259.81449385054975
2092,73.121626893464
2093,935.9092652796097
2094,624.0676583226409
2095,121.23157141459936
2096,79.89358826945656
2097,31.864122526348588
2098,192.63435211199027
2099,215.7942848613914
2100,306.8309086715841
2101,195.39376545187125
2102,4.819978312253411
2103,1535.9215098358625
2104,45.69062846758909
2105,214.51001145404135
2106,577.2574791372261
2107,31.81466762767794
2108,351.53310988891093
2109,152.9373731521501
2110,570.5904372011258
2111,188.7261207467247
2112,801.7416733664857
2113,201.53493434501448
2114,59.85818085870291
2115,86.6368378579458
2116,170.77220295568733
2117,443.7177473269755
2118,29.585327929874705
2119,464.0314617698631
2120,38.765107784856205
2121,254.22548957534795
2122,32.089027244686534
2123,52.15226421342765
2124,56.53281683021862
2125,136.07697936388166
2126,39.0151309176066
2127,0.0
2128,355.7457571746319
2129,43.37843566898885
2130,255.8196881177193
2131,170.52428382704974
2132,345.1913857990199
2133,129.38603892315814
2134,0.0
2135,706.3161547618458
2136,59.542613743374936
2137,502.1794005611038
2138,33.99401937803025
2139,563.8389500365746
2140,367.1965514096371
2141,7.865446079863871
2142,95.0104403802453
2143,680.2384562930088
2144,371.6299342104965
2145,72.46535935621448
2146,126.66097899174444
2147,267.5411544275956
2148,0.0
2149,661.7439173428326
2150,0.0
2151,478.2249768196079
2152,753.5500911131163
2153,123.7247469994575
2154,18.70991799440729
2155,131.68065958323146
2156,410.83543399219633
2157,72.0093093016863
2158,153.63097532965818
2159,262.27235851735696
2160,877.1113125144647
2161,144.42238743737795
2162,272.345748506865
2163,156.2067399823148
2164,197.58589152205
2165,650.901767824113
2166,508.06196219329144
2167,110.96451689095073
2168,182.128755219712
2169,421.7519912976839
2170,159.5050754288253
2171,25.548857893736994
2172,610.2184018736531
2173,364.6377098027332
2174,339.1600446288229
2175,417.67058070926777
2176,285.7161012748623
2177,346.81706235065974
2178,102.39609206408157
2179,303.28388691439784
2180,41.14067274955707
2181,82.49579746797163
2182,86.94388524254612
2183,239.46352618940819
2184,105.55429664923125
2185,66.85651132500796
2186,86.94388524254612
2187,18.846545449139555
2188,121.56980241944892
2189,262.6275623440298
2190,117.45832314080158
2191,102.49130510879804
2192,41.56994265322374
2193,413.5192001184695
2194,223.0797460752987
2195,165.32892001401603
2196,182.645061360538
2197,47.19797049994088
2198,680.2384562930088
2199,356.31763402587865
2200,236.41220203204196
2201,292.6235690309086
2202,321.1209226593297
2203,182.645061360538
2204,44.057462144991014
2205,153.47359610660382
2206,195.14526102676757
2207,159.70575391631206
2208,270.3251771225564
2209,336.79473431079856
2210,159.4304276550729
2211,112.41601042590618
2212,0.9325608032829675
2213,443.37360113800514
2214,79.75110683809187
2215,279.9786239685427
2216,160.51896145557686
2217,476.71462571728694
2218,40.6368919998295
2219,28.928334559886
2220,390.7494248766526
2221,76.17418668893346
2222,681.7516216538594
2223,713.4888613485138
2224,550.6994053436939
2225,290.98486293321366
2226,216.45335075542962
2227,522.1716014595264
2228,392.5525912556303
2229,230.28570554778145
2230,205.50806468460624
2231,268.6339105249951
2232,514.0491593466743
2233,739.7444846766134
2234,166.56090967586624
2235,224.7833825318986
2236,227.30228181603687
2237,558.1864172665245
2238,8.76488777439174
2239,0.0
2240,769.7317293658543
2241,58.66448919369966
2242,107.45836038688428
2243,328.8094138363506
2244,379.60732027221695
2245,31.96646842723911
2246,1154.6051590998554
2247,214.0387604776658
2248,305.0553957176563
2249,374.5312940173903
2250,557.6840264617081
2251,181.7480095328689
2252,64.2239297582698
2253,218.5502667974643
2254,249.4178376605351
2255,91.17062400813242
2256,105.58928735349144
2257,1727.2187876821665
2258,0.0
2259,127.60770435569782
2260,95.96987929589476
2261,83.69175395497848
2262,284.717750615937
2263,52.530321456153025
2264,215.6561830876271
2265,717.4390113785215
2266,360.86027384947533
2267,144.30813764984742
2268,41.20545598382526
2269,231.3332935799552
2270,49.765256271554215
2271,607.7322191518355
2272,235.6555116844583
2273,89.68320700824823
2274,291.7144312291243
2275,124.26308182840076
2276,542.2555295033397
2277,333.9889383090694
2278,229.73935197668175
2279,165.0844203110032
2280,164.60051750256744
2281,384.1163365942905
2282,64.9126092187145
2283,141.05018847663692
2284,676.8218875426002
2285,197.14438342985846
2286,525.4384159009988
2287,129.50526546904914
2288,198.24892595263208
2289,404.0208043686358
2290,140.48774828153014
2291,126.70998145176503
2292,71.58717207036439
2293,136.564385699533
2294,262.0370463522747
2295,207.8198995250045
2296,337.4227369595062
2297,60.972377900888034
2298,163.106469867382
2299,24.99740546222107
2300,277.85715345727436
2301,163.106469867382
2302,85.90128116174866
2303,788.3786053430845
2304,957.570565600075
2305,83.16090507860426
2306,83.16090507860426
2307,434.9714940200222
2308,116.03598341743371
2309,161.0811717044019
2310,426.34262820907867
2311,338.3051742814072
2312,85.94107396949018
2313,87.92539174703134
2314,940.2627032699002
2315,241.5076815501321
2316,832.5267577573129
2317,259.27966325554826
2318,339.09525449263026
2319,470.9124559856469
2320,381.33658805684894
2321,162.4354618202407
2322,128.01390226545809
2323,235.30784669593177
2324,107.5837447822449
2325,345.23450347052244
2326,940.2627032699002
2327,698.0671200624034
2328,151.158413155183
2329,335.93152819093103
2330,383.7450565778429
2331,112.47571858531121
2332,135.5771837217434
2333,38.98919013596811
2334,251.6131825385197
2335,115.58675130583092
2336,1147.6391611628042
2337,264.2484951066487
2338,383.7450565778429
2339,397.02328579149525
2340,158.03219488258244
2341,260.98389686154553
2342,96.72693651449805
2343,112.17033631011273
2344,109.51043991178678
2345,553.9169205658754
2346,403.16800965174554
2347,264.6630090713647
2348,299.9149518648569
2349,80.8995026570452
2350,72.11894017011026
2351,249.6145133502718
2352,160.0153836422644
2353,277.21160327042173
2354,2369.5272705886446
2355,196.75663859743693
2356,236.86810281137798
2357,126.3125260984756
2358,29.930596071117325
2359,22.42766546477534
2360,270.175783411564
2361,261.02944072804706
2362,328.1965870727344
2363,231.93188253991272
2364,285.9499261510892
2365,15.39471301846572
2366,558.1371625425446
2367,253.155143656065
2368,250.03456719961315
2369,331.5338013125212
2370,21.75896847264494
2371,1012.1397293459496
2372,28.97118092230754
2373,57.53505179932052
2374,160.0153836422644
2375,0.0
2376,234.0402044495589
2377,510.3679643587768
2378,105.17229947898714
2379,160.0153836422644
2380,144.8522847943724
2381,160.0153836422644
2382,227.11071022526946
2383,587.6640809652226
2384,255.7144687240586
2385,294.1274353773701
2386,237.5014765767044
2387,152.29085093963758
2388,859.9699898838351
2389,87.36429939362681
2390,192.77444702238174
2391,567.5147042170452
2392,459.6139811953141
2393,322.2097565746242
2394,290.0586111828667
2395,176.98473681710735
2396,1315.664051712457
2397,35.91122001252213
2398,237.89963076380835
2399,121.40259185814932
2400,686.9238616592264
2401,442.77750023973675
2402,68.61388316519798
2403,18.418796281487708
2404,16.145959454942954
2405,148.10873365685273
2406,33.82585441600863
2407,217.50307592309372
2408,63.63835254707546
2409,153.10523274465515
2410,437.91165690230656
2411,635.6097763176749
2412,349.1665576123586
2413,336.0981020062622
2414,24.300802687435745
2415,292.82136651646533
2416,445.91811042915674
2417,41.79911400601218
2418,183.43917980809232
2419,45.36476271156987
2420,721.3726060454642
2421,474.2471045465186
2422,177.16237075801772
2423,244.15504512456752
2424,165.3765384226799
2425,43.330741675793995
2426,71.4049587421616
2427,169.34428128496475
2428,342.69380245969273
2429,201.06143660728378
2430,28.48859713755371
2431,0.0
2432,664.3647905082402
2433,24.802854771715847
2434,581.5782033458627
2435,774.9431520708541
2436,0.0
2437,562.4174658029569
2438,112.80801935570976
2439,845.3721851017999
2440,286.16325230829244
2441,114.42653946942636
2442,147.40337657981027
2443,225.9655144060357
2444,300.0286325815714
2445,178.84592605933844
2446,100.94001099766145
2447,360.90664384617185
2448,57.93443615313194
2449,107.39937453921375
2450,262.1016896260921
2451,491.1376270914411
2452,92.30900943513451
2453,222.87839874862885
2454,150.92765480837951
2455,197.5389367612428
2456,155.0117437871055
2457,243.15738319286984
2458,607.4392612075534
2459,749.973647550012
2460,459.572870578869
2461,416.8942523617018
2462,244.96382335805774
2463,105.61243610946399
2464,441.60447727270883
2465,60.33326287743687
2466,95.10815808316755
2467,438.72691907853357
2468,168.0507271265071
2469,576.1688164246017
2470,139.08505924845238
2471,180.5875127855737
2472,114.58523893432987
2473,541.9071416729265
2474,110.84862170699193
2475,306.4248649146142
2476,71.6244308245328
2477,15.37921544724277
2478,200.30063934942788
2479,290.2537688190889
2480,215.94659919527143
2481,162.09524635786804
2482,35.20273342470947
2483,240.6130763570549
2484,165.44805883923976
2485,60.756866389728316
2486,208.19778183679998
2487,72.54802836437266
2488,109.40960354313845
2489,184.95111265485858
2490,410.481163073478
2491,1114.8297106628372
2492,219.5525821478701
2493,929.9178269946051
2494,280.54739090443377
2495,22.785027551733823
2496,458.8763962626026
2497,35.53738157451283
2498,197.5389367612428
2499,470.11182172109824
2500,196.60189105198836
2501,242.06369430412272
2502,201.53868995300138
2503,237.97879175242898
2504,465.4152489216632
2505,358.9843171006496
2506,265.80190514132363
2507,77.15141175342772
2508,280.1858262513792
2509,263.0273391392814
2510,951.0340622400294
2511,121.60630364671712
2512,197.7054976236734
2513,76.99858663374074
2514,266.0377025497167
2515,303.6558391737665
2516,197.7054976236734
2517,363.1118154071176
2518,171.3140211176396
2519,313.30716638238687
2520,227.7458867150554
2521,19.10846843795996
2522,5.199335307598987
2523,744.8120495898889
2524,359.8881639384216
2525,181.86369402867976
2526,475.52329950682406
2527,339.1600446288229
2528,327.53347391628324
2529,137.4906157304589
2530,143.8686391653713
2531,277.839940869214
2532,23.115172462427775
2533,206.8365134707016
2534,193.7335267572394
2535,430.54612852682305
2536,9.934215207814594
2537,568.6889858131411
2538,156.45727365255118
2539,457.962765499099
2540,231.7626454882904
2541,110.32178629715663
2542,374.1402138345609
2543,690.2814652685123
2544,62.61258997231055
2545,200.20308354426194
2546,249.64183478920833
2547,138.91530494933224
2548,54.67319044793512
2549,0.0
2550,294.21869710078886
2551,94.68612923808152
2552,289.9205934907226
2553,214.96387018406458
2554,194.35318006559726
2555,584.8227716163636
2556,412.3324382269733
2557,661.2071701054012
2558,687.4150558953769
2559,108.1502599966408
2560,95.80061751588924
2561,14.928572324240625
2562,811.2534619024675
2563,189.11075923120322
2564,61.11577786911582
2565,649.1166435615066
2566,117.53633671364277
2567,355.530212531519
2568,327.00055041280217
2569,78.73954960059056
2570,232.6688735266645
2571,639.5727541596831
2572,617.374772521693
2573,900.997920342441
2574,599.9260441868512
2575,46.28682840616669
2576,226.47263221582674
2577,65.8311186771075
2578,1255.2147318961922
2579,92.6541721778475
2580,141.00171317665732
2581,47.24601057914518
2582,133.9905945808099
2583,107.39937453921375
2584,49.30746177407194
2585,616.640099216226
2586,180.73890177923886
2587,143.08211395288635
2588,60.55414295809958
2589,413.3400406882664
2590,33.06239504315394
2591,11.689668040096931
2592,73.63804336729653
2593,409.1092743320613
2594,801.4733773307044
2595,220.8389574075617
2596,535.8022245243508
2597,46.39846494005034
2598,141.16331587728527
2599,488.02139401288855
2600,0.0
2601,425.07788967099293
2602,203.5773070355679
2603,1436.9722751697664
2604,1046.974902578187
2605,68.17897411891252
2606,145.22099843568805
2607,430.3264913691146
2608,1022.2024661789308
2609,339.055127112189
2610,626.0869890694455
2611,37.18431119614194
2612,111.44139372137437
2613,754.5256219995671
2614,434.0472885207079
2615,142.43539890025596
2616,164.90203411656432
2617,112.55402176284683
2618,180.50744863942023
2619,649.1166435615066
2620,207.43285032377378
2621,261.0325112691007
2622,20.48136258548919
2623,10.942512830063812
2624,662.187944115563
2625,214.23708152363332
2626,644.7765479468522
2627,19.805287442545005
2628,778.032956357741
2629,144.87242372725623
2630,340.27335767390963
2631,162.90374447570574
2632,80.92912610732175
2633,454.13369600215196
2634,438.0476015381366
2635,67.81197552292913
2636,310.2913211122808
2637,19.385452646664977
2638,105.6251893726896
2639,0.0
2640,1520.339324512202
2641,313.1139401565242
2642,242.14446275336837
2643,407.4790761823823
2644,293.8385921626598
2645,10.048557563819546
2646,316.4807288097821
2647,95.42225224964486
2648,283.75040784086474
2649,60.43486478210609
2650,364.3538731300281
2651,142.22687958316067
2652,298.1510465033257
2653,93.0651935748528
2654,0.0
2655,57.551648514869996
2656,53.15992350404173
2657,33.014729585086876
2658,535.1650079031064
2659,369.23111529693807
2660,228.20408818909473
2661,308.7684608392039
2662,661.9531478151816
2663,310.0098264912895
2664,175.53298214650243
2665,765.4950203307538
2666,250.03456719961315
2667,535.5179876841554
2668,189.77087668737397
2669,671.5664132726934
2670,44.447028720668385
2671,66.60756035202009
2672,305.2740669279676
2673,202.95292429332014
2674,301.54194442380174
