,nearest_forest
2541,1889.1495416109162
2542,788.7438575271027
2543,361.54183894177146
2544,2744.4639620574694
2545,1019.6004369433278
2546,1300.0048454790074
2547,2785.9676569275375
2548,2985.6907211337034
2549,1163.495497085912
2550,2165.517889708611
2551,2521.8284921409963
2552,4473.9488752758125
2553,3172.831610964152
2554,7334.4054857719975
2555,771.0398000564535
2556,1111.5529044194345
2557,209.3542694013893
2558,1306.2939758619857
2559,1597.4745547475668
2560,3719.103147473222
2561,473.55779108090326
2562,563.5196634731111
2563,4852.916557736935
2564,3218.6499419764805
2565,209.61866427147316
2566,879.0069957953516
2567,1226.740292602748
2568,1936.4391799392974
2569,3446.115773585703
2570,1264.2883538765416
2571,3598.4814495861715
2572,1144.2297789783154
2573,1705.4762946063047
2574,267.5170764663187
2575,2323.863830748245
2576,2156.747223671195
2577,2896.976932170163
2578,828.135336352576
2579,1512.5424444908501
2580,1072.3582903260678
2581,4514.13683332336
2582,1147.0014634335257
2583,929.659840336836
2584,493.0814529277156
2585,3598.083583073531
2586,2882.3324570296913
2587,1253.1679792335415
2588,66.24062223255841
2589,822.5121066187546
2590,847.9436418595377
2591,1971.2576781421355
2592,10185.730225960791
2593,665.1929873489324
2594,4155.742718432727
2595,1392.6384998402693
2596,1676.0246788349514
2597,6177.667987615312
2598,1979.5034146719058
2599,1028.5236130077872
2600,935.8380069904767
2601,7514.603030532867
2602,1135.1973909389453
2603,2348.880328376729
2604,2078.2961383809134
2605,915.6695272903596
2606,1298.4791044351384
2607,81.87003282167066
2608,2061.029410171528
2609,908.1292417167637
2610,170.49858128885012
2611,1802.3817169637364
2612,560.2335668821587
2613,1351.6126346424878
2614,246.15088197233
2615,3681.8051766248554
2616,8738.841370274406
2617,1654.4868323757728
2618,1959.92299153278
2619,209.61866427147316
2620,4208.29003210456
2621,3090.0689479942557
2622,2878.275842208914
2623,8538.22786885147
2624,2638.6482581860564
2625,2185.6646606587997
2626,534.6072357819326
2627,2979.467721135803
2628,545.8846875121993
2629,1728.8791564427813
2630,232.7119153895715
2631,1588.590871553446
2632,2006.8840619349548
2633,1817.8814083944367
2634,1042.5579378636728
2635,6460.234820990673
2636,1123.451404345416
2637,3248.29483766821
2638,1631.0089089938629
2639,1553.3598658619553
2640,6053.575200916208
2641,3296.981077871914
2642,1863.4374051012478
2643,1292.617197524712
2644,1094.8561925959157
2645,3148.488106154101
2646,5404.1929476838295
2647,2391.7803227252216
2648,1631.6735867965717
2649,1023.8483311305906
2650,2945.931413461269
2651,1730.4061239079365
2652,1825.5914922469399
2653,3512.756190462111
2654,3774.26097961331
2655,7545.3805851197085
2656,3438.682243023614
2657,2511.0652489167574
2658,600.880578845694
2659,610.1663537271833
2660,1046.0227020394018
2661,1005.8607576090143
2662,49.551301539421544
2663,2446.5704885737914
2664,2214.6535574579552
2665,1076.9742775520222
2666,2651.7088993649486
2667,1271.69645310369
2668,145.9901445396146
2669,805.5411667506452
2670,1439.8394061205536
2671,1125.148622732899
2672,1687.636557999409
2673,1162.509047721596
2674,1630.4318035137107
2675,3301.4482862751915
2676,606.0176281841191
2677,764.2217975861075
2678,2915.327243193793
2679,786.6971394035223
2680,1696.899324971079
2681,3197.9512207976313
2682,1436.8752039701862
2683,694.9045039721484
2684,720.7772305839922
2685,1049.0593967552666
2686,1722.856125561018
2687,605.538310822804
2688,3228.0606655984593
2689,1652.7275901606035
2690,1253.473686185453
2691,2055.6300394115665
2692,2636.278884889577
2693,1329.8951967695675
2694,1485.6800962786567
2695,1045.5072342539852
2696,6738.517267747938
2697,1845.4156036817308
2698,359.14377704225876
2699,1507.8141126924138
2700,2975.621636510964
2701,2091.630680401811
2702,133.92055846831585
2703,9054.174144957587
2704,488.9124283338531
2705,619.6574573082955
2706,921.5973440248328
2707,248.5336056427846
2708,769.2035521757026
2709,1366.9143298213405
2710,2923.0145591167734
2711,622.5510557425333
2712,798.6069812887478
2713,4984.481402312478
2714,1034.2277305643854
2715,4984.481402312478
2716,1674.431496926552
2717,1026.0757415904359
2718,1261.2990976270155
2719,2143.579899774879
2720,1031.316593946319
2721,3326.991342174997
2722,107.44685972785126
2723,1541.8392406929563
2724,1295.280659603351
2725,922.4728222309851
2726,2126.7380213352008
2727,1712.2381289105351
2728,2541.7042072270915
2729,1094.2735425474684
2730,2405.951578399334
2731,2292.8306397961155
2732,712.2622763540517
2733,2265.837400584059
2734,2034.7952136594915
2735,2272.4111152679534
2736,52.48028176452368
2737,1319.1613517862872
2738,5933.680221805835
2739,7461.19203690662
2740,1171.3191729245298
2741,1120.5246284035445
2742,1232.559180987706
2743,1598.7991103522797
2744,1598.7991103522797
2745,629.2639088542588
2746,164.0112591811457
2747,0.0
2748,4581.3635108993
2749,2340.27685524064
2750,3370.86517763169
2751,0.0
2752,1200.1283124131119
2753,2874.760091606854
2754,1246.1557037699513
2755,866.6707162417872
2756,997.4629810578963
2757,2807.242446122982
2758,1982.5999962455726
2759,350.930550300172
2760,163.26952858557868
2761,1799.282502813199
2762,2077.655874600833
2763,234.56566296878785
2764,870.3614947620197
2765,1340.8442892933956
2766,1723.1362727886158
2767,1430.4092812311087
2768,2330.7542843055003
2769,287.18018940908274
2770,564.4075101890916
2771,1977.0937748650224
2772,2468.5699706650507
2773,514.3736137136851
2774,1046.4523693940619
2775,2685.7420388776136
2776,439.0522725234627
2777,1253.473686185453
2778,1704.190978972163
2779,3773.1342957796883
2780,2929.3190279843493
2781,2910.6843828844694
2782,5898.917298266026
2783,1129.5918041974332
2784,1680.6040487938292
2785,965.682883517602
2786,2625.857232132613
2787,9432.189195910198
2788,935.8380069904767
2789,2048.8882531433683
2790,2399.645982046961
2791,2464.3317598308968
2792,560.0825852958874
2793,2468.9641157695287
2794,2291.0121762800704
2795,2792.9968092553636
2796,2135.519358794649
2797,1528.6887046134445
2798,742.1426701327524
2799,558.0582141142504
2800,528.0548838105997
2801,3012.9090271570853
2802,601.1257889817882
2803,2054.9883860402615
2804,1636.5622514486213
2805,641.4312195891968
2806,2020.6080741013845
2807,1974.3739358676753
2808,1380.83882471172
2809,124.45598349687883
2810,1373.5559424764879
2811,3524.7200363207594
2812,4786.182928962448
2813,1957.0621510221233
2814,2157.6412344051914
2815,1000.1799978912366
2816,543.2640914954932
2817,1446.9633591452687
2818,2524.370392639436
2819,1690.0129902949548
2820,7258.5010834944815
2821,1023.5740451916121
2822,660.5938445593931
2823,1256.2142181006852
2824,5367.684058241799
2825,425.2217998796607
2826,1256.2142181006852
2827,1214.7516411154973
2828,2355.820045617362
2829,6899.477936118232
2830,1133.4703063474028
2831,1136.280207554189
2832,2071.0769033233305
2833,1133.4703063474028
2834,296.98827009017356
2835,889.4301085617644
2836,1733.3168209948778
2837,1550.103863437538
2838,1692.0203064038149
2839,410.45745944786484
2840,400.21373032881246
2841,978.6681517366474
2842,1995.3896961220323
2843,3089.1515322020387
2844,3661.1978883172455
2845,3014.1166084651004
2846,3805.5179150689846
2847,5773.604784611524
2848,1532.8782347139456
2849,90.45396789230328
2850,1505.0154690744548
2851,652.2194027510677
2852,332.6871651355502
2853,2013.973454691229
2854,2020.7037598405636
2855,3376.3100043078707
2856,2805.8856956549694
2857,1223.4354052452659
2858,2387.289471089024
2859,3598.1766606089523
2860,1553.30750709651
2861,4069.508567571088
2862,2710.6092387881586
2863,1976.1285167889446
2864,687.5447427809379
2865,2852.245041809219
2866,2353.110391220115
2867,2522.323988039185
2868,1265.6922703306163
2869,3519.2745782954375
2870,10111.232394473422
2871,2863.9872586426113
2872,1366.4271563209184
2873,2427.411027623203
2874,1173.1129245690222
2875,116.10973213911328
2876,666.0978322683217
2877,962.7283206794513
2878,398.3188326968176
2879,98.82500596431251
2880,771.2528700741418
2881,2162.346793300461
2882,1637.4214616518975
2883,3785.1801541751693
2884,8.667618485720668
2885,1460.2809948379281
2886,3963.445853785738
2887,566.5018514796544
2888,502.53683591807186
2889,3285.19714921603
2890,691.3419636909721
2891,691.3419636909721
2892,3157.2794178553363
2893,591.7063751985035
2894,1908.231040614422
2895,361.8736738906319
2896,5597.741353540063
2897,6138.312837362533
2898,2388.204728015759
2899,876.3425615541528
2900,3273.247015972159
2901,227.07884675343473
2902,351.92142206404077
2903,2990.56141181953
2904,2225.328842477036
2905,1964.6326288613134
2906,2223.723490799002
2907,6138.312837362533
2908,1032.9905643151214
2909,289.46055685912637
2910,228.4011365083777
2911,1584.4360713132523
2912,413.3319760426961
2913,8696.360306349117
2914,875.6830865204846
2915,7641.290481507324
2916,1580.0420126080892
2917,3153.640118746734
2918,487.2137635028695
2919,1437.1509223110152
2920,1414.6847587705179
2921,2647.4852597978165
2922,3156.9533350881998
2923,758.0638318723466
2924,2708.3965142008965
2925,345.2856577279229
2926,1404.6118427881245
2927,2246.3709645710387
2928,1085.961378331631
2929,1992.6283942880266
2930,1856.0657715713214
2931,1359.154712983593
2932,1201.8469046008893
2933,620.5969989346551
2934,2267.7915584709913
2935,617.1597851557726
2936,2121.005715666863
2937,4206.489114981721
2938,1861.1703050576755
2939,1437.988141618945
2940,12.775507674722556
2941,1230.1382577016325
2942,1402.0278543727213
2943,1772.6158078169474
2944,2080.6321103181963
2945,572.4111745476458
2946,4808.409685099346
2947,1734.5582273219895
2948,837.8297266919019
2949,1613.785492052449
2950,6776.8232704345855
2951,4963.405576308966
2952,516.7097451051277
2953,366.9070396714588
2954,1203.4368552319163
2955,202.90409383666534
2956,11.885888907544386
2957,2556.258272182337
2958,704.1855263368598
2959,23.88281919184077
2960,1707.4040540777237
2961,1114.4602125427393
2962,2331.3159845693567
2963,3084.1744732217276
2964,4766.441965131406
2965,629.3212023407604
2966,8508.21269617977
2967,2929.3190279843493
2968,2783.35800201348
2969,531.5545699260922
2970,2845.7702757554393
2971,479.67433039354984
2972,4032.021421670867
2973,2628.708969803788
2974,979.7825776440816
2975,1456.6891249257108
2976,4351.9571230303145
2977,889.5081582526954
2978,2096.273268906106
2979,972.136401975993
2980,1984.884337740275
2981,85.40961411720582
2982,1277.6417199231728
2983,2197.8524454315652
2984,1123.0740608296464
2985,1350.1961120842755
2986,921.4692679294814
2987,2586.1690736494143
2988,900.9654407964847
2989,656.0860908694474
2990,1307.3459715980314
2991,418.16866069415136
2992,668.7700622010968
2993,3847.510901925563
2994,1518.7625655671843
2995,510.872380246211
2996,2023.5850771208554
2997,2105.4872976006127
2998,3238.3213240849245
2999,1959.2532552155487
3000,2292.893232386982
3001,1439.8031955201025
3002,3683.2242434325235
3003,2012.6667870442382
3004,1189.504884299462
3005,36.63567982522033
3006,2466.0010544724882
3007,1214.7516411154973
3008,1404.3510315368023
3009,867.942209045944
3010,4356.880397477616
3011,375.59225918059207
3012,1746.1481391551833
3013,2032.3607751927734
3014,4360.642246108311
3015,1132.2428569087085
3016,2101.532098004372
3017,2353.315463255847
3018,1165.6029311619134
3019,2012.296360364722
3020,1448.0926544058634
3021,1476.7637160731138
3022,2622.75643266984
3023,6793.473034987492
3024,3676.1105090896926
3025,2192.285123343367
3026,2117.9842757383144
3027,4518.5925814003485
3028,749.389568413764
3029,8299.883664885157
3030,2111.5062014298387
3031,2893.85380597708
3032,755.8679003588704
3033,1881.4450462891457
3034,2561.4302660714798
3035,1695.2816313251622
3036,9092.210132578863
3037,1231.193026382772
3038,1425.4449986441891
3039,1638.1439861163576
3040,2048.2952262437684
3041,1359.4531697298462
3042,1855.2869996509994
3043,4515.793020054395
3044,2441.568087453086
3045,5834.908108072751
3046,1771.4266590498737
3047,1034.0970540360604
3048,1629.479873334699
3049,454.6134453510633
3050,1404.2970961389208
3051,96.99485556475149
3052,2035.12748794739
3053,1395.3806273365606
3054,2722.274670103437
3055,3245.9830692155824
3056,5279.4866018093535
3057,1634.6572995142878
3058,432.3587625656026
3059,860.25575040846
3060,1024.5805083265311
3061,1799.6115492539498
3062,2210.6782157401763
3063,1911.9925908201647
3064,148.316005153447
3065,3022.3851707277095
3066,2715.02272206467
3067,1128.111726028068
3068,3661.98174532314
3069,1146.6760325701769
3070,529.8925276281932
3071,1146.6760325701769
3072,1426.4650119960245
3073,1364.038234444469
3074,9959.983565053244
3075,734.3910777678633
3076,2405.951578399334
3077,490.2186319136584
3078,5862.500936148123
3079,2053.272836408101
3080,939.3912982230618
3081,3879.4654842850473
3082,451.8768757413115
3083,1172.0482105770077
3084,870.6692582299403
3085,2455.194146395573
3086,784.8243252441085
3087,2492.5118508855367
3088,2410.8145596589097
3089,1614.9435822441353
3090,209.11276756940384
3091,893.4453527064239
3092,619.6574573082955
3093,2029.1106839340075
3094,452.29784439012917
3095,53.69866229658563
3096,5887.405049908157
3097,2038.9747833694216
3098,562.424749418351
3099,315.9603188562025
3100,2870.8737034580636
3101,2651.884499987922
3102,2870.8737034580636
3103,7986.508111686072
3104,2129.6163994455783
3105,2444.22030501816
3106,614.7912357818977
3107,616.6525502615851
3108,1534.4650256262933
3109,1523.2111166288591
3110,3238.5051177861305
3111,1444.860645638599
3112,2253.312821945618
3113,125.02841378337484
3114,346.7446848292186
3115,1959.156767967197
3116,2090.074483450362
3117,1502.661378176517
3118,1221.2654123551044
3119,423.09503717109726
3120,876.9501518791814
3121,715.0559631800651
3122,3869.5403421793285
3123,3849.572605199198
3124,273.87764098033813
3125,1845.4995030648363
3126,3418.83055878501
3127,9152.717455540518
3128,2533.9700581815514
3129,154.68482336551068
3130,2160.161671433859
3131,2599.2504888891567
3132,1943.2346567158374
3133,4977.738884544507
3134,2338.7019539172193
3135,5891.456844377816
3136,78.57064682423952
3137,3389.87384331085
3138,883.0195361934375
3139,2373.8510751459607
3140,9438.277552483363
3141,1339.7871043568143
3142,2990.5657751891376
3143,582.9627322395203
3144,443.9039570573253
3145,3753.149462571879
3146,1330.3647769842084
3147,410.5244753366833
3148,2633.3705809879734
3149,1422.0981782105603
3150,3813.313043229121
3151,1670.896797189395
3152,1806.858995620058
3153,2505.057060332418
3154,1455.240848779368
3155,1802.4327430766893
3156,1620.9472120976322
3157,2554.9376558013287
3158,1992.4431619948505
3159,1425.4614700272004
3160,2246.392068896881
3161,6702.833782738024
3162,637.1970107826115
3163,3424.6877103352444
3164,1166.2543259648035
3165,1992.4431619948505
3166,1266.608787385046
3167,536.7481087767718
3168,193.5253287517049
3169,1394.5901178084446
3170,976.0966465840222
3171,404.3987909838468
3172,982.9554712146509
3173,762.0235362988258
3174,2189.447473435023
3175,240.65857471622297
3176,480.4808020634992
3177,2760.333550453378
3178,3215.0847309972237
3179,1534.9794695061846
3180,1018.4360447020301
3181,2170.7524514557485
3182,2386.0307189476775
3183,177.47517697101011
3184,1829.3129710660673
3185,8424.876090109628
3186,3058.9488567025574
3187,523.3644856469646
3188,1185.514236789769
3189,4404.718639283743
3190,2074.020776900133
3191,594.0750077654868
3192,5555.74730170292
3193,474.7413610009015
3194,202.4700682996025
3195,107.44685972785126
3196,9173.9562097548
3197,1975.4871750671941
3198,1448.7113266785086
3199,875.9562199918354
3200,1019.8693097892708
3201,2925.567381711116
3202,2002.8117402018884
3203,225.99695687728175
3204,1173.3437422754191
3205,117.94550933491227
3206,2412.56809760706
3207,1888.854121636531
3208,2230.6933892778306
3209,137.16526347281436
3210,137.16526347281436
3211,2194.1349479622518
3212,1250.0436825516867
3213,1983.7574072044526
3214,414.4988274345613
3215,1660.6166923411722
3216,104.0638933725874
3217,3595.029993559049
3218,2064.7246746171177
3219,381.2342136726478
3220,7042.8983362806175
3221,1076.3262143474021
3222,524.0096257636942
3223,1164.9961035207957
3224,1015.2737047391022
3225,1402.186823297296
3226,3564.7577429367875
3227,1277.2681096007746
3228,2145.350506512156
3229,2014.7072927350162
3230,915.9670876978706
3231,2024.8115026810779
3232,1458.998525510604
3233,2642.788320421776
3234,2130.715739077299
3235,1054.8902821877618
3236,2337.6028374591206
3237,1075.7048955382008
3238,555.1709114980099
3239,1273.9868378464237
3240,1517.1918624048412
3241,3185.3519769070303
3242,642.022329365528
3243,1438.036780935683
3244,1394.6914757544982
3245,1618.1293153713896
3246,1158.8674126558788
3247,5124.947845031115
3248,738.8402750728958
3249,3655.721057746087
3250,738.8402750728958
3251,4124.5088845568025
3252,1059.3290869727664
3253,3916.605910889204
3254,1968.2330903010218
3255,705.2175021278754
3256,1482.7021378272705
3257,2643.7246588076628
3258,1326.5563571069708
3259,2184.795645343783
3260,848.4057825156576
3261,1782.6921805420943
3262,7719.459887259766
3263,5527.747906373159
3264,754.014808014684
3265,3169.2315177331798
3266,956.2952132277163
3267,136.5546407322271
3268,297.84123415690834
3269,306.3228640698959
3270,2573.521473081479
3271,3386.1686466190513
3272,1190.9945966937
3273,2187.7398205420272
3274,7925.959502876359
3275,7051.511628666033
3276,480.23491945401025
3277,1145.8968627680651
3278,4365.049477878624
3279,4408.868541099003
3280,1139.8453492020342
3281,3953.371228614946
3282,1067.3473822144201
3283,3210.811432865867
3284,30.847882279050612
3285,3566.262533951349
3286,1018.0493838505928
3287,1007.6109666954691
3288,2942.5719519938903
3289,3094.001913836475
3290,1034.7759111166827
3291,606.6642884111212
3292,1466.596196352889
3293,1904.761740022009
3294,953.3330285628105
3295,585.1165731823617
3296,2182.280279324764
3297,1754.8226447650984
3298,701.6665912140018
3299,2879.4457629803387
3300,2056.7204359187026
3301,783.2498789481309
3302,4841.414005016852
3303,1673.1741313364853
3304,1175.2864651721043
3305,3358.121286912231
3306,8954.979343732031
3307,2469.756300442391
3308,2102.0607613580855
3309,7760.882617655179
3310,2262.085168252082
3311,1661.5462923202947
3312,1196.4014482688835
3313,1904.9552864393945
3314,269.1540560147514
3315,3153.9750530965807
3316,951.1154113888201
3317,3847.2392937076206
3318,1922.27900401921
3319,1706.908244086
3320,1523.4166506471067
3321,677.4757282477588
3322,634.4921555989263
3323,926.6730048759032
3324,3189.991144917646
3325,1443.9940059629132
3326,1805.909597333939
3327,926.6730048759032
3328,1760.4400875767064
3329,862.9629488368311
3330,1684.0889777382272
3331,1684.0889777382272
3332,4673.906442441792
3333,1206.4015265760422
3334,5087.665292295545
3335,164.1255861171727
3336,1666.7078459279014
3337,813.7043080144703
3338,1582.5774995238987
3339,1262.7060015994919
3340,3363.2358622875836
3341,2626.5557838344107
3342,1321.2559195353342
3343,1896.199140592838
3344,2750.2694076572666
3345,6697.451396559895
3346,1136.5340232506853
3347,2522.1554447781273
3348,812.9846483909936
3349,871.6371768980508
3350,1038.718083860143
3351,728.2235022777768
3352,2202.2572131522425
3353,4064.5952830122756
3354,1530.936157966573
3355,760.3834988861428
3356,3083.254336427273
3357,1968.3779298437064
3358,897.5130229592423
3359,987.9990026072637
3360,472.5987189195897
3361,87.59046175516077
3362,2399.9001635423615
3363,1039.7622186378253
3364,1430.0448023845802
3365,2041.8390656844408
3366,1750.1757759508896
3367,170.16248193878155
3368,833.913223462066
3369,413.5907390128945
3370,9092.210132578863
3371,2252.862508598002
3372,414.02867529918564
3373,167.0011284092991
3374,1022.0997962768561
3375,2116.349423444346
3376,1019.4932772853791
3377,1189.1650497143296
3378,9976.497133679197
3379,1229.0919211635705
3380,3038.481056550965
3381,4909.632355986339
3382,786.7144648411477
3383,596.7628721342471
3384,1058.4973376903495
3385,779.3357009828711
3386,1804.847588052915
3387,1657.5100435596707
3388,353.2283727665498
3389,174.7645217837108
3390,2130.658087426614
3391,68.23734519268007
3392,4278.821581236444
3393,3229.049311741327
3394,150.0083919157798
3395,2408.872092215195
3396,2828.0484924258
3397,2492.1809845215193
3398,3794.8347699018955
3399,1647.3089533739935
3400,426.8223886818504
3401,1723.816488298755
3402,6193.5710349448655
3403,2252.828368588865
3404,2158.3647855559507
3405,1554.9572955460374
3406,1968.2359350866047
3407,1861.5548026338406
3408,977.4443251443467
3409,715.486509739567
3410,4456.766474886631
3411,1107.6542276793448
3412,1821.5897982535948
3413,502.38969874040606
3414,1190.8111163494823
3415,464.07441576139047
3416,500.64296471072777
3417,2024.5047743938433
3418,1770.5326832747996
3419,2369.8583704991775
3420,997.6965977697107
3421,2200.111578449103
3422,179.82858990225512
3423,895.2797259664613
3424,141.12426519555174
3425,1341.8854353763404
3426,467.0231162094106
3427,5628.126884431321
3428,1663.477163447009
3429,2708.010408504754
3430,9872.151634988526
3431,600.4989130931128
3432,413.8382629466168
3433,1385.9084605604123
3434,413.3486022196416
3435,214.24142005856743
3436,969.6831060027584
3437,885.182225523945
3438,4850.886519858819
3439,2580.2069459611744
3440,1258.0093400690032
3441,3716.4327922039624
3442,2430.562863215686
3443,603.8084484652227
3444,2993.827143559294
3445,1699.6607562062388
3446,884.6623679238339
3447,759.9795060300833
3448,672.7811945702315
3449,1337.7863565296475
3450,9746.947245162737
3451,3675.803032132537
3452,500.64296471072777
3453,2308.718959085851
3454,1870.0503645779097
3455,1529.101097108386
3456,2654.153887667509
3457,1123.6949654025402
3458,689.9336631372363
3459,121.92061578623237
3460,69.5470084374397
3461,2274.9943010887805
3462,838.1300618230468
3463,1710.926961936305
3464,1255.2114464958886
3465,1282.8855658614343
3466,1350.1528857080098
3467,893.3369549497614
3468,1772.731423858181
3469,4211.540092733885
3470,3031.2955496939912
3471,1233.5506302882948
3472,1279.4708221993178
3473,1795.3013193631953
3474,3912.208776781363
3475,2243.6352606760697
3476,10121.187402956928
3477,2844.122400773916
3478,544.6533779117962
3479,1113.2489281375745
3480,1237.4192828536375
3481,2729.1782102771026
3482,853.6651307245853
3483,1217.7600726363646
3484,242.0500970668235
3485,1748.6517289201763
3486,6636.242354376829
3487,2436.0468705479193
3488,5846.811971272356
3489,1482.5006131096966
3490,1673.718155693381
3491,1803.1685896809445
3492,2455.9336386903105
3493,2528.5265211414567
3494,2274.1138591126205
3495,3011.4227482315096
3496,3011.4227482315096
3497,3502.294560897497
3498,6396.931925030655
3499,1988.2762404878367
3500,137.16526347281436
3501,2175.4677553582324
3502,2452.1932784686933
3503,1406.3379320083955
3504,420.20322958733885
3505,782.4830593905069
3506,5497.035459506413
3507,2162.7533567280097
3508,2121.11118980687
3509,843.4510137763132
3510,1593.193733086028
3511,809.4224255857017
3512,2665.483118711199
3513,883.0919480920246
3514,1597.5363537865187
3515,486.48517725877485
3516,2247.299355637902
3517,1667.561302152626
3518,3556.879933131481
3519,1525.5231053578725
3520,1742.0332810733341
3521,4345.697557466737
3522,7144.54040148513
3523,1615.3333275242437
3524,873.7409490474552
3525,2567.0959247514606
3526,1412.490574812322
3527,624.0739946011665
3528,2428.856409256396
3529,1227.9987256382499
3530,2112.6567375953136
3531,728.7532537153556
3532,6321.070887204989
3533,1768.2929325170587
3534,4148.405915783039
3535,1195.7566549100598
3536,938.8665151040987
3537,73.27530299420467
3538,1661.5609721584835
3539,1730.181457569206
3540,231.91251205297152
3541,2919.9996807694524
3542,2464.04087822561
3543,557.1538034008315
3544,1259.4408352049622
3545,1474.2861268672307
3546,1580.636907598336
3547,1790.0016335101402
3548,512.4512478809388
3549,224.9625905100649
3550,611.3926976459971
3551,1498.1980126080994
3552,645.7793546682581
3553,4683.373093756776
3554,2899.918820420949
3555,1660.683642016829
3556,674.4841890205342
3557,805.2235651266388
3558,2758.8120720442457
3559,7676.159155704017
3560,2172.404784783271
3561,1585.8734370479096
3562,491.5381588946866
3563,2112.9301267896935
3564,1337.3698126422305
3565,2822.977173266289
3566,2194.50464023551
3567,4121.202942197965
3568,2363.946996408336
3569,1221.3320651735785
3570,5381.025492498709
3571,1744.2833447272685
3572,983.6010832293354
3573,3307.1471240595206
3574,922.4996655046331
3575,1715.1794134629195
3576,1977.2450647426303
3577,3706.706769716192
3578,1271.5369368946347
3579,1565.7893812274783
3580,2455.9336386903105
3581,10184.834976160872
3582,871.6151448424656
3583,1783.0131171701403
3584,3590.6336549725897
3585,1457.2943487531131
3586,2773.7454924052254
3587,2557.76384306887
3588,600.7200692828146
3589,2740.329540374566
3590,679.5458937979615
3591,3344.7181795666206
3592,3753.501088139494
3593,1447.939091574753
3594,952.5245232850327
3595,507.94908887270844
3596,2918.0360492170366
3597,2641.6786154076667
3598,1015.4084490037501
3599,1015.4084490037501
3600,1.0221500875829632
3601,560.1824308989164
3602,1727.7778592272894
3603,10902.228382055164
3604,1586.9189476288334
3605,4995.246195782834
3606,2027.7450796606538
3607,773.4649121030747
3608,431.3370072998235
3609,1032.0433244529127
3610,1675.0926961277162
3611,3368.1862818578857
3612,1372.7892109272523
3613,337.0504587505841
3614,1071.2078079111764
3615,5498.37727173791
3616,1100.488697593819
3617,2488.8463989287256
3618,1178.5911670045832
3619,1515.562725375568
3620,4617.57065347917
3621,2553.6727885201867
3622,2475.0165788499094
3623,2513.6910668658593
3624,6965.759420875044
3625,441.18917018507307
3626,3.285957978942494
3627,2995.715864041124
3628,1467.0958466824031
3629,4054.7379081947065
3630,372.1409742610252
3631,1035.7135238230214
3632,2793.7525140273856
3633,2111.122444811878
3634,2803.959799655354
3635,1492.0326560177928
3636,4289.552676424917
3637,3497.201095263792
3638,2082.901913578915
3639,1277.024443348284
3640,1122.9364280851232
3641,1629.0086929277873
3642,235.07627095320785
3643,419.75989889432833
3644,841.5820402354097
3645,2988.7699945131353
3646,2272.8229225107507
3647,3347.385488207438
3648,1206.428095008283
3649,923.8619579814847
3650,7649.600540041488
3651,7708.405004205122
3652,1314.6133106084517
3653,1345.6718333884837
3654,1845.4995030648363
3655,3276.586503745004
3656,597.1474629669569
3657,721.1470633389566
3658,394.495000511106
3659,2234.453668944144
3660,2097.790181653263
3661,834.8743115005759
3662,1179.4340895521489
3663,1472.31207645664
3664,1082.859797463842
3665,764.6919862012809
3666,1640.8036396496918
3667,3693.532638683397
3668,2531.578976538107
3669,1015.2100443387004
3670,900.3857178736906
3671,2959.0970276944186
3672,764.6919862012809
3673,1255.4229711068922
3674,654.5056002680366
3675,3835.9430677445293
3676,771.7703956168492
3677,1110.4121302802307
3678,460.7593927908878
3679,222.49048115356362
3680,2339.697849704916
3681,3130.2282182392537
3682,2560.939729577815
3683,3388.0944802468807
3684,747.7814573378806
3685,2230.061453150871
3686,4187.405438541347
3687,901.1834326402977
3688,16.769271939996216
3689,638.7575052640295
3690,4450.605025295999
3691,13.320267074052879
3692,1600.7988406926554
3693,1874.787549240218
3694,2773.3118871888296
3695,1355.7756231196415
3696,1919.642243205049
3697,184.461830872146
3698,1837.7671726670567
3699,3200.4143738030834
3700,3360.002135685473
3701,1418.1974153947622
3702,2446.7800594131418
3703,1498.2594169317404
3704,1418.1974153947622
3705,593.9705592354726
3706,2320.174897988647
3707,775.7941667926755
3708,256.3469782239017
3709,1477.5632825368768
3710,3077.7931960986157
3711,781.1028977154788
3712,3299.477243133787
3713,1457.077376016873
3714,2330.8632686778938
3715,3434.7261858304737
3716,1305.218922179381
3717,1231.8034602398604
3718,1240.115326350923
3719,1520.1165963102142
3720,417.8261120821929
3721,317.1328225165599
3722,3098.8228587545614
3723,1002.3206904001988
3724,74.63353678521385
3725,4960.1450075270495
3726,754.528537955156
3727,2120.383807398836
3728,57.642450632351384
3729,606.4701607844655
3730,1797.055541529217
3731,12.652062113436696
3732,88.84256865468988
3733,1041.9051053816056
3734,303.87133655097745
3735,868.4520185174134
3736,2215.732397970777
3737,485.68109900548137
3738,2215.732397970777
3739,1258.6218004626319
3740,929.9296727783329
3741,269.2496259671029
3742,2421.8131691863564
3743,1592.4474006396467
3744,3215.7313460374894
3745,3827.5265660484965
3746,104.25522657352192
3747,950.7037497854059
3748,1203.7863668682264
3749,5800.345649646522
3750,915.8137564996014
3751,2428.2767338554463
3752,1656.3122555321252
3753,1470.0542918148578
3754,599.4234868225569
3755,3499.5486084223203
3756,8966.5652148658
3757,479.19434745589973
3758,2248.0353784068016
3759,3063.576074949217
3760,1173.570685288984
3761,486.8622081200662
3762,1404.6118427881245
3763,1238.2315424568726
3764,2582.7921668632266
3765,620.0256051475045
3766,3151.656107944695
3767,736.5526794334137
