,nearest_farmland
3798,2167.99563448753
3799,6675.157169654235
3800,4784.051159693852
3801,5811.506606194769
3802,5020.400346966374
3803,4991.602160914089
3804,5176.311622828679
3805,4052.6265104497493
3806,8415.75080186199
3807,3672.741249061216
3808,759.2346745729852
3809,649.030432173176
3810,7854.76629617372
3811,1741.3320771818
3812,5160.100779182116
3813,5160.100779182116
3814,4095.1081874724314
3815,4041.8370231045606
3816,2804.049797674164
3817,5484.21151390573
3818,2282.099365622487
3819,8521.926016252974
3820,874.8140251306702
3821,3525.0205204013264
3822,6224.4266078393375
3823,2475.4192374909912
3824,6403.571155514923
3825,863.1855318219442
3826,6380.685097018913
3827,4684.195236395059
3828,1896.2256666858098
3829,4260.308577853918
3830,9587.096901698591
3831,4530.265526174504
3832,785.5869776981114
3833,6294.646249371062
3834,1240.027583636181
3835,3624.793911238788
3836,6502.616169249331
3837,3508.292426170494
3838,5426.085803576763
3839,2341.8771237853252
3840,1055.191544022862
3841,1721.8669844236354
3842,568.2786738266013
3843,947.8353284943323
3844,1563.0069358108624
3845,2065.000778232044
3846,4752.086465629345
3847,5465.307537793219
3848,4882.075677529343
3849,5016.696607015288
3850,1822.6074001469435
3851,950.3528746456137
3852,1372.146190236933
3853,0.0
3854,5891.282706190324
3855,6822.312499084213
3856,2567.85493535967
3857,2771.982162474648
3858,3013.186659186372
3859,5091.914302182359
3860,807.6099957147595
3861,1509.4639064533703
3862,4559.083486273872
3863,2026.288475490488
3864,2890.816601668092
3865,1906.6603541905895
3866,1649.6527985905288
3867,3134.014784717315
3868,1517.599581444907
3869,2400.340335085667
3870,5317.576321390167
3871,4369.3817175613185
3872,4549.0808272108725
3873,3356.6437589111283
3874,3799.6938907134086
3875,2708.199400377742
3876,4770.160255592397
3877,7290.004626864822
3878,910.8044732762908
3879,2875.3066502682054
3880,1044.6265699693517
3881,1136.4335097248036
3882,3478.932633450694
3883,8446.437499116542
3884,6295.017770704176
3885,2049.9980485093884
3886,2827.9794277285623
3887,6279.053391231241
3888,2184.112090692444
3889,4576.624545468916
3890,2226.1964407537776
3891,1411.7564843308205
3892,6333.8559170320805
3893,6062.894143159073
3894,6301.799876127116
3895,6578.3049827648
3896,2051.2572586233823
3897,2765.0361102136912
3898,6714.916058902418
3899,1445.2196194058981
3900,512.0637057276451
3901,6784.339372378098
3902,436.4346009764223
3903,8010.995013972602
3904,5502.198608435554
3905,7010.712143213509
3906,6302.136019891091
3907,2351.4464691366406
3908,5226.336191239933
3909,4114.409529630982
3910,2676.96109814773
3911,8809.58546900177
3912,74.4168120381301
3913,7192.672783755601
3914,626.7853473564172
3915,482.18811229278697
3916,601.4345936007156
3917,5714.464846708376
3918,1222.2530128429519
3919,529.6188629268521
3920,4294.978533982009
3921,956.4395450433628
3922,4887.6310225532325
3923,4008.424253420407
3924,4138.494823734013
3925,4531.30578134057
3926,7293.746069917714
3927,846.1517672500315
3928,5573.426014671574
3929,7400.623440906998
3930,3150.439492523792
3931,2180.66990158921
3932,201.6527475000628
3933,4707.714946486674
3934,1952.42476028145
3935,6520.333251324701
3936,2337.4043596213655
3937,4800.592496564484
3938,5306.100575359449
3939,3537.8445848976353
3940,8447.816505536366
3941,144.85394307392338
3942,2948.1735915825107
3943,2936.5860136656406
3944,1393.89346111187
3945,5651.245121114107
3946,5828.16706135427
3947,1699.506189784651
3948,5102.760778408943
3949,1105.1939121837268
3950,1838.3560750964439
3951,1956.834108556014
3952,1849.0572973542467
3953,2413.031045061557
3954,1087.8624839817178
3955,926.0758546949813
3956,2010.989896230715
3957,1525.9591755504557
3958,3780.321479656694
3959,4572.765239040487
3960,3958.194625252687
3961,4089.446009826834
3962,6171.69336379061
3963,227.45714356711164
3964,2800.690800161518
3965,6725.908041945653
3966,5681.2854616526265
3967,2472.4959635744
3968,1145.7679793193272
3969,7632.094731837743
3970,2013.761622282362
3971,5966.549780899955
3972,1992.885098284566
3973,1000.2712441492499
3974,9791.243871482775
3975,492.07899081080245
3976,2546.723802140709
3977,3821.129041031542
3978,8267.581725966435
3979,2151.616399428193
3980,3107.0409326681797
3981,3947.7854484806753
3982,2662.908159005971
3983,4851.82649483528
3984,2923.93074213328
3985,3209.7696160266833
3986,6419.94031755223
3987,5029.2687870161435
3988,2971.849451100184
3989,1067.4627145925806
3990,5971.673478376971
3991,4088.1999385191266
3992,3342.575461580633
3993,3052.6081077941717
3994,4547.787194215122
3995,7083.9453381231915
3996,9094.922922324624
3997,1443.87267447778
3998,7170.299393626908
3999,3572.1070482438286
4000,3408.4921931568306
4001,5710.194645341958
4002,2215.2692123375646
4003,5710.194645341958
4004,4884.182228761426
4005,3615.36262170751
4006,3782.458321488398
4007,5558.372662299033
4008,6535.316463384227
4009,215.7033750086887
4010,2427.17476344567
4011,1188.0191733820475
4012,1311.2416521730074
4013,4563.958692253144
4014,1089.871815148373
4015,1810.8485318653377
4016,3275.7823334673762
4017,1556.1331546339227
4018,1351.106596957511
4019,2643.3476525428987
4020,842.3803525970643
4021,8338.280937367788
4022,2232.3205066872433
4023,2237.6558287112016
4024,2540.642975220098
4025,1981.0229623003968
4026,1051.7826929947673
4027,3664.670863306944
4028,6263.95184270451
4029,1187.7810906502289
4030,3553.152444727978
4031,788.0470957752899
4032,844.641735986622
4033,1637.8029202168238
4034,726.5159897984361
4035,2272.1521782425793
4036,965.809670249216
4037,1000.4777772340617
4038,4778.797599059067
4039,6746.495373737054
4040,4637.810208342896
4041,944.9492779004544
4042,5291.388943598793
4043,5635.282442917053
4044,4968.585695948468
4045,6782.32769176339
4046,2021.5215138493086
4047,548.0344745334736
4048,2081.07104715942
4049,1710.217666254393
4050,1043.964336418422
4051,7994.758558508037
4052,39.70233201202666
4053,3445.3285799251444
4054,2443.0495380372954
4055,5020.983503768308
4056,62.14425982094763
4057,5707.422294518246
4058,382.13053590548
4059,4522.527647885151
4060,5156.741955854899
4061,233.6965478343539
4062,6778.016194863727
4063,1421.6919695810184
4064,1422.6766653572035
4065,1354.1830495147542
4066,3402.4848018907296
4067,7871.360141918711
4068,8254.048141449519
4069,6237.2357520760215
4070,5439.6516925580745
4071,3496.2404378301126
4072,2584.6224979398003
4073,2523.1759261547245
4074,6200.571037660533
4075,8044.536330993261
4076,234.54428489028726
4077,9648.32370920206
4078,695.4534936524461
4079,551.6045152720972
4080,5376.9317478913335
4081,143.0298203772861
4082,1914.8570170322882
4083,3810.8032897366425
4084,7154.236100458774
4085,4488.34538634957
4086,3300.4066414972804
4087,6105.744710134162
4088,757.4098521470854
4089,6986.924734460563
4090,9.84448325992581
4091,2713.0084008323547
4092,156.1940835197068
4093,6293.328680165234
4094,5383.578107195404
4095,9587.096901698591
4096,999.5433470675321
4097,2729.2360793606804
4098,885.6376669904915
4099,4491.421827415255
4100,2093.0178452545956
4101,9276.199243039628
4102,4888.8066178932295
4103,6302.8862612134235
4104,2373.7959329533765
4105,1853.528511881278
4106,5662.391364474936
4107,3933.4819544466386
4108,5298.767576657033
4109,9909.46257215506
4110,4187.386853180149
4111,1346.1729131616758
4112,7525.755402503228
4113,0.0
4114,2352.7351897465674
4115,4087.0268896370635
4116,7175.601609183544
4117,871.0625248928179
4118,4304.491206569106
4119,4318.808507411031
4120,7647.273141400396
4121,3575.986323957061
4122,597.5816437258331
4123,4939.989600091132
4124,4679.9009293443505
4125,7440.5454026921325
4126,4042.004471338505
4127,3333.0427639227078
4128,119.79979695542396
4129,5287.903788290795
4130,288.980954333805
4131,8125.452828400565
4132,2738.0056535754184
4133,6701.802736307237
4134,50.04742411805811
4135,2351.599092046785
4136,4236.8573148379755
4137,3337.851809209544
4138,561.8529618229829
4139,4670.610243960063
4140,3632.331215562742
4141,2697.6625731292493
4142,6748.1626323604305
4143,5817.001051435062
4144,5551.868337624216
4145,920.1085747204048
4146,1952.1137097883482
4147,2309.271952393959
4148,6446.020816299067
4149,2120.5910488531704
4150,6433.518668630135
4151,668.9763879002763
4152,2260.6272452217377
4153,0.0
4154,3695.018049697413
4155,1632.3000273111866
4156,1822.057871529146
4157,2897.255692462318
4158,6561.674126403659
4159,2897.255692462318
4160,7103.2368104038915
4161,9495.043987777863
4162,3281.7743031682026
4163,2213.245632446307
4164,5630.447990934853
4165,1705.6716787665393
4166,1083.113475032856
4167,1722.7516429487491
4168,736.1019151378105
4169,4451.507409536502
4170,6040.881907750257
4171,5645.868753296402
4172,4074.5091008690433
4173,2773.6322001470526
4174,2269.3766011638427
4175,1165.542058320214
4176,5498.0384196469595
4177,2493.8350138272467
4178,7220.885460037202
4179,51.955009882523825
4180,3590.459526839764
4181,870.5588888683218
4182,7297.0598258647815
4183,2095.4253910105085
4184,2774.0788566819588
4185,1154.0137206380693
4186,5029.0386176908
4187,768.0347293991241
4188,2568.882073907423
4189,1551.8093835349516
4190,3816.590598582544
4191,3643.634425124342
4192,719.7172515874283
4193,6259.889335687709
4194,4036.420607604485
4195,7127.683950519063
4196,1952.3081457145022
4197,0.0
4198,2202.9335857782385
4199,2060.506485087214
4200,6188.905000250082
4201,2147.3267894738
4202,6389.13597501953
4203,2134.193332041541
4204,6055.537971687291
4205,2274.0764280233084
4206,375.4927066314953
4207,5984.038437850876
4208,7638.335161466671
4209,3844.183607539359
4210,2771.4632942572157
4211,1063.2606158361568
4212,1853.479666689848
4213,607.8644784586177
4214,5427.308900155885
4215,8607.20743853016
4216,2845.6321558474765
4217,8607.20743853016
4218,5197.214795303369
4219,3078.1714672995263
4220,1527.4505176108019
4221,5238.501142219653
4222,5740.175221067265
4223,1742.8728145513335
4224,4363.990283208637
4225,6157.415459507103
4226,4319.842173016184
4227,4065.2916054535194
4228,1907.8780578547469
4229,4931.5074005666065
4230,8620.200029578009
4231,1610.8341374282784
4232,6548.963811623891
4233,7369.853670523887
4234,2317.739291683565
4235,2774.923748234136
4236,8661.517557438812
4237,1812.086780427971
4238,1286.6472416350746
4239,2066.350765508027
4240,6178.221363705164
4241,2491.518564782296
4242,1722.7516429487491
4243,1361.1810278420983
4244,6304.073129278593
4245,4859.80502269266
4246,5049.044410870562
4247,2.9603566063380713
4248,1123.0937298401636
4249,7708.757065393685
4250,4620.249844470549
4251,7710.759317574788
4252,973.9570442430143
4253,1118.6060763050039
4254,499.3728998086787
4255,5963.014010109059
4256,4703.697260296475
4257,1538.157042963183
4258,5925.633914195051
4259,1548.972754939864
4260,1563.1963741692202
4261,0.0
4262,3609.6718944877202
4263,1123.8600353266331
4264,3032.7086901983207
4265,1289.726688876362
4266,7859.219921952009
4267,4200.411281876652
4268,4933.610907098773
4269,652.5180388038708
4270,2953.647392408617
4271,452.8730116568212
4272,1342.3191388409114
4273,3269.461712458079
4274,1668.8610942318237
4275,4248.81060797545
4276,6350.38968222136
4277,196.02086906447633
4278,4010.3066261990703
4279,3023.3165221283175
4280,2741.084147424097
4281,6285.883738061504
4282,3674.098049823807
4283,1919.2891166116149
4284,2220.9092066438175
4285,1438.2359028970993
4286,67.41807062781604
4287,2143.7034219525
4288,2108.267649159887
4289,4082.0855744457385
4290,292.9848785793386
4291,2194.3413712217425
4292,6206.140306940197
4293,3153.4508664849177
4294,4101.558422921871
4295,1073.8133735594167
4296,4101.558422921871
4297,7368.383323544651
4298,6502.703020367358
4299,6817.067144757877
4300,754.770531441282
4301,2402.1765977637933
4302,5820.178460613751
4303,3470.274545496604
4304,4731.376482789617
4305,6698.654151965391
4306,549.068279181365
4307,7197.363451642824
4308,2094.8293123255808
4309,2851.127327340146
4310,4224.401472732994
4311,4224.401472732994
4312,4047.463048405571
4313,5628.112462247784
4314,2058.7800149003488
4315,2058.7800149003488
4316,4118.341109495587
4317,1255.471437301657
4318,4056.880549846059
4319,1607.7404866822847
4320,3836.1096118581127
4321,4505.311429903035
4322,4324.034015439921
4323,7094.508320680181
4324,2646.438583086432
4325,1159.7914341857277
4326,6038.941188261751
4327,401.09520312983994
4328,1808.6176511585
4329,5915.209263061937
4330,3562.427454383418
4331,3685.0105271515886
4332,4135.630428563254
4333,1849.8592303275889
4334,4642.230205247329
4335,5385.921517923052
4336,957.961150606993
4337,1552.9001352992302
4338,626.653067608356
4339,1631.8349212395945
4340,1514.0228511492146
4341,5297.680972276841
4342,3487.3308623814446
4343,2602.935468092911
4344,3487.3308623814446
4345,4829.974537824323
4346,2659.700981888277
4347,2093.029191307283
4348,4839.820077773734
4349,3487.3308623814446
4350,3778.7496582285203
4351,5495.119088719194
4352,1771.6404396100213
4353,3910.079103963666
4354,1614.5998403581696
4355,1513.8336171545707
4356,2015.9316802629114
4357,2117.482396996849
4358,7017.5756372798105
4359,3821.4141685624195
4360,5533.104806950148
4361,9347.585580868352
4362,2045.0012166732622
4363,2050.5919965126004
4364,353.0817630197648
4365,3751.3423927752715
4366,2045.7012441886127
4367,3676.1363933197395
4368,1323.3990871929236
4369,6800.951623220721
4370,2402.7119937239454
4371,915.8588733903263
4372,2423.235664332222
4373,4956.624954411434
4374,2230.7798222014553
4375,1917.3418239155164
4376,1139.2315794621961
4377,3121.688962054385
4378,5738.972546434694
4379,3284.0523303711984
4380,4819.515624745332
4381,6553.980306214274
4382,26.99792128502593
4383,3279.405546022368
4384,1568.486728420516
4385,7504.479881745592
4386,7938.360926007791
4387,5728.706759868154
4388,1350.377933767897
4389,3101.3183483322937
4390,5626.539313945156
4391,1926.0841771358962
4392,4054.368632523892
4393,1083.4624707350117
4394,4818.804237011431
4395,5600.172323430538
4396,900.6010400864466
4397,2518.1447984084975
4398,1471.3714113368371
4399,2169.5650365019255
4400,2304.337719299471
4401,681.0057639783151
4402,2152.0010497741378
4403,4985.995163352923
4404,831.3016821686055
4405,1998.0746183268614
4406,3682.7938373731695
4407,3343.2093695382578
4408,4323.654807192288
4409,3266.923601068126
4410,5831.814946299467
4411,5374.98126145865
4412,1635.2472175140617
4413,2591.2281052696185
4414,7078.162890261041
4415,7801.240664217783
4416,7086.9283890548895
4417,1860.0406982084364
4418,7102.625815894751
4419,1865.904989006276
4420,4063.8197445145443
4421,5475.896076542138
4422,2480.8999415477306
4423,3538.53453134998
4424,2568.2187921686764
4425,1184.8188362022217
4426,2239.7607118364017
4427,6925.792666518908
4428,3315.628972895778
4429,522.3235673687064
4430,2851.127327340146
4431,1864.8847108079601
4432,3575.866457864225
4433,1638.9506122514372
4434,5189.962347804838
4435,1771.4709379103986
4436,2777.580727209505
4437,1030.1664389009518
4438,4632.284402409586
4439,7114.630828444967
4440,2542.789680588963
4441,2793.382943698166
4442,2405.096206983042
4443,4632.766664236719
4444,1414.6469592540795
4445,1165.0793617174852
4446,7190.133823687949
4447,1748.827730864008
4448,3093.7001726839294
4449,1879.5792379968464
4450,5930.432221947716
4451,3179.564518879818
4452,1140.9193844807999
4453,189.5665383235622
4454,389.1486543717464
4455,432.79794860811546
4456,2095.4408290100178
4457,2220.4278348892885
4458,3596.053481082723
4459,9671.666028657433
4460,994.7360258734898
4461,3661.606490467553
4462,5323.294950100883
4463,2229.250305173246
4464,7623.826463104561
4465,7059.929180860718
4466,6209.126295547707
4467,4901.557026532984
4468,387.69721953786484
4469,1299.9805552858193
4470,1985.9244558681246
4471,2029.4408439143742
4472,2162.5083888203853
4473,3863.7357969023124
4474,5712.145735150367
4475,7823.453036058579
4476,2278.6093897814703
4477,4179.738622955923
4478,973.122401985041
4479,835.0816604622681
4480,2571.5517858522944
4481,3029.957097827046
4482,162.86206578647267
4483,4236.655149115732
4484,6721.242527313626
4485,4077.1290896722276
4486,1610.9743133073541
4487,3483.158580739869
4488,5235.778495979033
4489,1291.2858909376444
4490,2402.265964137842
4491,1676.7984244637946
4492,4878.3945553198855
4493,5618.2817456942985
4494,5094.849703730028
4495,6721.94645417035
4496,2128.7818997693253
4497,5967.457924540741
4498,619.5475101253683
4499,2533.4651586420982
4500,5765.831848161619
4501,7467.540621242272
4502,4919.062925816709
4503,4716.988266564993
4504,6489.309068852098
4505,964.9473839373079
4506,6782.32769176339
4507,1469.051611997266
4508,1555.8705110494186
4509,2087.628878970032
4510,1630.5816706725213
4511,1843.3674446773414
4512,6746.582387860993
4513,2374.0323096841234
4514,5817.301794822247
4515,3860.8134800202292
4516,2017.097523807402
4517,5454.384486251075
4518,2754.8952544619137
4519,6859.710479652945
4520,1225.9519053562894
4521,6323.628123904483
4522,788.2294215985327
4523,1819.0366249803953
4524,697.7104569378415
4525,3318.0587181657193
4526,7343.931984882791
4527,3538.698810026452
4528,4739.435048111767
4529,895.7829488716918
4530,1115.5191202287845
4531,1018.0650993575805
4532,3078.060552794433
4533,9353.551516115891
4534,6340.799327211955
4535,5726.8732349887505
4536,2621.799857758502
4537,1440.7632940720946
4538,6117.417701071861
4539,7027.929681993014
4540,1743.4138028279233
4541,2447.4227305445634
4542,4286.650401528771
4543,2620.1632449043627
4544,7027.652834893621
4545,2252.284513334602
4546,5554.215331020946
4547,1805.875391089577
4548,6864.201878923459
4549,5114.427101462828
4550,2769.1695736008946
4551,5842.946439858433
4552,4766.750253398593
4553,1412.088594972724
4554,1301.7607391162478
4555,6263.95184270451
4556,856.8130990397931
4557,885.2947333417768
4558,4445.311115904716
4559,4445.311115904716
4560,1344.506661834943
4561,3424.180197016142
4562,1834.4147541247592
4563,2228.3741825826764
4564,4679.599950725262
4565,1549.101549756246
4566,274.3380182783627
4567,1501.8749346586853
4568,3746.4653989512094
4569,3521.679272886517
4570,1899.7287967601142
4571,881.5662981139315
4572,1807.060613310164
4573,774.0867293415733
4574,2167.1578751396437
4575,1077.639065700256
4576,2339.7093618772874
4577,2659.2321263944646
4578,5816.108307668186
4579,2845.2373119585814
4580,6211.078943802131
4581,2279.600869380425
4582,417.0177898296769
4583,1133.3473039859805
4584,2897.4638927836954
4585,1976.231032991443
4586,6302.522690631697
4587,4635.609416864197
4588,5053.084841742146
4589,328.72612154844006
4590,5560.07581764951
4591,3084.8473394838734
4592,5897.488530856224
4593,1374.4072488198617
4594,2987.6149749362
4595,6887.777517804705
4596,5333.005714004199
4597,2879.7015754238964
4598,1639.2961484059012
4599,44.36177653289981
4600,6225.23966122782
4601,5350.474298470424
4602,2952.1489034414853
4603,845.8299033531462
4604,792.6722672047895
4605,3423.7215758116595
4606,4352.192092866384
4607,2694.474081567142
4608,1943.2705111300804
4609,1204.3261543786302
4610,1558.919139849862
4611,1599.6535473275148
4612,2507.07408349588
4613,3265.5334580782405
4614,3239.7947418693116
4615,3263.9856398437087
4616,1982.89753273671
4617,889.7231015390257
4618,5316.967261345616
4619,2418.957668680586
4620,63.62065449265813
4621,2649.6412388203894
4622,3302.675287334179
4623,4703.444450717136
4624,1785.9578691437596
4625,794.6457137359577
4626,1927.4573625721391
4627,1785.5714841487681
4628,6476.024506225957
4629,6224.234222676413
4630,9297.613429233414
4631,742.2671691304458
4632,7684.289371338192
4633,1439.780342318155
4634,6057.294881628105
4635,1180.520994309709
4636,4739.7326206771895
4637,1828.9812153847236
4638,6476.024506225957
4639,6428.134771769303
4640,458.09312023969113
4641,3536.22396936882
4642,689.1030939296587
4643,1179.5034968940881
4644,2384.3613341034898
4645,9103.395517605491
4646,1845.7758003582762
4647,4932.228451464729
4648,7667.84323560548
4649,2381.652788899848
4650,2247.5500673581114
4651,7258.358923529558
4652,369.6529114901761
4653,4498.949164708484
4654,1919.3538550862415
4655,6264.409674395443
4656,3080.8732889420626
4657,5373.727666586585
4658,4592.79461739191
4659,2239.95307331115
4660,6083.1490761378145
4661,3407.8319888336723
4662,5156.512029567199
4663,1376.7202085879874
4664,1247.022571974074
4665,5363.30528196259
4666,1459.1352833964215
4667,667.5824501447191
4668,2007.6279804262736
4669,5826.5046066412515
4670,589.4097623204384
4671,1275.2764573984075
4672,1266.5288208577786
4673,1405.9807887962352
4674,4520.377272436491
4675,3211.1978849694524
4676,5937.258606038524
4677,6452.024214792819
4678,1456.1186969602056
4679,1816.8302155386984
4680,1450.8257290943282
4681,6306.013557214889
4682,2641.3732413033767
4683,1418.9483973199506
4684,1418.9483973199506
4685,1420.3033699385562
4686,7922.977558256685
4687,1543.4886261259212
4688,7245.479613548278
4689,1028.0478856003583
4690,5490.146766774173
4691,730.1990755368865
4692,826.1917653534131
4693,6552.039644658271
4694,2120.9638048310685
4695,3463.9342813048293
4696,7365.326802126985
4697,1631.5853126859374
4698,2178.3724047313663
4699,3984.067073709321
4700,6638.768564518059
4701,1198.3838243502034
4702,4670.8070255804705
4703,7096.885219521881
4704,3282.5615518330073
4705,8691.066905680595
4706,4755.805473441402
4707,825.7574012370773
4708,6738.146961173327
4709,72.31696269225871
4710,7158.6834652205525
4711,3290.0456679104345
4712,2645.813475232925
4713,1089.3393001158825
4714,2453.296718705508
4715,3790.538375578495
4716,2468.6333693398265
4717,1496.0604252485866
4718,2174.387777699537
4719,2242.2460287770596
4720,2410.8304835981617
4721,1400.4800651038465
4722,1225.4296785347808
4723,1777.2522272511258
4724,2418.449849896495
4725,2051.6158496077082
4726,199.6297042578387
4727,288.99417700356884
4728,4034.8416844880494
4729,1398.5800893481883
4730,8002.059269683741
4731,5816.909999722144
4732,134.79142418961652
4733,6913.0878526730285
4734,948.8764991022617
4735,4318.724674037151
4736,3943.2157473258353
4737,4418.202854040049
4738,4702.905391243227
4739,5803.285756694352
4740,1312.055537487738
4741,5109.450710141712
4742,499.14150086906767
4743,6825.65538440685
4744,3941.2439544953904
4745,4773.2692425976165
4746,2980.192039866471
4747,2323.7649875116967
4748,6732.284751976927
4749,3664.3322222047454
4750,1592.7249727317858
4751,54.22955557272578
4752,2256.335502645499
4753,605.6796029342836
4754,1334.9887858734437
4755,6679.116467558783
4756,5825.959341026021
4757,6205.073708148546
4758,1427.100079772671
4759,5685.972202913713
4760,3150.217748558999
4761,6771.329008485456
4762,897.2117296176519
4763,1981.3234002737006
4764,1851.8755163334783
4765,774.9135221390757
4766,5673.427676468321
4767,1701.1643496120396
4768,7445.488652583419
4769,994.5489060426513
4770,6681.0061618678565
4771,521.8890450673459
4772,6542.70526829282
4773,4673.573309913069
4774,1864.8957612039796
4775,1610.8341374282784
4776,5810.231955277567
4777,7618.905231300714
4778,1359.0502022291835
4779,1483.4306703247896
4780,2296.1066260638113
4781,7508.711679099176
4782,1483.4306703247896
4783,2815.8769428109854
4784,4768.834917794392
4785,7258.057999272572
4786,6420.685340854724
4787,1181.3485452278344
4788,6238.401825797515
4789,4454.811743775886
4790,5562.674650385308
4791,2735.2548579998975
4792,2392.8707806879324
4793,4006.882419284883
4794,3516.6014959514764
4795,2371.0111655783803
4796,3038.8898780551294
4797,5562.674650385308
4798,1256.964810091783
4799,2771.4632942572157
4800,2108.94303559171
4801,4090.043307527064
4802,253.72347232509804
4803,1894.8728198908107
4804,1792.1589351256182
4805,1086.5631742067164
4806,6671.280740038552
4807,1572.6910188290935
4808,533.1643152546995
4809,2936.9050147571784
4810,2599.0525326838174
4811,1443.2012881732503
4812,6203.558540169173
4813,3349.158273430636
4814,4661.921398494853
4815,241.02175235820647
4816,1429.540965116861
4817,2102.4277074027736
4818,7289.911452929248
4819,2866.4788385241295
4820,997.7502340636736
4821,1265.5507581929953
4822,169.1650893057095
4823,3634.229955429274
4824,1183.6341378138566
4825,3028.095350728628
4826,5850.544326264714
4827,4419.478026411096
4828,1097.667373191141
4829,5970.29908423444
4830,1831.3359961009523
4831,4564.303185809873
4832,3050.811003981343
4833,244.74110357720824
4834,325.30955639000854
4835,5832.390187603677
4836,4276.958513881472
4837,2858.7752977165283
4838,5738.973190131467
4839,1247.262827934578
4840,7183.391558280439
4841,4150.844178860222
4842,5981.950755614654
4843,5409.698094589337
4844,1567.3047622819881
4845,4112.8783862978335
4846,2863.4672425673407
4847,6487.641365644291
4848,6573.18606359279
4849,5492.1897291641435
4850,7062.269977577076
4851,2386.768335496238
4852,407.47348598686796
4853,1400.4117953986452
4854,4912.261011379807
4855,6516.497603962836
4856,4624.725808084989
4857,5742.8972505496595
4858,44.80768685184604
4859,1434.6987020290142
4860,2845.885165892462
4861,7720.97683362929
4862,8063.651385856204
4863,2646.450286173101
4864,6198.8836236505
4865,162.01612015689543
4866,1663.763617997897
4867,5348.463122569373
4868,5758.095776322011
4869,2937.512053708092
4870,7598.624498731365
4871,1022.7964140503046
4872,6136.8714688362825
4873,7311.560391034402
4874,4507.451086376259
4875,5557.522034932973
4876,4324.201450360258
4877,2991.9839657900857
4878,1558.1444765339697
4879,1761.2846320597275
4880,2821.076675439612
4881,743.5820813596849
4882,3990.6523064004627
4883,3450.7790883269613
4884,3094.9088424148763
4885,8767.236042520806
4886,5591.142117108629
4887,4384.240748908062
4888,2806.108090957204
4889,5779.77789410152
4890,4180.53462421832
4891,1260.3469385291087
4892,1732.1533279617754
4893,2620.929742226715
4894,4733.3590463529235
4895,813.8157521744265
4896,472.45670235254096
4897,4036.251294542665
4898,1047.4785744392632
4899,1093.4946991172017
4900,2845.6321558474765
4901,7016.555951097043
4902,586.8724704779086
4903,2031.0124214924092
4904,5196.854235808142
4905,451.89178671700057
4906,4559.96446140544
4907,7622.864037945768
4908,5325.90301350961
4909,4158.822439806585
4910,4746.207205026005
4911,2170.4523559995164
4912,3720.5619796046662
4913,2283.22634596686
4914,482.88626622620626
4915,2341.472197481341
4916,1446.042512753907
4917,6473.167991631474
4918,6506.969071954286
4919,6852.084493727084
4920,2288.2200248784675
4921,588.870529104262
4922,53.55551710070062
4923,2931.4666911890895
4924,3710.356480761395
4925,2847.2398106327573
4926,7651.582068476989
4927,174.72195379646337
4928,525.0227177840833
4929,7574.1089158240675
4930,1201.6018692400867
4931,1819.3842801484993
4932,240.28551579943795
4933,2718.9573791004823
4934,5060.445025106667
4935,426.07254446804546
4936,2889.3397712298074
4937,7628.459348589363
4938,1708.1015250616986
4939,6481.009240412339
4940,5591.237254493479
4941,1603.3277355509142
4942,1717.591475847951
4943,7411.4367282785515
4944,720.9842941281379
4945,5151.454700571204
4946,3248.0834997527877
4947,299.52691543909344
4948,1277.4408052905762
4949,1309.7166842868062
4950,8262.930180286628
4951,2321.3003557632896
4952,3460.2465507509482
4953,1417.9147432946545
4954,7526.12564397132
4955,946.5052005553252
4956,6814.45040464831
4957,7126.9914746397835
4958,3758.7262123476944
4959,900.5869023838981
4960,1511.283990907507
4961,2879.5000969996963
4962,5761.357819327554
4963,5486.841800408618
4964,879.3913310984013
4965,5761.357819327554
4966,2522.595408720134
4967,5954.298634708443
4968,3165.805205236999
4969,6672.508309686373
4970,7862.01102350396
4971,6324.362967639499
4972,4581.758021591529
4973,1908.471396833559
4974,1301.8914709608719
4975,2729.20041282479
4976,2838.390272059146
4977,4351.757601562644
4978,4977.23914965661
4979,874.8949238909231
4980,6391.92773808287
4981,457.02769804417585
4982,1670.2894599669407
4983,480.65701268635513
4984,5084.548296837456
4985,446.9127777403963
4986,5918.231909715358
4987,6407.951439515299
4988,4703.7267610738145
4989,6380.6855813910715
4990,646.2592766192043
4991,2552.9196803938717
4992,2253.568762833713
4993,2856.6489741624405
4994,6364.550325065831
4995,4111.823109488711
4996,3423.0016852620056
4997,5521.751198304179
4998,1303.1298251094022
4999,4434.182795698315
5000,2227.3968393578552
5001,4532.1451388359155
5002,604.5466495818923
5003,1888.1573070043455
5004,792.1365507474535
5005,1821.6846725422004
5006,8646.14910314158
5007,9484.441019162792
5008,4728.385069921896
5009,5683.028671844463
5010,1826.12961772919
5011,1835.6681043443336
5012,7852.475298511079
5013,5489.107057075569
5014,4967.785473283667
5015,562.5884461252712
5016,2069.962492538758
5017,3963.905074613977
5018,3185.173854322296
5019,741.8217810276561
5020,5328.425727335311
5021,851.9632759290865
5022,5574.609649344549
5023,8206.401725256124
5024,2623.3476554909234
5025,2589.3423927736967
5026,3831.156182260408
5027,1700.7631259956709
5028,669.5917022477495
5029,5659.428146089568
5030,9275.783797398739
5031,3019.072969618827
5032,7888.386222890823
5033,2245.07072265863
