,nearest_heath
3797,3921.9272303030752
3798,6559.317960345679
3799,3662.706877536461
3800,2857.0649732579413
3801,5113.9360901414675
3802,836.2784339700754
3803,5616.207312739808
3804,1923.9757702380423
3805,5366.262739325117
3806,2205.6478406374345
3807,7298.516802057046
3808,386.0273679736725
3809,2236.92955558142
3810,520.9883915720663
3811,5855.614828454202
3812,4486.369446764468
3813,4486.369446764468
3814,2696.184690467552
3815,6749.992698792762
3816,3433.9982729440835
3817,2828.74022702216
3818,4450.693459302602
3819,2234.448151667106
3820,5981.883397425919
3821,5784.210846128916
3822,3751.973069071245
3823,4971.510024563454
3824,6090.574433860023
3825,3353.225298195547
3826,5052.465284882622
3827,47.46015888546679
3828,1180.7703325550092
3829,6445.935914643271
3830,3046.9805023960726
3831,6025.219583000076
3832,3172.2656130922815
3833,5198.565724936089
3834,7036.780609996578
3835,3218.868140099733
3836,5228.9529669315025
3837,5876.716921488007
3838,1978.6084046986957
3839,2088.6584741820625
3840,6818.563693290306
3841,3053.9398195488743
3842,1617.8068220452392
3843,3680.733943375125
3844,2806.745086461468
3845,6722.791475299571
3846,2964.8103951255
3847,6294.6856825054165
3848,5181.414173978473
3849,2686.2342694113554
3850,313.8565616174638
3851,4722.136113194142
3852,1847.0338373827003
3853,9350.281925999278
3854,4538.256511106999
3855,3042.326734032358
3856,5838.4465532687245
3857,3238.019422664463
3858,4037.451925043007
3859,6022.361671415795
3860,8327.807743172885
3861,7647.124563891609
3862,3951.650368953716
3863,1592.1283864370653
3864,6256.697811869547
3865,5029.735759197609
3866,5547.153808171475
3867,2409.4404239664386
3868,1196.071618847125
3869,6536.301319863656
3870,1887.2529020264833
3871,1815.0897771735292
3872,3242.583426487136
3873,978.7044512937642
3874,3209.835518145541
3875,4278.521098288679
3876,2044.4426248827579
3877,1936.9893800764085
3878,6722.645152369132
3879,7740.325633119747
3880,3129.534956710202
3881,2481.378594912221
3882,1487.373039744888
3883,1256.1596951228796
3884,4881.473719311415
3885,1851.3918345883135
3886,5589.50423081561
3887,4862.703346789893
3888,2359.374685127487
3889,3202.849346591468
3890,8011.345406401099
3891,6972.189401261224
3892,6478.757958464199
3893,4361.65614573118
3894,5107.72089611822
3895,7921.598179680515
3896,2623.9255675637246
3897,5880.33425123054
3898,553.1304829987159
3899,7488.835340086288
3900,7753.906222803731
3901,3138.6171113647574
3902,4254.603658496459
3903,5692.768404598847
3904,6821.721014716782
3905,3914.0454327060993
3906,1763.921329451053
3907,1286.1672991344624
3908,4986.696696805354
3909,4786.147877363218
3910,3143.1620556885664
3911,1561.2431412116262
3912,4893.146201966365
3913,1865.8711878243034
3914,7794.312742549645
3915,8276.709277564463
3916,5265.647336960718
3917,1758.0590805388879
3918,8727.996020199465
3919,918.6887259619393
3920,8380.117147035602
3921,4751.930355219048
3922,6597.831232920319
3923,5253.162391388817
3924,2763.902835969945
3925,5545.709317451195
3926,6427.574508686924
3927,2615.0452703799797
3928,7451.45724560556
3929,6272.666856307743
3930,3836.539395245118
3931,1721.665778434025
3932,2571.101762126948
3933,5746.347118602716
3934,5747.229754644898
3935,8322.083361837887
3936,7136.86079008678
3937,2378.220400840362
3938,5490.758803174279
3939,2839.115734279342
3940,892.210121796436
3941,3054.121347823884
3942,3035.3979820713016
3943,3180.2525025750774
3944,294.1437745893422
3945,2346.657441503633
3946,2210.2044272264434
3947,4998.073554377778
3948,3426.0847376170404
3949,3595.20037550768
3950,3386.7879451704316
3951,2470.2911389440005
3952,3419.0510955302684
3953,2225.08419967931
3954,8865.258081010488
3955,4416.869395078089
3956,6123.068466172607
3957,3018.509548630865
3958,4229.517273770645
3959,2808.644093767478
3960,4978.148589748685
3961,725.5438346916955
3962,1610.9269913152518
3963,10004.235478978662
3964,4529.728636369182
3965,7228.164000365232
3966,3182.3118581491367
3967,4808.866068324779
3968,1817.0266228322096
3969,2259.8495778318866
3970,1927.9765455718696
3971,2549.308463652757
3972,3224.5181893669574
3973,2068.7516887993575
3974,2300.820718633078
3975,4135.701383955678
3976,3547.2719531886805
3977,2974.0923965702395
3978,5480.957479137672
3979,918.9135342648705
3980,5456.097690590162
3981,6803.081438369983
3982,4579.056459759204
3983,5553.0670295446735
3984,7236.159366833122
3985,5031.007588918188
3986,4139.810171945767
3987,3443.94575351496
3988,2244.585204671915
3989,7775.692991733165
3990,4462.884156847003
3991,2134.4122780841176
3992,3218.606565682026
3993,1421.2774753245092
3994,4579.099672304039
3995,2443.8361714126286
3996,1459.1422132793164
3997,1452.0970425087135
3998,2955.0398984209587
3999,6489.008456531727
4000,6491.2531376319885
4001,5028.237123233356
4002,6083.513632310085
4003,5028.237123233356
4004,4834.433859364309
4005,4613.530558014955
4006,2389.7010642998443
4007,2193.5116237136476
4008,4725.443796585672
4009,3241.2578497866175
4010,2996.550948912019
4011,5098.168989051879
4012,9411.636587498315
4013,2812.433126608671
4014,4340.4541029848315
4015,5711.189992378501
4016,5227.429872368173
4017,823.3270705413833
4018,6724.421686331471
4019,6410.633353990316
4020,2823.7866673225135
4021,2699.0220918705504
4022,2471.873138206989
4023,3121.6772592208936
4024,1601.2135919207763
4025,5684.224675661419
4026,2448.8078552917395
4027,4979.29467675787
4028,3485.6430167271624
4029,2450.7901669383737
4030,2469.891698647778
4031,6641.345255754574
4032,1432.36378867029
4033,5903.339344120111
4034,3963.0111201626696
4035,6156.394030948788
4036,1107.9117671319661
4037,4756.092392570719
4038,1364.700236030845
4039,851.6932250714784
4040,3202.9596935727304
4041,4531.490983289922
4042,3771.032488118945
4043,3036.5489112435253
4044,2585.793976438955
4045,689.3849957773717
4046,1970.5592218226157
4047,4514.166602786858
4048,7222.589818610479
4049,7589.389979581002
4050,5319.373257244154
4051,2798.936652551373
4052,4772.226922079354
4053,4151.42303111144
4054,975.6551340783303
4055,2249.623395145809
4056,6275.299104663985
4057,5784.938879265996
4058,1438.8160643019337
4059,5348.422641651437
4060,2473.4007831581384
4061,5885.757972020554
4062,2021.3643279979224
4063,8760.389661992194
4064,8755.167159346218
4065,7226.734656019786
4066,7076.053152238784
4067,534.370193511022
4068,5490.887329087793
4069,2273.29547436154
4070,3384.3456431872805
4071,1246.931762411627
4072,3059.123892571102
4073,6206.536516013031
4074,5529.0717879991935
4075,853.8023119785562
4076,277.1220083130938
4077,3252.0265243323825
4078,3029.212585791941
4079,2289.7778350375365
4080,7151.225181381764
4081,1479.5234503889417
4082,5142.614710225341
4083,3719.6491775086074
4084,5594.919146246478
4085,5620.060934351027
4086,5414.466473907126
4087,4407.5792418279925
4088,6779.654461153623
4089,3230.0064639259767
4090,2098.085223902317
4091,906.7596859934775
4092,3281.860377715873
4093,4164.924623110296
4094,7677.987191012132
4095,3046.9805023960726
4096,7125.775198780817
4097,7468.5608851258685
4098,8972.000703865811
4099,3376.6050901524072
4100,7067.03707576468
4101,3573.8111854145545
4102,2030.4423425354667
4103,4240.482598299059
4104,7433.444824879421
4105,5037.575982829674
4106,6623.743846244792
4107,1061.0802694589108
4108,6550.762965843922
4109,2583.208989187743
4110,2949.298376951534
4111,898.2329449268705
4112,1885.0086928443288
4113,2667.6653755848874
4114,3841.817530874899
4115,5815.9199591710285
4116,2129.8073752833957
4117,348.5980764800195
4118,2246.6067762054467
4119,919.4534572921539
4120,1952.5697499959572
4121,3279.488989628071
4122,368.45501595804546
4123,2403.3691217216947
4124,2582.8576543043305
4125,5403.133234946491
4126,3155.064338658396
4127,5088.424991733117
4128,8418.00708022283
4129,3127.43351620147
4130,1166.6528059490995
4131,3725.9004729488247
4132,3843.7069712311823
4133,5222.28107405281
4134,8695.530993378077
4135,3614.487160608287
4136,3389.2315392253763
4137,5369.940267501314
4138,3879.3000737778616
4139,7994.713662921952
4140,1400.4637490590835
4141,5953.80368210318
4142,2233.4614668060335
4143,6915.825484976867
4144,2067.1097701026088
4145,3188.8615737417526
4146,1868.7911573659344
4147,8198.451384624943
4148,5583.034945877897
4149,3546.7673861114527
4150,3501.4550935076695
4151,4031.20504242633
4152,5155.131322220748
4153,8754.100084583835
4154,4832.411741164997
4155,7328.809252612488
4156,5564.196779902227
4157,2177.6657424831255
4158,4578.464879868966
4159,2177.6657424831255
4160,5670.372761345795
4161,3562.5625204656444
4162,6699.293070910483
4163,4284.905463286381
4164,4960.685714224181
4165,8552.77592520662
4166,4634.024885350348
4167,4442.908229631618
4168,4012.7591900348725
4169,1937.6802270947155
4170,3869.6940765539557
4171,2973.1483591360634
4172,3350.9219611019535
4173,8382.748302988079
4174,606.031028061525
4175,3325.606228646742
4176,5441.802070803615
4177,6309.850987722462
4178,6052.525934106873
4179,3315.195843817326
4180,6508.500057632539
4181,5221.729363140545
4182,4006.5445111868767
4183,3221.124518400676
4184,6157.840741923952
4185,5614.30054052123
4186,4302.02037784709
4187,4736.922516994269
4188,6914.060374586187
4189,1493.16058146891
4190,5017.285357820941
4191,5085.8545520654525
4192,6826.145384949346
4193,3892.2296036300017
4194,2117.731944160683
4195,2819.578054769886
4196,7025.06810068969
4197,5121.370539200616
4198,5479.047171312629
4199,5574.592286606989
4200,2904.505040202509
4201,1543.4524267535576
4202,5774.601961963959
4203,1089.1303179108936
4204,4693.50354386734
4205,1451.673380579859
4206,2102.5454241266525
4207,5150.093496439382
4208,1918.9382059389288
4209,2332.1036343139185
4210,147.58645996710507
4211,1668.2115234973714
4212,7113.525300003863
4213,8526.248738622586
4214,5504.310012832864
4215,4369.652825601785
4216,494.99708979451896
4217,4369.652825601785
4218,2652.450591246658
4219,2530.767463333725
4220,1185.6461801970613
4221,5185.515377726031
4222,4228.335473586783
4223,7351.776055953509
4224,5722.633784829115
4225,2981.43849470266
4226,2339.5976665369
4227,1835.1571418697438
4228,4511.6472696859255
4229,6096.044019172359
4230,3160.196389833276
4231,5317.095269751361
4232,4226.281148372767
4233,1077.114372515899
4234,4255.360297804014
4235,6326.731722874483
4236,4385.585974831464
4237,5650.288438913411
4238,2909.5139244187344
4239,1527.195067565774
4240,3619.3608185250555
4241,7373.1027076404325
4242,4442.908229631618
4243,2756.2162954346795
4244,4926.999054427953
4245,6284.392702062227
4246,4957.371147070446
4247,7590.262115852909
4248,2793.49172921332
4249,1291.2349008077263
4250,2540.912349898895
4251,1289.0426236878477
4252,8114.720824112215
4253,1760.948624071672
4254,8622.35104704317
4255,2286.448524027074
4256,6005.384197646359
4257,7643.631986452426
4258,3977.9874990900535
4259,5050.620143675722
4260,2704.5629724685905
4261,5732.241487713182
4262,2723.145969535397
4263,6601.895952789503
4264,571.5513397201481
4265,1491.0923100569482
4266,5792.474308708582
4267,2166.6517820072986
4268,533.1696514907864
4269,2514.375932052348
4270,1655.29400105102
4271,4486.159761441428
4272,7715.479736865851
4273,2371.4140449567476
4274,3515.4425455898718
4275,4445.296006710574
4276,4946.072243853291
4277,7200.701770212365
4278,6463.872968426458
4279,3498.7766075553855
4280,6176.297968639794
4281,5263.598935879652
4282,4980.190657692361
4283,4778.170136993945
4284,713.4646413676745
4285,4086.2525135263722
4286,7176.131343400073
4287,8638.979828583295
4288,3789.214465554405
4289,6426.528033905072
4290,5069.908693777659
4291,5984.914123727307
4292,1876.9226083698168
4293,6628.9829932143675
4294,2751.2015517026393
4295,2806.2576197706485
4296,2751.2015517026393
4297,2838.7063136016877
4298,5126.341663945884
4299,7597.234372024851
4300,863.6297947774234
4301,3342.0732435354344
4302,6388.0275111363035
4303,5372.288054227944
4304,2800.5935156938567
4305,4209.803654221022
4306,6085.3138000833815
4307,7298.5328345628
4308,5708.873803823452
4309,8021.7125177961825
4310,1461.7558124374423
4311,1461.7558124374423
4312,5028.063505076906
4313,2810.0713068977007
4314,2875.0102789817643
4315,2875.0102789817643
4316,5578.954979982462
4317,2818.749009512527
4318,1789.2299836712994
4319,6944.001602391586
4320,3153.7438004315663
4321,4171.945657964661
4322,5847.397230989185
4323,5884.502666075363
4324,6550.461901457829
4325,3064.60915955842
4326,4669.342368703478
4327,2531.569307021926
4328,1208.8956885524829
4329,3330.247517467993
4330,2770.8959015206665
4331,4577.603957289386
4332,3440.3680356435893
4333,9147.733882783594
4334,3206.8417125085093
4335,6690.247157221249
4336,1927.187755105502
4337,379.8985408595756
4338,2542.968671602128
4339,6915.371822810901
4340,4534.835263336834
4341,2556.3201391396374
4342,2438.5115317151085
4343,1729.6321433883122
4344,2438.5115317151085
4345,2209.966905479797
4346,5633.096797586637
4347,5540.891808353734
4348,2202.727865701557
4349,2438.5115317151085
4350,3451.071047879593
4351,2446.1998803452107
4352,3188.2255691532405
4353,3812.7255206746963
4354,3837.27383023086
4355,5060.629642273009
4356,3219.7950348769423
4357,6391.85862184741
4358,5939.566390491243
4359,2753.0318722691045
4360,529.2295884218324
4361,2909.1237242463694
4362,4174.021309488181
4363,5951.479575120559
4364,7784.78778164373
4365,2632.7343610348976
4366,4115.351658133641
4367,4982.403132386315
4368,5068.543601736816
4369,584.3283490718297
4370,6290.188618111898
4371,2064.2231579604686
4372,3141.1789720083143
4373,2316.0884689592945
4374,1720.2053530392143
4375,5229.285928177908
4376,1257.8091972983439
4377,4075.3387747494726
4378,2806.0114670837042
4379,7410.924706444427
4380,2817.2119223080094
4381,4110.929578273836
4382,3316.229097657386
4383,2538.685163065282
4384,2602.5275743069883
4385,4754.160193319959
4386,2667.6018522313
4387,2955.575084344116
4388,4616.421744086629
4389,1418.7429573150196
4390,4128.471379750988
4391,4879.617673885563
4392,3937.4750661199805
4393,9279.299732493077
4394,3183.0400276300093
4395,6567.153448460357
4396,7459.442060042623
4397,1713.0561137667755
4398,5336.571976116174
4399,5830.298203667215
4400,3789.4326428351806
4401,7473.868782947838
4402,8676.96351408512
4403,1402.2936066392476
4404,8087.512229638468
4405,6197.335648213191
4406,1876.24096928891
4407,795.0692117895157
4408,709.1499815211279
4409,2344.299519044235
4410,1929.961954384168
4411,3945.90053721037
4412,5059.213387884123
4413,1291.901818374753
4414,5645.279319869836
4415,3673.843153521118
4416,6544.816798227021
4417,2622.6119697592817
4418,5669.102632204887
4419,2640.544841041215
4420,6746.470133304084
4421,3954.048764372958
4422,7053.560445500159
4423,5925.867638682296
4424,4473.491902398974
4425,6880.307203531046
4426,3253.328759506991
4427,1044.6587392089543
4428,7177.279812011427
4429,2831.0786812800675
4430,8021.7125177961825
4431,1527.1096578528984
4432,3467.6558283694
4433,2965.602048393369
4434,4979.222780498066
4435,2450.177340165501
4436,412.8292865777682
4437,4636.797971799324
4438,5045.60215529544
4439,5886.884726064602
4440,6252.341566974285
4441,7050.022643099192
4442,2828.5044325715094
4443,7373.067005782863
4444,3309.646677304872
4445,10000.404956807008
4446,2887.734981707711
4447,5661.678882601949
4448,1773.9522516934956
4449,3702.0294225191838
4450,4557.383845139915
4451,4162.40451023026
4452,6837.566553397307
4453,3784.7609583795397
4454,1504.42501052488
4455,2924.9962019947884
4456,5589.3288808957805
4457,2539.975039274211
4458,4276.281658523503
4459,3181.5017687389045
4460,4754.018545719674
4461,910.7731868197072
4462,4658.211136851144
4463,4000.576265118229
4464,1539.263879528497
4465,2860.512421470704
4466,2324.7544330353435
4467,4832.7677645391195
4468,5877.307896235268
4469,5583.808343007415
4470,2701.0167352840763
4471,3936.439692126601
4472,6332.784305510437
4473,6887.343134804771
4474,963.9278821796631
4475,486.5668867668254
4476,1560.5296702893327
4477,3351.3759405212986
4478,3418.201195459562
4479,1768.411819351377
4480,6898.145417327651
4481,1666.053731240034
4482,3599.2120996729777
4483,1383.3366021217328
4484,2842.159912933144
4485,3650.093968005874
4486,590.5031612663389
4487,3150.651429022384
4488,297.94580554266554
4489,3877.2415496534595
4490,6291.56773799501
4491,3086.1554168955518
4492,5397.60674678289
4493,3750.3695757734868
4494,3647.944297655195
4495,2836.8013696140015
4496,7268.867542583757
4497,7579.663800668655
4498,4556.240734819816
4499,4724.318898094426
4500,2616.3108989804296
4501,6017.874820604059
4502,4625.677541888942
4503,3942.4334387880235
4504,4114.707683560773
4505,7989.615800241123
4506,689.3849957773717
4507,5154.834424240857
4508,7019.274654214389
4509,7439.113297335182
4510,4830.579181305933
4511,1312.2463462895378
4512,1267.0630566699979
4513,7647.736014215731
4514,5462.108609640031
4515,6639.333065261882
4516,6021.809969279721
4517,3419.232263281363
4518,4630.7280741218865
4519,6857.7234895032225
4520,4385.4330083932455
4521,4121.658380839244
4522,1736.3863050032385
4523,4179.846365867304
4524,7376.824052333036
4525,1014.7369356507023
4526,4069.7069801886278
4527,3917.7384261611705
4528,2899.7913038761653
4529,7176.316870665908
4530,917.8873181930362
4531,4938.0346697149425
4532,2742.8521169248797
4533,3189.5039713281717
4534,1618.42248819059
4535,8149.852664258048
4536,6919.667579388444
4537,3307.1972699277867
4538,2581.152637102066
4539,7221.528436449612
4540,3054.872323904004
4541,4175.171704574766
4542,6478.3067306903495
4543,6461.539757211868
4544,4922.438038975874
4545,3165.658349733742
4546,2783.696781496751
4547,6371.594799327494
4548,6381.505403145106
4549,7205.538837144587
4550,6653.281929910947
4551,6188.544875048285
4552,3165.8233743469077
4553,1677.6055379217712
4554,2062.4525552599903
4555,3485.6430167271624
4556,8776.04686345308
4557,2733.568656952678
4558,5789.578030534688
4559,5789.578030534688
4560,1430.9432848770873
4561,4099.0252781636145
4562,8333.273802707012
4563,4317.477408923137
4564,3363.081562779635
4565,2818.942558343011
4566,7246.319743779356
4567,1285.594649948843
4568,2793.442703944935
4569,6368.26338433364
4570,2179.1411606772517
4571,6747.434630833042
4572,4251.659705138147
4573,7358.317742365552
4574,4871.438620554041
4575,3527.7930806513446
4576,3476.435497970383
4577,3796.070193914079
4578,2634.2629882993574
4579,2604.918960039627
4580,1724.4547940789928
4581,6193.0724883892635
4582,4688.678298473291
4583,6759.308782269982
4584,6575.427348711866
4585,5444.525401618688
4586,5391.384795222955
4587,1660.9897954120183
4588,5560.742208707771
4589,546.3584729980589
4590,5495.350851593206
4591,4496.254160726104
4592,4050.873202458546
4593,3383.5571073242663
4594,3429.6239617508418
4595,5082.682564899398
4596,1493.7973177883146
4597,2268.550113833766
4598,1854.857801219216
4599,8276.444482503424
4600,4864.118843322673
4601,2035.7798066831422
4602,5795.417954488929
4603,90.96115609462673
4604,5605.978947821093
4605,1812.9794672677706
4606,2500.2633969051703
4607,6571.834773664654
4608,2080.565291129719
4609,9935.489072681215
4610,2675.009600399908
4611,2281.5393798992177
4612,928.6421135579643
4613,6571.718049125758
4614,2357.19524783993
4615,6572.302520792291
4616,3919.2031227977827
4617,6706.479362858363
4618,3351.0642366089774
4619,1638.7934146795508
4620,6001.951437968545
4621,6503.575676625875
4622,3546.746092784851
4623,2002.283908211757
4624,3558.5042955697977
4625,3503.238525613334
4626,2354.585534790608
4627,231.36672832853037
4628,3239.892808565679
4629,5262.886101688297
4630,4127.704152116705
4631,2317.745713928987
4632,2588.261845419566
4633,2177.5412633656892
4634,847.9530080988469
4635,1738.884116642975
4636,2921.059475663926
4637,5847.683205315364
4638,3239.892808565679
4639,2878.1350019605948
4640,4265.358711191976
4641,3460.9472096930876
4642,10386.42186663292
4643,3739.432648560561
4644,2893.4225143786207
4645,3580.7385666759465
4646,3075.9948726380444
4647,1517.075000604884
4648,2259.2137641066133
4649,273.2472378626969
4650,5296.1183513209
4651,5751.143379178514
4652,6695.610193158678
4653,5342.095077987373
4654,6425.100059405368
4655,3913.2733827142824
4656,2439.4250537531448
4657,3692.9495694936313
4658,3201.847295098325
4659,4356.898475376466
4660,7841.074818874756
4661,5773.7499591809055
4662,5614.181774479996
4663,3280.532681641598
4664,3986.7343366975515
4665,2723.607646284454
4666,7830.664196325743
4667,343.62756554088077
4668,8817.372060363505
4669,6575.13913436525
4670,8300.853975722986
4671,3504.463941512676
4672,3511.671880013
4673,3341.353094743675
4674,4791.396258272438
4675,1044.4965584369402
4676,2625.940761263312
4677,3464.1402607653217
4678,7757.015258338194
4679,2610.8709407941687
4680,8058.9860861005745
4681,5476.863942069189
4682,3962.0665377611836
4683,5600.581846661859
4684,5600.581846661859
4685,9574.97988441372
4686,5702.357132171535
4687,4827.329190642143
4688,5736.271994015047
4689,4414.394591182056
4690,807.5341919565279
4691,3516.1402313911944
4692,1863.40843881477
4693,7268.46363482382
4694,5165.167062174908
4695,3033.0027573309003
4696,6671.976851770948
4697,5714.338605321765
4698,1919.102021915191
4699,1992.5755490207928
4700,1366.8082241501045
4701,1019.2970423119198
4702,7909.010383670425
4703,3852.114827551715
4704,2284.160678996375
4705,3948.0064725672673
4706,5382.061224533892
4707,1866.5753304276159
4708,4516.802209190701
4709,8267.749181570633
4710,2325.9015775893035
4711,8445.461422238162
4712,2455.887157610625
4713,5768.531971616868
4714,2471.8412465017677
4715,2892.844995113903
4716,2119.56483760929
4717,1716.4794616833944
4718,5449.5201380227445
4719,5516.416746634061
4720,5003.216458556838
4721,1196.6978229519002
4722,5996.581783199857
4723,5517.554851910007
4724,2772.613335459233
4725,1229.1789265102313
4726,8222.171323809886
4727,1790.4472082448012
4728,4689.668954281751
4729,3322.152793256157
4730,1281.8465988861517
4731,6303.617372578559
4732,4384.130563723448
4733,3649.8891745216683
4734,7840.638543667786
4735,7443.474200012226
4736,2515.335366642158
4737,5131.156557015134
4738,1859.491401555075
4739,6603.1713034759305
4740,3080.215544972085
4741,3352.668067811624
4742,5336.200837025855
4743,5112.9201354238085
4744,5299.808722734359
4745,241.02211373120585
4746,3120.4123256912417
4747,4225.936826722301
4748,4519.281938063351
4749,7203.454912881345
4750,7736.036191852265
4751,7835.55360554715
4752,4503.981966239409
4753,7844.222168909561
4754,1012.727324593449
4755,5387.750149147904
4756,3931.1999669734555
4757,4256.8539748252615
4758,7051.089409686746
4759,2279.009959220664
4760,7986.032894988645
4761,2846.653051082686
4762,6331.427147950014
4763,5678.502675607043
4764,5918.306069219276
4765,462.16691651664746
4766,2603.015097139825
4767,3283.5516228383904
4768,3471.5663599388
4769,8255.560833339841
4770,5322.074911033696
4771,5934.846252721323
4772,3550.503910703092
4773,854.5695101364998
4774,6451.714746182874
4775,5317.095269751361
4776,1583.2673278177429
4777,2711.2917648758666
4778,7483.862114609587
4779,2138.4738742215054
4780,2002.18127985417
4781,3163.64812704972
4782,2138.4738742215054
4783,2139.228563794184
4784,6404.551782824876
4785,2175.0109342715264
4786,4013.589025273714
4787,1585.0238330651284
4788,3235.4671207558736
4789,2792.5461554031226
4790,1982.9378126440529
4791,1297.911622538145
4792,503.6796694680953
4793,4018.151420679948
4794,869.6134208308458
4795,2737.454161683723
4796,2463.8913040470716
4797,1982.9378126440529
4798,3663.8792339379147
4799,147.58645996710507
4800,5488.00300791139
4801,6754.037754956757
4802,7025.300254795779
4803,3778.4635171497393
4804,1527.7511814325399
4805,205.71983662812926
4806,3271.877592612194
4807,6998.053890361823
4808,2454.3724947932005
4809,2873.7053334056377
4810,2150.286680194438
4811,2956.718732879303
4812,5301.90729232296
4813,2367.0930878836275
4814,5675.878001309404
4815,3154.4406175343415
4816,3331.8303916002924
4817,4188.296533402911
4818,5651.985556393531
4819,2829.663571745512
4820,4431.682926249266
4821,623.2597855814217
4822,2876.3289594141047
4823,5252.348943531532
4824,3440.008497903235
4825,1652.3079039495547
4826,2812.750444931318
4827,5620.52116335474
4828,4810.189229061364
4829,1460.5167491902034
4830,7900.237222875416
4831,7028.322736669617
4832,1582.9626299714828
4833,2189.6201288749508
4834,442.2556373373904
4835,2446.7800594131418
4836,5338.4852341794585
4837,3539.6177544056195
4838,2428.6662237453115
4839,8773.371014983635
4840,1267.7952624595227
4841,4654.830050398497
4842,3926.01586570392
4843,3217.2575594808545
4844,1373.604634479159
4845,1881.1034712965127
4846,1353.4348732935048
4847,4748.0548671545075
4848,6630.609951418695
4849,1887.9318025101084
4850,6940.807078802114
4851,4575.0292814018385
4852,6318.356003642168
4853,3273.9678652671478
4854,7950.403700438857
4855,3583.904821151004
4856,6399.970588086057
4857,723.5074659502556
4858,8318.070183943788
4859,6600.185234082767
4860,1167.768168991338
4861,5016.527685563017
4862,2388.655067733328
4863,3621.006005193535
4864,4700.701832162889
4865,518.9892891054726
4866,983.5198265192453
4867,4057.28834862767
4868,4935.440815254722
4869,5084.2059422112825
4870,6125.417114129004
4871,4416.6618857751555
4872,6831.109535524091
4873,3665.266799808168
4874,2583.667604116862
4875,5497.355744451098
4876,2848.1487153336375
4877,3270.8622875408864
4878,7779.70823616368
4879,6209.426240131358
4880,5503.5299068665645
4881,4092.4624377098385
4882,3622.261210013559
4883,4857.364895447142
4884,3351.4334797146803
4885,1136.53811775395
4886,4349.923162305857
4887,5201.798035521246
4888,1135.6595444252782
4889,5873.26726945472
4890,3757.1890253780202
4891,204.2988395145075
4892,282.4209272017234
4893,5069.3295891616535
4894,2029.2578133885795
4895,4661.704530137087
4896,1070.6751064729176
4897,2946.6812722751374
4898,2189.8616087107966
4899,2230.069585620562
4900,494.99708979451896
4901,1818.6168601417223
4902,6302.920400022313
4903,6197.697209499607
4904,7642.723712935172
4905,6332.161876915754
4906,3225.0475799254946
4907,5059.871227794611
4908,2534.8056446025726
4909,6016.828863562182
4910,8239.171552325586
4911,3573.7759098054003
4912,3871.03696841417
4913,6397.178371263073
4914,7710.148536924653
4915,7730.007490252745
4916,1329.9722233924665
4917,4957.743039739031
4918,4959.778427179709
4919,4591.866036442764
4920,7496.452875574718
4921,5454.356987753075
4922,8763.799690266509
4923,1426.8371903334476
4924,7139.545970569283
4925,6433.3511762755315
4926,2110.156731494141
4927,4198.365225962246
4928,4459.635021993709
4929,4297.167941454905
4930,1395.3403973783797
4931,6128.082911695266
4932,1368.4844424067312
4933,3967.4911834145587
4934,5408.890758221905
4935,6482.103309156323
4936,3055.588975302578
4937,1568.4760572187008
4938,3408.341874574737
4939,3175.7002723776754
4940,2827.362601241028
4941,1511.578937952449
4942,1392.4949414314403
4943,6053.467927133432
4944,6911.265048779322
4945,7488.441860411377
4946,4315.505076153434
4947,1862.3485004280938
4948,8022.969417438466
4949,1873.1193726581607
4950,5264.111882060104
4951,2592.983391943996
4952,623.3595025421106
4953,9705.754433773933
4954,1996.8394973700615
4955,6862.085791373611
4956,5072.149147319473
4957,5813.390193846149
4958,1911.8537032430738
4959,5117.326027645163
4960,8476.951374059588
4961,4821.643525757224
4962,5512.742075077462
4963,8099.242272666772
4964,9246.646000915724
4965,5512.742075077462
4966,6605.534003034404
4967,2633.0417952483017
4968,1442.9493812784672
4969,6653.957486824828
4970,529.7740893054907
4971,7312.335388627784
4972,2071.9169897380343
4973,3729.0527701660976
4974,5608.968231491379
4975,5066.920143589447
4976,6782.606467673369
4977,2139.981924563099
4978,6058.4449834873285
4979,4828.920356530149
4980,4299.700969908059
4981,5906.5604378448115
4982,5484.63073489873
4983,3719.0624542428814
4984,2876.914221959568
4985,2596.969274396753
4986,1596.7717750757076
4987,6789.81619660944
4988,6282.644382975412
4989,7979.986888096199
4990,7863.121975137753
4991,3553.0716028292804
4992,6892.199187692028
4993,3632.3918097458527
4994,3572.9465771247637
4995,1522.3184579337037
4996,1448.3040029474769
4997,3873.552338531841
4998,1292.2793845277552
4999,1083.2858502318236
5000,6179.136235198681
5001,6745.247240124556
5002,7611.060182475909
5003,5900.7328722641605
5004,3780.6010050243467
5005,718.4236608069671
5006,1619.7902976494665
5007,1849.3919042977307
5008,1595.9973055817838
5009,4358.922403400392
5010,5843.784614268358
5011,5850.353290970473
5012,5417.713965953226
5013,4668.626213369499
5014,7059.511753493571
5015,1669.7971168058677
5016,6425.9782504090035
5017,5182.651821672428
5018,7492.07363842473
5019,5654.614495288126
5020,6673.8947590413645
5021,4129.480898779838
5022,6121.979573033655
5023,779.4389531074266
5024,7280.974158980009
5025,5716.6727710755285
5026,6901.957015825767
5027,5995.071820151443
5028,3095.9814096960604
5029,4486.196782012733
5030,2902.373625237236
5031,4327.365892117097
5032,4225.740330741359
